date,locality,site,bar,station,tran_length,elev_m
8/8/2010,CK,O,3,CKO3,32.5,-0.029
8/8/2010,CK,O,3,CKO3,5,-0.459
8/8/2010,CK,O,3,CKO3,25,0.041
8/8/2010,CK,O,3,CKO3,7.5,-0.449
8/8/2010,CK,O,3,CKO3,22.5,-0.004
8/8/2010,CK,O,3,CKO3,15,-0.084
8/8/2010,CK,O,3,CKO3,20,-0.029
8/8/2010,CK,O,3,CKO3,17.5,-0.089
8/8/2010,CK,O,3,CKO3,12.5,-0.029
8/8/2010,CK,O,3,CKO3,10,-0.314
8/8/2010,CK,O,3,CKO3,2.5,
10/25/2010,CR,I,1,CRI1,10,0.025
10/25/2010,CR,I,1,CRI1,7.5,0.09
10/25/2010,CR,I,1,CRI1,20,-0.345
10/25/2010,CR,I,1,CRI1,17.5,-0.035
10/25/2010,CR,I,1,CRI1,5,-0.14
10/25/2010,CR,I,1,CRI1,15,0.055
10/25/2010,CR,I,1,CRI1,12.5,0.07
10/25/2010,CR,I,1,CRI1,23,-0.5
10/25/2010,CR,I,1,CRI1,2.5,-0.51
10/25/2010,CR,I,2,CRI2,7.5,-0.074
10/25/2010,CR,I,2,CRI2,10,-0.054
10/25/2010,CR,I,2,CRI2,5,-0.114
10/25/2010,CR,I,2,CRI2,18.5,-0.114
10/25/2010,CR,I,2,CRI2,12.5,-0.054
10/25/2010,CR,I,2,CRI2,15,-0.087
10/25/2010,CR,I,2,CRI2,17.5,-0.114
10/25/2010,CR,I,2,CRI2,2.5,-0.459
10/25/2010,CR,I,3,CRI3,7.5,-0.173
10/25/2010,CR,I,3,CRI3,10,-0.108
10/25/2010,CR,I,3,CRI3,15,-0.613
10/25/2010,CR,I,3,CRI3,12.5,-0.163
10/25/2010,CR,I,3,CRI3,2.5,-0.483
10/25/2010,CR,I,3,CRI3,5,-0.153
10/25/2010,CR,N,1,CRN1,20,-1.0375
10/25/2010,CR,N,1,CRN1,10,0.0015
10/25/2010,CR,N,1,CRN1,12.5,0.0005
10/25/2010,CR,N,1,CRN1,17.5,-1.0225
10/25/2010,CR,N,1,CRN1,15,-0.0105
10/25/2010,CR,N,1,CRN1,7.5,-0.006
10/25/2010,CR,N,1,CRN1,5,-0.9525
10/25/2010,CR,N,1,CRN1,2.5,-1.1275
10/25/2010,CR,N,3,CRN3,15,0.192
10/25/2010,CR,N,3,CRN3,17.5,0.192
10/25/2010,CR,N,3,CRN3,20,0.172
10/25/2010,CR,N,3,CRN3,22.5,0.092
10/25/2010,CR,N,3,CRN3,10,-0.018
10/25/2010,CR,N,3,CRN3,35,-0.608
10/25/2010,CR,N,3,CRN3,5,-0.353
10/25/2010,CR,N,3,CRN3,12.5,0.092
10/25/2010,CR,N,3,CRN3,30,-0.368
10/25/2010,CR,N,3,CRN3,25,0.042
10/25/2010,CR,N,3,CRN3,27.5,-0.018
10/25/2010,CR,N,3,CRN3,32.5,-0.468
10/25/2010,CR,N,3,CRN3,2.5,-0.528
10/25/2010,CR,N,3,CRN3,7.5,-0.268
10/25/2010,CR,O,1,CRO1,15,0.388
10/25/2010,CR,O,1,CRO1,10,0.248
10/25/2010,CR,O,1,CRO1,22.5,0.233
10/25/2010,CR,O,1,CRO1,30,0.128
10/25/2010,CR,O,1,CRO1,32.5,0.098
10/25/2010,CR,O,1,CRO1,35,0.048
10/25/2010,CR,O,1,CRO1,37.5,0.038
10/25/2010,CR,O,1,CRO1,40,-0.002
10/25/2010,CR,O,1,CRO1,42.5,-0.002
10/25/2010,CR,O,1,CRO1,45,-0.057
10/25/2010,CR,O,1,CRO1,47.5,-0.102
10/25/2010,CR,O,1,CRO1,50,-0.162
10/25/2010,CR,O,1,CRO1,52.5,-0.162
10/25/2010,CR,O,1,CRO1,55,-0.162
10/25/2010,CR,O,1,CRO1,57.5,-0.162
10/25/2010,CR,O,1,CRO1,2.5,-0.342
10/25/2010,CR,O,1,CRO1,20,0.268
10/25/2010,CR,O,1,CRO1,25,0.168
10/25/2010,CR,O,1,CRO1,17.5,0.348
10/25/2010,CR,O,1,CRO1,27.5,0.148
10/25/2010,CR,O,1,CRO1,12.5,0.308
10/25/2010,CR,O,1,CRO1,7.5,0.098
10/25/2010,CR,O,1,CRO1,5,-0.077
10/25/2010,CR,O,1,CRO1,60,-0.162
10/25/2010,CR,O,2,CRO2,20,0.043
10/25/2010,CR,O,2,CRO2,22.5,0.003
10/25/2010,CR,O,2,CRO2,2.5,-0.127
10/25/2010,CR,O,2,CRO2,17.5,0.068
10/25/2010,CR,O,2,CRO2,25,-0.217
10/25/2010,CR,O,2,CRO2,15,0.078
10/25/2010,CR,O,2,CRO2,7.5,0.193
10/25/2010,CR,O,2,CRO2,10,0.098
10/25/2010,CR,O,2,CRO2,5,0.083
10/25/2010,CR,O,2,CRO2,12.5,0.083
10/25/2010,CR,O,3,CRO3,5,-0.098
10/25/2010,CR,O,3,CRO3,10,-0.113
10/25/2010,CR,O,3,CRO3,12.5,-0.113
10/25/2010,CR,O,3,CRO3,15,-0.113
10/25/2010,CR,O,3,CRO3,7.5,-0.133
10/25/2010,CR,O,3,CRO3,2.5,-0.493
10/25/2010,CR,O,3,CRO3,25,-0.513
10/25/2010,CR,O,3,CRO3,27.5,-0.543
10/25/2010,CR,O,3,CRO3,30,-0.588
10/25/2010,CR,O,3,CRO3,35,-0.713
10/25/2010,CR,O,3,CRO3,37.5,-0.753
10/25/2010,CR,O,3,CRO3,40,-0.783
10/25/2010,CR,O,3,CRO3,32.5,-0.643
10/25/2010,CR,O,3,CRO3,20,-0.188
10/25/2010,CR,O,3,CRO3,22.5,-0.323
10/25/2010,CR,O,3,CRO3,17.5,-0.083
10/25/2010,CR ,N,2,CRN2,12.5,0.232
10/25/2010,CR ,N,2,CRN2,15,-0.128
10/25/2010,CR ,N,2,CRN2,17.5,-0.288
10/25/2010,CR ,N,2,CRN2,5,-0.438
10/25/2010,CR ,N,2,CRN2,7.5,-0.348
10/25/2010,CR ,N,2,CRN2,10,-0.023
10/25/2010,CR ,N,2,CRN2,22.5,-0.583
10/25/2010,CR ,N,2,CRN2,2.5,-0.593
10/25/2010,CR ,N,2,CRN2,20,-0.468
10/25/2010,LC,I,1,LCI1,20,-0.115
10/25/2010,LC,I,1,LCI1,7.5,0.195
10/25/2010,LC,I,1,LCI1,10,0.225
10/25/2010,LC,I,1,LCI1,15,0.245
10/25/2010,LC,I,1,LCI1,17.5,0.18
10/25/2010,LC,I,1,LCI1,12.5,0.235
10/25/2010,LC,I,1,LCI1,5,0.07
10/25/2010,LC,I,1,LCI1,2.5,-0.165
10/26/2010,LC,I,2,LCI2,20,-0.087
10/26/2010,LC,I,2,LCI2,17.5,0.033
10/26/2010,LC,I,2,LCI2,2.5,-0.147
10/26/2010,LC,I,2,LCI2,15,0.063
10/26/2010,LC,I,2,LCI2,12.5,0.103
10/26/2010,LC,I,2,LCI2,10,0.123
10/26/2010,LC,I,2,LCI2,7.5,0.123
10/26/2010,LC,I,2,LCI2,5,0.073
10/26/2010,LC,I,3,LCI3,20,0.109
10/26/2010,LC,I,3,LCI3,12.5,0.439
10/26/2010,LC,I,3,LCI3,2.5,0.129
10/26/2010,LC,I,3,LCI3,17.5,0.309
10/26/2010,LC,I,3,LCI3,5,0.389
10/26/2010,LC,I,3,LCI3,15,0.419
10/26/2010,LC,I,3,LCI3,10,0.439
10/26/2010,LC,I,3,LCI3,7.5,0.469
10/26/2010,LC,N,1,LCN1,5,-0.023
10/26/2010,LC,N,1,LCN1,2.5,-0.093
10/26/2010,LC,N,1,LCN1,10,0.062
10/26/2010,LC,N,1,LCN1,7.5,-0.003
10/26/2010,LC,N,1,LCN1,12.3,0.062
10/26/2010,LC,N,2,LCN2,12.5,0.236
10/26/2010,LC,N,2,LCN2,10,0.226
10/26/2010,LC,N,2,LCN2,7.5,0.196
10/26/2010,LC,N,2,LCN2,5,0.106
10/26/2010,LC,N,2,LCN2,2.5,0.071
10/26/2010,LC,N,2,LCN2,17.5,0.106
10/26/2010,LC,N,2,LCN2,15,0.266
10/26/2010,LC,N,3,LCN3,17.5,-0.19
10/26/2010,LC,N,3,LCN3,10,-0.01
10/26/2010,LC,N,3,LCN3,12.5,-0.04
10/26/2010,LC,N,3,LCN3,15,-0.08
10/26/2010,LC,N,3,LCN3,5,-0.28
10/26/2010,LC,N,3,LCN3,7.5,-0.1
10/26/2010,LC,N,3,LCN3,20,-0.3
10/26/2010,LC,N,3,LCN3,22.5,-0.35
10/26/2010,LC,N,3,LCN3,25,-0.41
10/26/2010,LC,N,3,LCN3,2.5,-0.61
10/26/2010,LC,N,4,LCN4,2.5,
10/26/2010,LC,N,4,LCN4,5,
10/26/2010,LC,N,4,LCN4,7.5,
10/26/2010,LC,N,4,LCN4,10,
10/26/2010,LC,N,4,LCN4,12.5,
10/26/2010,LC,N,4,LCN4,15,
10/26/2010,LC,N,4,LCN4,17.5,
10/26/2010,LC,N,4,LCN4,20,
10/26/2010,LC,O,1,LCO1,2.5,
10/26/2010,LC,O,1,LCO1,5,
10/26/2010,LC,O,1,LCO1,7.5,
10/26/2010,LC,O,1,LCO1,10,
10/26/2010,LC,O,1,LCO1,12.5,
10/26/2010,LC,O,1,LCO1,15,
10/26/2010,LC,O,1,LCO1,17.5,
10/26/2010,LC,O,1,LCO1,20,
10/26/2010,LC,O,2,LCO2,2.5,
10/26/2010,LC,O,2,LCO2,5,
10/26/2010,LC,O,2,LCO2,7.5,
10/26/2010,LC,O,2,LCO2,10,
10/26/2010,LC,O,2,LCO2,12.5,
10/26/2010,LC,O,2,LCO2,14.3,
10/26/2010,LC,O,3,LCO3,2.5,
10/26/2010,LC,O,3,LCO3,5,
10/26/2010,LC,O,3,LCO3,7.5,
10/26/2010,LC,O,3,LCO3,10,
10/26/2010,LC,O,3,LCO3,12.5,
10/26/2010,LC,O,3,LCO3,15,
10/26/2010,LC,O,3,LCO3,17.5,
10/26/2010,LC,O,3,LCO3,20,
10/26/2010,LC,O,3,LCO3,21.2,
10/27/2010,HB,I,1,HBI1,5,-0.245
10/27/2010,HB,I,1,HBI1,2.5,-0.535
10/27/2010,HB,I,1,HBI1,7.5,-0.135
10/27/2010,HB,I,1,HBI1,10,-0.07
10/27/2010,HB,I,1,HBI1,20,-0.015
10/27/2010,HB,I,1,HBI1,22.5,-0.025
10/27/2010,HB,I,1,HBI1,12.5,-0.05
10/27/2010,HB,I,1,HBI1,15,-0.025
10/27/2010,HB,I,1,HBI1,25,-0.03
10/27/2010,HB,I,1,HBI1,30,-0.125
10/27/2010,HB,I,1,HBI1,32.5,-0.335
10/27/2010,HB,I,1,HBI1,17.5,-0.015
10/27/2010,HB,I,1,HBI1,27.5,-0.055
10/27/2010,HB,I,2,HBI2,17.5,-0.393
10/27/2010,HB,I,2,HBI2,2.5,-0.253
10/27/2010,HB,I,2,HBI2,7.5,-0.058
10/27/2010,HB,I,2,HBI2,10,-0.053
10/27/2010,HB,I,2,HBI2,15,-0.213
10/27/2010,HB,I,2,HBI2,12.5,-0.093
10/27/2010,HB,I,2,HBI2,5,-0.083
10/27/2010,HB,I,3,HBI3,25.5,-0.472
10/27/2010,HB,I,3,HBI3,2.5,-0.572
10/27/2010,HB,I,3,HBI3,25,-0.472
10/27/2010,HB,I,3,HBI3,20,-0.002
10/27/2010,HB,I,3,HBI3,15,0.098
10/27/2010,HB,I,3,HBI3,22.5,-0.152
10/27/2010,HB,I,3,HBI3,17.5,0.088
10/27/2010,HB,I,3,HBI3,12.5,0.063
10/27/2010,HB,I,3,HBI3,5,-0.352
10/27/2010,HB,I,3,HBI3,7.5,-0.162
10/27/2010,HB,I,3,HBI3,10,0.048
10/27/2010,HB,N,1,HBN1,5,-0.46
10/27/2010,HB,N,1,HBN1,18,-0.6
10/27/2010,HB,N,1,HBN1,2.5,-0.565
10/27/2010,HB,N,1,HBN1,17.5,-0.6
10/27/2010,HB,N,1,HBN1,12.5,-0.45
10/27/2010,HB,N,1,HBN1,15,-0.58
10/27/2010,HB,N,1,HBN1,10,-0.445
10/27/2010,HB,N,1,HBN1,7.5,-0.48
10/27/2010,HB,N,2,HBN2,20,-0.436
10/27/2010,HB,N,2,HBN2,22.5,-0.441
10/27/2010,HB,N,2,HBN2,15,-0.496
10/27/2010,HB,N,2,HBN2,17.5,-0.496
10/27/2010,HB,N,2,HBN2,5,-0.591
10/27/2010,HB,N,2,HBN2,2.5,-0.626
10/27/2010,HB,N,2,HBN2,25,-0.666
10/27/2010,HB,N,2,HBN2,7.5,-0.566
10/27/2010,HB,N,2,HBN2,12.5,-0.536
10/27/2010,HB,N,2,HBN2,10,-0.551
10/27/2010,HB,N,3,HBN3,16.5,-0.661
10/27/2010,HB,N,3,HBN3,2.5,-0.711
10/27/2010,HB,N,3,HBN3,7.5,-0.511
10/27/2010,HB,N,3,HBN3,15,-0.661
10/27/2010,HB,N,3,HBN3,5,-0.576
10/27/2010,HB,N,3,HBN3,12.5,-0.551
10/27/2010,HB,N,3,HBN3,10,-0.491
10/27/2010,HB,O,1,HBO1,2.5,-0.525
10/27/2010,HB,O,1,HBO1,32.5,-0.525
10/27/2010,HB,O,1,HBO1,5,-0.53
10/27/2010,HB,O,1,HBO1,30,-0.545
10/27/2010,HB,O,1,HBO1,27.5,-0.555
10/27/2010,HB,O,1,HBO1,25,-0.605
10/27/2010,HB,O,1,HBO1,22.5,-0.745
10/27/2010,HB,O,1,HBO1,12.5,-0.765
10/27/2010,HB,O,1,HBO1,7.5,-0.505
10/27/2010,HB,O,1,HBO1,10,-0.575
10/27/2010,HB,O,1,HBO1,17.5,-0.915
10/27/2010,HB,O,1,HBO1,20,-0.855
10/27/2010,HB,O,1,HBO1,15,-0.915
10/27/2010,HB,O,2,HBO2,2.5,
10/27/2010,HB,O,2,HBO2,5,
10/27/2010,HB,O,2,HBO2,7.5,
10/27/2010,HB,O,2,HBO2,10,
10/27/2010,HB,O,2,HBO2,12.5,
10/27/2010,HB,O,2,HBO2,15,
10/27/2010,HB,O,2,HBO2,16,
10/27/2010,HB,O,3,HBO3,.,
12/6/2010,CR,I,1,CRI1,25,-0.64
12/6/2010,CR,I,1,CRI1,22.5,-0.5
12/6/2010,CR,I,1,CRI1,10,0.025
12/6/2010,CR,I,1,CRI1,2.5,-0.51
12/6/2010,CR,I,1,CRI1,7.5,0.09
12/6/2010,CR,I,1,CRI1,15,0.055
12/6/2010,CR,I,1,CRI1,20,-0.345
12/6/2010,CR,I,1,CRI1,12.5,0.07
12/6/2010,CR,I,1,CRI1,17.5,-0.035
12/6/2010,CR,I,1,CRI1,5,-0.14
12/6/2010,CR,I,2,CRI2,12.5,-0.054
12/6/2010,CR,I,2,CRI2,10,-0.054
12/6/2010,CR,I,2,CRI2,15,-0.087
12/6/2010,CR,I,2,CRI2,17.5,-0.114
12/6/2010,CR,I,2,CRI2,7.5,-0.074
12/6/2010,CR,I,2,CRI2,18.6,-0.114
12/6/2010,CR,I,2,CRI2,5,-0.114
12/6/2010,CR,I,2,CRI2,2.5,-0.459
12/6/2010,CR,I,3,CRI3,10,-0.108
12/6/2010,CR,I,3,CRI3,7.5,-0.173
12/6/2010,CR,I,3,CRI3,15,-0.613
12/6/2010,CR,I,3,CRI3,2.5,-0.483
12/6/2010,CR,I,3,CRI3,12.5,-0.163
12/6/2010,CR,I,3,CRI3,5,-0.153
12/6/2010,CR,N,1,CRN1,10,0.0015
12/6/2010,CR,N,1,CRN1,12.5,0.0005
12/6/2010,CR,N,1,CRN1,7.5,-0.006
12/6/2010,CR,N,1,CRN1,15,-0.0105
12/6/2010,CR,N,1,CRN1,17.5,-1.0225
12/6/2010,CR,N,1,CRN1,5,-0.9525
12/6/2010,CR,N,1,CRN1,2.5,-1.1275
12/6/2010,CR,N,3,CRN3,15,0.192
12/6/2010,CR,N,3,CRN3,17.5,0.192
12/6/2010,CR,N,3,CRN3,20,0.172
12/6/2010,CR,N,3,CRN3,12.5,0.092
12/6/2010,CR,N,3,CRN3,25,0.042
12/6/2010,CR,N,3,CRN3,30,-0.368
12/6/2010,CR,N,3,CRN3,35,-0.608
12/6/2010,CR,N,3,CRN3,22.5,0.092
12/6/2010,CR,N,3,CRN3,7.5,-0.268
12/6/2010,CR,N,3,CRN3,10,-0.018
12/6/2010,CR,N,3,CRN3,5,-0.353
12/6/2010,CR,N,3,CRN3,2.5,-0.528
12/6/2010,CR,N,3,CRN3,27.5,-0.018
12/6/2010,CR,N,3,CRN3,32.5,-0.468
12/6/2010,CR,O,1,CRO1,15,0.388
12/6/2010,CR,O,1,CRO1,17.5,0.348
12/6/2010,CR,O,1,CRO1,12.5,0.308
12/6/2010,CR,O,1,CRO1,20,0.268
12/6/2010,CR,O,1,CRO1,10,0.248
12/6/2010,CR,O,1,CRO1,22.5,0.233
12/6/2010,CR,O,1,CRO1,27.5,0.148
12/6/2010,CR,O,1,CRO1,35,0.048
12/6/2010,CR,O,1,CRO1,37.5,0.038
12/6/2010,CR,O,1,CRO1,42.5,-0.002
12/6/2010,CR,O,1,CRO1,45,-0.057
12/6/2010,CR,O,1,CRO1,50,-0.162
12/6/2010,CR,O,1,CRO1,57.5,-0.162
12/6/2010,CR,O,1,CRO1,65,-0.162
12/6/2010,CR,O,1,CRO1,30,0.128
12/6/2010,CR,O,1,CRO1,40,-0.002
12/6/2010,CR,O,1,CRO1,47.5,-0.102
12/6/2010,CR,O,1,CRO1,32.5,0.098
12/6/2010,CR,O,1,CRO1,52.5,-0.162
12/6/2010,CR,O,1,CRO1,55,-0.162
12/6/2010,CR,O,1,CRO1,7.5,0.098
12/6/2010,CR,O,1,CRO1,25,0.168
12/6/2010,CR,O,1,CRO1,60,-0.162
12/6/2010,CR,O,1,CRO1,62.5,-0.162
12/6/2010,CR,O,1,CRO1,2.5,-0.342
12/6/2010,CR,O,1,CRO1,5,-0.077
12/6/2010,CR,O,2,CRO2,10,0.098
12/6/2010,CR,O,2,CRO2,2.5,-0.127
12/6/2010,CR,O,2,CRO2,40,-0.217
12/6/2010,CR,O,2,CRO2,42.5,-0.217
12/6/2010,CR,O,2,CRO2,45,-0.217
12/6/2010,CR,O,2,CRO2,5,0.083
12/6/2010,CR,O,2,CRO2,7.5,0.193
12/6/2010,CR,O,2,CRO2,12.5,0.083
12/6/2010,CR,O,2,CRO2,35,-0.217
12/6/2010,CR,O,2,CRO2,15,0.078
12/6/2010,CR,O,2,CRO2,32.5,-0.217
12/6/2010,CR,O,2,CRO2,22.5,0.003
12/6/2010,CR,O,2,CRO2,17.5,0.068
12/6/2010,CR,O,2,CRO2,27.5,-0.217
12/6/2010,CR,O,2,CRO2,37.5,-0.217
12/6/2010,CR,O,2,CRO2,20,0.043
12/6/2010,CR,O,2,CRO2,25,-0.217
12/6/2010,CR,O,2,CRO2,30,-0.217
12/6/2010,CR,O,3,CRO3,17.5,-0.083
12/6/2010,CR,O,3,CRO3,5,-0.098
12/6/2010,CR,O,3,CRO3,10,-0.113
12/6/2010,CR,O,3,CRO3,15,-0.113
12/6/2010,CR,O,3,CRO3,2.5,-0.493
12/6/2010,CR,O,3,CRO3,27.5,-0.543
12/6/2010,CR,O,3,CRO3,30,-0.588
12/6/2010,CR,O,3,CRO3,35,-0.713
12/6/2010,CR,O,3,CRO3,37.5,-0.753
12/6/2010,CR,O,3,CRO3,40,-0.783
12/6/2010,CR,O,3,CRO3,25,-0.513
12/6/2010,CR,O,3,CRO3,7.5,-0.133
12/6/2010,CR,O,3,CRO3,32.5,-0.643
12/6/2010,CR,O,3,CRO3,12.5,-0.113
12/6/2010,CR,O,3,CRO3,20,-0.188
12/6/2010,CR,O,3,CRO3,22.5,-0.323
12/6/2010,CR ,N,2,CRN2,10,-0.023
12/6/2010,CR ,N,2,CRN2,15,-0.128
12/6/2010,CR ,N,2,CRN2,7.5,-0.348
12/6/2010,CR ,N,2,CRN2,21.64,-0.468
12/6/2010,CR ,N,2,CRN2,12.5,0.232
12/6/2010,CR ,N,2,CRN2,5,-0.438
12/6/2010,CR ,N,2,CRN2,20,-0.468
12/6/2010,CR ,N,2,CRN2,17.5,-0.288
12/6/2010,CR ,N,2,CRN2,2.5,-0.593
12/7/2010,LC,I,1,LCI1,20,-0.115
12/7/2010,LC,I,1,LCI1,7.5,0.195
12/7/2010,LC,I,1,LCI1,2.5,-0.165
12/7/2010,LC,I,1,LCI1,12.5,0.235
12/7/2010,LC,I,1,LCI1,10,0.225
12/7/2010,LC,I,1,LCI1,5,0.07
12/7/2010,LC,I,1,LCI1,17.5,0.18
12/7/2010,LC,I,1,LCI1,15,0.245
12/7/2010,LC,I,2,LCI2,20.29,-0.087
12/7/2010,LC,I,2,LCI2,20,-0.087
12/7/2010,LC,I,2,LCI2,2.5,-0.147
12/7/2010,LC,I,2,LCI2,7.5,0.123
12/7/2010,LC,I,2,LCI2,12.5,0.103
12/7/2010,LC,I,2,LCI2,17.5,0.033
12/7/2010,LC,I,2,LCI2,5,0.073
12/7/2010,LC,I,2,LCI2,10,0.123
12/7/2010,LC,I,2,LCI2,15,0.063
12/7/2010,LC,I,3,LCI3,20,0.109
12/7/2010,LC,I,3,LCI3,2.5,0.129
12/7/2010,LC,I,3,LCI3,5,0.389
12/7/2010,LC,I,3,LCI3,7.5,0.469
12/7/2010,LC,I,3,LCI3,10,0.439
12/7/2010,LC,I,3,LCI3,17.5,0.309
12/7/2010,LC,I,3,LCI3,12.5,0.439
12/7/2010,LC,I,3,LCI3,15,0.419
12/7/2010,LC,N,1,LCN1,10,0.062
12/7/2010,LC,N,1,LCN1,12.3,0.062
12/7/2010,LC,N,1,LCN1,7.5,-0.003
12/7/2010,LC,N,1,LCN1,5,-0.023
12/7/2010,LC,N,1,LCN1,2.5,-0.093
12/7/2010,LC,N,2,LCN2,15,0.266
12/7/2010,LC,N,2,LCN2,5,0.106
12/7/2010,LC,N,2,LCN2,17.7,0.106
12/7/2010,LC,N,2,LCN2,2.5,0.071
12/7/2010,LC,N,2,LCN2,7.5,0.196
12/7/2010,LC,N,2,LCN2,12.5,0.236
12/7/2010,LC,N,2,LCN2,10,0.226
12/7/2010,LC,N,3,LCN3,10,-0.01
12/7/2010,LC,N,3,LCN3,12.5,-0.04
12/7/2010,LC,N,3,LCN3,22.5,-0.35
12/7/2010,LC,N,3,LCN3,27.5,-0.445
12/7/2010,LC,N,3,LCN3,30,-0.52
12/7/2010,LC,N,3,LCN3,32.6,-0.6
12/7/2010,LC,N,3,LCN3,2.5,-0.61
12/7/2010,LC,N,3,LCN3,7.5,-0.1
12/7/2010,LC,N,3,LCN3,17.5,-0.19
12/7/2010,LC,N,3,LCN3,25,-0.41
12/7/2010,LC,N,3,LCN3,15,-0.08
12/7/2010,LC,N,3,LCN3,5,-0.28
12/7/2010,LC,N,3,LCN3,20,-0.3
12/7/2010,LC,N,4,LCN4,2.5,
12/7/2010,LC,N,4,LCN4,5,
12/7/2010,LC,N,4,LCN4,7.5,
12/7/2010,LC,N,4,LCN4,10,
12/7/2010,LC,N,4,LCN4,12.5,
12/7/2010,LC,N,4,LCN4,15,
12/7/2010,LC,N,4,LCN4,17.5,
12/7/2010,LC,N,4,LCN4,20,
12/7/2010,LC,O,1,LCO1,2.5,
12/7/2010,LC,O,1,LCO1,5,
12/7/2010,LC,O,1,LCO1,7.5,
12/7/2010,LC,O,1,LCO1,10,
12/7/2010,LC,O,1,LCO1,12.5,
12/7/2010,LC,O,1,LCO1,15,
12/7/2010,LC,O,1,LCO1,17.5,
12/7/2010,LC,O,1,LCO1,20.3,
12/7/2010,LC,O,2,LCO2,2.5,
12/7/2010,LC,O,2,LCO2,5,
12/7/2010,LC,O,2,LCO2,7.5,
12/7/2010,LC,O,2,LCO2,10,
12/7/2010,LC,O,2,LCO2,12.5,
12/7/2010,LC,O,2,LCO2,14.3,
12/7/2010,LC,O,3,LCO3,2.5,
12/7/2010,LC,O,3,LCO3,5,
12/7/2010,LC,O,3,LCO3,7.5,
12/7/2010,LC,O,3,LCO3,10,
12/7/2010,LC,O,3,LCO3,12.5,
12/7/2010,LC,O,3,LCO3,15,
12/7/2010,LC,O,3,LCO3,17.5,
12/7/2010,LC,O,3,LCO3,20,
12/7/2010,LC,O,3,LCO3,21.3,
12/8/2010,HB,I,1,HBI1,5,-0.245
12/8/2010,HB,I,1,HBI1,10,-0.07
12/8/2010,HB,I,1,HBI1,15,-0.025
12/8/2010,HB,I,1,HBI1,20,-0.015
12/8/2010,HB,I,1,HBI1,17.5,-0.015
12/8/2010,HB,I,1,HBI1,7.5,-0.135
12/8/2010,HB,I,1,HBI1,25,-0.03
12/8/2010,HB,I,1,HBI1,2.5,-0.535
12/8/2010,HB,I,1,HBI1,12.5,-0.05
12/8/2010,HB,I,1,HBI1,22.5,-0.025
12/8/2010,HB,I,1,HBI1,27.5,-0.055
12/8/2010,HB,I,1,HBI1,30,-0.125
12/8/2010,HB,I,1,HBI1,32.5,-0.335
12/8/2010,HB,I,2,HBI2,17.5,-0.393
12/8/2010,HB,I,2,HBI2,7.5,-0.058
12/8/2010,HB,I,2,HBI2,2.5,-0.253
12/8/2010,HB,I,2,HBI2,5,-0.083
12/8/2010,HB,I,2,HBI2,12.5,-0.093
12/8/2010,HB,I,2,HBI2,10,-0.053
12/8/2010,HB,I,2,HBI2,15,-0.213
12/8/2010,HB,I,3,HBI3,26,-0.472
12/8/2010,HB,I,3,HBI3,22.5,-0.152
12/8/2010,HB,I,3,HBI3,17.5,0.088
12/8/2010,HB,I,3,HBI3,20,-0.002
12/8/2010,HB,I,3,HBI3,25,-0.472
12/8/2010,HB,I,3,HBI3,2.5,-0.572
12/8/2010,HB,I,3,HBI3,5,-0.352
12/8/2010,HB,I,3,HBI3,7.5,-0.162
12/8/2010,HB,I,3,HBI3,12.5,0.063
12/8/2010,HB,I,3,HBI3,15,0.098
12/8/2010,HB,I,3,HBI3,10,0.048
12/8/2010,HB,N,1,HBN1,5,-0.46
12/8/2010,HB,N,1,HBN1,2.5,-0.565
12/8/2010,HB,N,1,HBN1,18.1,-0.6
12/8/2010,HB,N,1,HBN1,12.5,-0.45
12/8/2010,HB,N,1,HBN1,10,-0.445
12/8/2010,HB,N,1,HBN1,15,-0.58
12/8/2010,HB,N,1,HBN1,7.5,-0.48
12/8/2010,HB,N,2,HBN2,20,-0.436
12/8/2010,HB,N,2,HBN2,22.5,-0.441
12/8/2010,HB,N,2,HBN2,15,-0.496
12/8/2010,HB,N,2,HBN2,17.5,-0.496
12/8/2010,HB,N,2,HBN2,10,-0.551
12/8/2010,HB,N,2,HBN2,5,-0.591
12/8/2010,HB,N,2,HBN2,2.5,-0.626
12/8/2010,HB,N,2,HBN2,7.5,-0.566
12/8/2010,HB,N,2,HBN2,12.5,-0.536
12/8/2010,HB,N,5,HBN5,2.5,
12/8/2010,HB,N,5,HBN5,5,
12/8/2010,HB,N,5,HBN5,7.5,
12/8/2010,HB,N,5,HBN5,10,
12/8/2010,HB,N,5,HBN5,12.5,
12/8/2010,HB,N,5,HBN5,15,
12/8/2010,HB,N,5,HBN5,17.5,
12/8/2010,HB,N,6,HBN6,2.5,
12/8/2010,HB,N,6,HBN6,5,
12/8/2010,HB,N,6,HBN6,7.5,
12/8/2010,HB,N,6,HBN6,10,
12/8/2010,HB,N,6,HBN6,12.5,
12/8/2010,HB,N,6,HBN6,15,
12/8/2010,HB,N,6,HBN6,17.5,
12/8/2010,HB,N,6,HBN6,20,
12/8/2010,HB,N,6,HBN6,22.5,
12/8/2010,HB,O,1,HBO1,7.5,-0.505
12/8/2010,HB,O,1,HBO1,2.5,-0.525
12/8/2010,HB,O,1,HBO1,31.2,-0.525
12/8/2010,HB,O,1,HBO1,5,-0.53
12/8/2010,HB,O,1,HBO1,10,-0.575
12/8/2010,HB,O,1,HBO1,22.5,-0.745
