field_pt,date,year,month,day,locality,site,bar,station,transect,tran_length,easting,northing,elev_m,collector,type,gear
PC2593,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296000.693,3236834.365,-1.755648,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2594,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296003.3771,3236828.843,-1.481328,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2595,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296006.1219,3236823.293,-1.389888,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2596,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296009.4923,3236818.177,-1.298448,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2597,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296013.3127,3236813.292,-1.237488,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2598,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296015.4545,3236807.452,-1.207008,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2599,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296017.9551,3236801.864,-1.176528,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2600,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296020.5935,3236796.343,-1.11252,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2601,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296039.4806,3236797.812,-1.17348,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2602,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296035.3479,3236802.539,-1.17348,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2603,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296032.5657,3236807.998,-1.23444,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2604,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296030.0473,3236813.637,-1.35636,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2605,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296025.9299,3236818.378,-1.4478,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2606,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296023.7482,3236824.192,-1.536192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2607,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296022.308,3236830.453,-1.658112,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2608,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296019.6759,3236835.983,-1.840992,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2609,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296015.1969,3236840.49,-2.115312,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2610,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296011.266,3236845.294,-2.267712,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2611,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296008.8818,3236850.948,-1.688592,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2612,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296008.1287,3236853.07,-1.292352,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2613,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296006.9111,3236856.845,-1.231392,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2614,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296004.5489,3236862.577,-1.200912,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2615,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,296000.5327,3236867.379,-1.200912,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2616,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295996.5347,3236872.171,-1.170432,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2617,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295993.7187,3236877.597,-1.139952,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2618,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295991.0037,3236883.064,-1.139952,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2619,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295987.8154,3236888.444,-1.109472,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2620,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295984.3169,3236893.537,-1.078992,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2625,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295950.3858,3237046.996,-1.124712,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2626,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295950.0301,3237053.175,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2627,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295948.0805,3237059.038,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2628,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295947.1935,3237065.117,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2629,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295946.6642,3237071.322,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2630,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295945.2796,3237077.314,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2631,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295941.8428,3237082.849,-1.152144,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2632,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295940.5527,3237088.849,-1.213104,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2633,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295939.8705,3237094.988,-1.182624,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2634,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295939.6339,3237101.193,-1.182624,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2635,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295938.46,3237107.233,-1.182624,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2636,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295935.3222,3237112.807,-1.243584,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2637,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295933.4855,3237118.688,-1.213104,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2638,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295932.1497,3237124.674,-1.274064,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2639,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295931.7392,3237130.868,-1.243584,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2640,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295931.0877,3237137.034,-1.213104,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2641,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295929.7148,3237142.972,-1.210056,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2642,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295928.2385,3237148.931,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2643,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295926.6709,3237154.904,-1.179576,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2644,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295925.5827,3237160.982,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2645,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295923.7523,3237166.884,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2646,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295921.4238,3237172.64,-1.118616,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2647,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295920.0482,3237178.605,-1.118616,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2648,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295918.4436,3237184.536,-1.118616,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2649,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295917.3094,3237190.581,-1.088136,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2650,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295916.2211,3237196.641,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2651,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295914.436,3237202.493,-1.118616,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2652,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295913.2744,3237208.539,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2653,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295913.2275,3237214.828,-1.149096,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2654,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295912.4471,3237220.903,-1.240536,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2655,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295910.5399,3237226.729,-1.481328,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2656,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295908.1168,3237232.468,-1.664208,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2657,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295907.419,3237238.577,-1.908048,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2658,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295907.647,3237244.937,-2.060448,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2659,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295890.952,3237237.794,-1.655064,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2660,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295891.3625,3237231.606,-1.298448,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2661,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295896.1159,3237226.389,-1.176528,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2662,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.9456,3237220.784,-1.155192,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2663,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.4851,3237214.335,-1.118616,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2664,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295899.6319,3237208.338,-1.09728,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2665,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295901.5936,3237202.466,-1.094232,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2666,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295904.6737,3237196.916,-1.069848,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2667,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295906.7793,3237191.113,-1.063752,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2668,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295906.8198,3237184.781,-1.091184,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2669,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295907.3557,3237178.637,-1.088136,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2670,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295908.6878,3237172.569,-1.088136,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2671,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295907.8369,3237166.087,-1.09728,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2672,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295907.6885,3237159.769,-1.109472,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2673,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295910.1852,3237154.081,-1.109472,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2674,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295912.2693,3237148.263,-1.121664,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2675,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295912.5143,3237141.969,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2676,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295913.9663,3237136.019,-1.161288,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2677,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295916.5639,3237130.357,-1.18872,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2678,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295917.9514,3237124.353,-1.213104,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2679,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295919.3697,3237118.384,-1.20396,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2680,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295921.396,3237112.582,-1.170432,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2681,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295922.5973,3237106.542,-1.143,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2682,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295922.5341,3237100.208,-1.124712,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2683,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295923.1151,3237093.994,-1.103376,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2684,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295924.9614,3237088.163,-1.109472,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2685,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295927.577,3237082.48,-1.100328,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2686,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295929.5872,3237076.567,-1.09728,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2687,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295931.1889,3237070.658,-1.094232,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2688,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295933.3033,3237064.824,-1.08204,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2689,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295935.1098,3237058.981,-1.091184,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2690,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295936.0732,3237052.928,-1.0668,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2691,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295935.9982,3237046.634,-1.060704,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2692,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295937.6822,3237040.718,-1.05156,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2693,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295939.0511,3237034.677,-1.048512,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2696,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295943.5397,3237048.441,-1.045464,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2697,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295943.4253,3237054.685,-1.075944,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2698,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295941.4877,3237060.533,-1.075944,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2699,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295937.4368,3237065.905,-1.106424,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2700,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295935.3534,3237071.815,-1.106424,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2701,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295935.1572,3237078.114,-1.106424,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2702,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295934.2249,3237084.24,-1.136904,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2703,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295933.0205,3237090.267,-1.106424,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2704,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295932.6742,3237096.482,-1.136904,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2705,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295930.7095,3237102.364,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2706,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295928.2774,3237108.121,-1.164336,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2707,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295927.3598,3237114.18,-1.164336,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2708,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295926.0485,3237120.184,-1.194816,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2709,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295924.5143,3237126.15,-1.255776,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2710,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295923.3614,3237132.144,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2711,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295922.6639,3237138.283,-1.225296,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2712,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295921.5517,3237144.401,-1.164336,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2713,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295919.5715,3237150.255,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2714,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295916.7419,3237155.866,-1.194816,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2715,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295914.6028,3237161.667,-1.103376,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2716,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295914.2689,3237167.904,-1.103376,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2717,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295914.805,3237174.291,-1.042416,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2718,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295915.0087,3237180.66,-1.072896,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2719,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295912.0758,3237186.312,-1.072896,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2720,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295908.2477,3237191.725,-1.072896,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2721,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295906.2954,3237197.634,-1.103376,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2722,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295905.8513,3237203.813,-1.072896,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2723,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295905.1998,3237209.982,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2724,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295904.099,3237216.009,-1.133856,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2725,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295903.1878,3237222.11,-1.161288,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2726,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295902.2823,3237228.165,-1.313688,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2727,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295900.4886,3237234.076,-1.588008,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2728,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295896.3152,3237239.382,-1.953768,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2729,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295891.4486,3237244.551,-2.167128,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2730,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295890.5038,3237250.643,-1.984248,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2731,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295889.8946,3237256.766,-1.374648,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2732,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295893.821,3237224.653,-1.246632,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2733,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295892.8071,3237230.865,-1.307592,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2734,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295892.8781,3237237.037,-1.642872,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2735,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295893.0251,3237243.19,-2.161032,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2736,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295894.8687,3237249.194,-2.100072,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2737,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.11,3237255.038,-1.520952,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2738,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.9001,3237261.185,-1.307592,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2739,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295896.9118,3237267.503,-1.307592,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2740,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295896.9613,3237273.669,-1.185672,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2741,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.1345,3237279.694,-1.216152,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2742,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295898.9362,3237285.772,-1.216152,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2743,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295900.2286,3237291.836,-1.124712,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2744,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295900.7533,3237297.955,-1.094232,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2745,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295900.7935,3237304.106,-1.121664,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2746,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295900.1058,3237310.318,-1.152144,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2747,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295899.8323,3237316.484,-1.121664,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
PC2748,10/11/2017,2017,10,11,LC,O,N_A,N_A,-999,-999,295899.6991,3237322.667,-1.152144,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T
