"","FID","Id","ORIG_FID","LENGTH","START_X","START_Y","MID_X","MID_Y","END_X","END_Y"
"4047",8557,0,2305,11.91197632,298534.4375,3237699.06,298534.4375,3237705.016,298534.4375,3237710.972
"252",1244,0,432,30.83315025,299295.1158,3235813.733,299310.5324,3235813.733,299325.9489,3235813.733
"1588",4624,0,1353,41.41308954,298261.0162,3238583.733,298281.7228,3238583.733,298302.4293,3238583.733
"2272",5308,0,1661,10.68409468,298050.4735,3239459.733,298055.8155,3239459.733,298061.1576,3239459.733
"10",353,0,222,27.24156382,298862.5001,3235393.733,298876.1209,3235393.733,298889.7417,3235393.733
"3685",7813,0,2257,4.357213172,298438.4375,3238505.12,298438.4375,3238507.299,298438.4375,3238509.478
"3287",6919,0,2184,7.031832088,298292.4375,3238448.72,298292.4375,3238452.236,298292.4375,3238455.751
"3177",6705,0,2148,33.84544557,298220.4375,3238493.413,298220.4375,3238510.336,298220.4375,3238527.259
"1909",4945,0,1510,21.01154157,297555.9844,3239109.733,297566.4902,3239109.733,297576.9959,3239109.733
"4894",10868,0,2703,4.755222309,299376.4375,3236094.222,299376.4375,3236096.599,299376.4375,3236098.977
"3055",6247,0,1999,10.94731089,297922.4375,3239198.725,297922.4375,3239204.198,297922.4375,3239209.672
"850",3886,0,1006,1.03674163,298466.8214,3237153.733,298467.3398,3237153.733,298467.8582,3237153.733
"4762",10736,0,2667,27.2373478,299304.4375,3236041.297,299304.4375,3236054.915,299304.4375,3236068.534
"2969",6108,0,1962,44.49858847,297848.4375,3239155.88,297848.4375,3239178.129,297848.4375,3239200.379
"2447",5483,0,1764,25.69888819,297452.4375,3239370.106,297452.4375,3239382.956,297452.4375,3239395.805
"2014",5050,0,1547,36.03853511,297598.5104,3239183.733,297616.5297,3239183.733,297634.5489,3239183.733
"1296",4332,0,1248,25.25856487,298366.498,3238373.733,298379.1273,3238373.733,298391.7566,3238373.733
"4412",10386,0,2579,8.488030137,299128.4375,3236008.151,299128.4375,3236012.395,299128.4375,3236016.639
"4562",10536,0,2619,22.47823452,299208.4375,3235873.612,299208.4375,3235884.851,299208.4375,3235896.09
"3576",7619,0,2240,28.62846173,298404.4375,3238599.043,298404.4375,3238613.357,298404.4375,3238627.672
"710",2397,0,583,24.04953976,299269.0872,3236119.733,299281.112,3236119.733,299293.1368,3236119.733
"3285",6912,0,2183,14.88321844,298290.4375,3238636.77,298290.4375,3238644.212,298290.4375,3238651.653
"598",2138,0,552,7.20531761,299029.5264,3236057.733,299033.1291,3236057.733,299036.7317,3236057.733
"579",2085,0,546,15.1526751,299293.6,3236045.733,299301.1763,3236045.733,299308.7527,3236045.733
"2061",5097,0,1566,29.7793344,297754.6172,3239221.733,297769.5069,3239221.733,297784.3965,3239221.733
"4908",10882,0,2716,24.32690277,299402.4375,3236082.601,299402.4375,3236094.764,299402.4375,3236106.928
"316",1437,0,473,18.54902899,299094.558,3235899.733,299103.8325,3235899.733,299113.107,3235899.733
"3336",7010,0,2192,9.957586182,298308.4375,3238182.981,298308.4375,3238187.96,298308.4375,3238192.938
"3769",7979,0,2269,13.07933678,298462.4375,3238099.945,298462.4375,3238106.484,298462.4375,3238113.024
"1242",4278,0,1208,16.97868217,298298.7725,3238167.733,298307.2618,3238167.733,298315.7512,3238167.733
"1854",4890,0,1481,14.70175701,297779.5716,3239051.733,297786.9225,3239051.733,297794.2734,3239051.733
"3496",7443,0,2224,14.48295837,298372.4375,3238366.939,298372.4375,3238374.181,298372.4375,3238381.422
"3324",6983,0,2190,1.167401057,298304.4375,3238461.927,298304.4375,3238462.511,298304.4375,3238463.094
"589",2120,0,550,6.307837262,299029.6361,3236053.733,299032.79,3236053.733,299035.944,3236053.733
"2745",5783,0,1905,23.69207597,297734.4375,3239563.143,297734.4375,3239574.989,297734.4375,3239586.835
"4071",8630,0,2310,14.12837708,298544.4375,3237753.863,298544.4375,3237760.927,298544.4375,3237767.991
"4874",10848,0,2696,6.853489497,299362.4375,3236089.687,299362.4375,3236093.114,299362.4375,3236096.541
"163",681,0,312,39.78332085,299137.9513,3235573.733,299157.843,3235573.733,299177.7346,3235573.733
"524",1891,0,527,7.483296274,299156.7258,3236007.733,299160.4674,3236007.733,299164.2091,3236007.733
"1790",4826,0,1458,6.28786253,297774.356,3239005.733,297777.4999,3239005.733,297780.6439,3239005.733
"107",578,0,299,29.16961192,299202.0986,3235547.733,299216.6834,3235547.733,299231.2682,3235547.733
"4569",10543,0,2621,40.49802813,299212.4375,3235536.062,299212.4375,3235556.311,299212.4375,3235576.56
"91",551,0,295,32.9138589,299206.4602,3235539.733,299222.9172,3235539.733,299239.3741,3235539.733
"2321",5357,0,1678,21.89627845,297610.5928,3239493.733,297621.5409,3239493.733,297632.4891,3239493.733
"1961",4997,0,1530,11.93190817,297762.2971,3239149.733,297768.263,3239149.733,297774.229,3239149.733
"3275",6892,0,2181,22.7230519,298286.4375,3238637.033,298286.4375,3238648.395,298286.4375,3238659.756
"4611",10585,0,2632,19.93339729,299234.4375,3235525.736,299234.4375,3235535.703,299234.4375,3235545.669
"2102",5138,0,1584,13.10310689,297738.2742,3239257.733,297744.8258,3239257.733,297751.3773,3239257.733
"3938",8278,0,2287,8.358502269,298498.4375,3237190.979,298498.4375,3237195.158,298498.4375,3237199.337
"4260",10186,0,2483,16.96126053,298890.4375,3235583.311,298890.4375,3235591.792,298890.4375,3235600.273
"4482",10456,0,2600,13.4813087,299170.4375,3236032.344,299170.4375,3236039.085,299170.4375,3236045.825
"3295",6931,0,2185,3.116926847,298294.4375,3238644.073,298294.4375,3238645.631,298294.4375,3238647.189
"2555",5591,0,1840,46.36184613,297604.4375,3239145.396,297604.4375,3239168.577,297604.4375,3239191.758
"4200",9084,0,2342,6.227086936,298608.4375,3237113.967,298608.4375,3237117.08,298608.4375,3237120.194
"787",3823,0,994,8.852944336,298581.8312,3237129.733,298586.2577,3237129.733,298590.6841,3237129.733
"3017",6174,0,1980,27.6988499,297884.4375,3239178.57,297884.4375,3239192.419,297884.4375,3239206.269
"4604",10578,0,2630,26.67251711,299230.4375,3235523.176,299230.4375,3235536.512,299230.4375,3235549.848
"614",2176,0,557,4.867555124,299114.2214,3236067.733,299116.6552,3236067.733,299119.089,3236067.733
"2883",5992,0,1939,20.98789426,297802.4375,3239217.984,297802.4375,3239228.478,297802.4375,3239238.972
"3150",6656,0,2140,17.70885715,298204.4375,3238427.499,298204.4375,3238436.353,298204.4375,3238445.208
"4319",10293,0,2551,32.04719138,299072.4375,3235935.36,299072.4375,3235951.384,299072.4375,3235967.408
"123",610,0,303,25.65281223,299202.5812,3235555.733,299215.4076,3235555.733,299228.234,3235555.733
"703",2376,0,580,10.04042338,299265.9501,3236113.733,299270.9703,3236113.733,299275.9905,3236113.733
"2938",6068,0,1952,3.176518435,297828.4375,3238989.603,297828.4375,3238991.191,297828.4375,3238992.779
"4203",9093,0,2343,9.990714012,298610.4375,3237290.972,298610.4375,3237295.967,298610.4375,3237300.962
"4472",10446,0,2597,109.5760852,299164.4375,3235898.081,299164.4375,3235952.869,299164.4375,3236007.657
"3404",7140,0,2202,5.257864594,298328.4375,3238458.227,298328.4375,3238460.856,298328.4375,3238463.485
"2310",5346,0,1675,19.80346672,297688.8141,3239487.733,297698.7158,3239487.733,297708.6175,3239487.733
"314",1423,0,471,7.040486756,299202.1866,3235895.733,299205.7068,3235895.733,299209.227,3235895.733
"1886",4922,0,1494,2.75315956,297750.1032,3239077.733,297751.4797,3239077.733,297752.8563,3239077.733
"4194",9066,0,2340,6.066927774,298604.4375,3237111.902,298604.4375,3237114.936,298604.4375,3237117.969
"114",593,0,301,47.82527011,299143.1495,3235551.733,299167.0621,3235551.733,299190.9748,3235551.733
"3613",7689,0,2246,9.598584536,298416.4375,3238579.354,298416.4375,3238584.153,298416.4375,3238588.953
"3643",7743,0,2251,19.24056343,298426.4375,3237687.144,298426.4375,3237696.764,298426.4375,3237706.385
"2042",5078,0,1558,26.92790827,297614.7606,3239205.733,297628.2246,3239205.733,297641.6885,3239205.733
"1478",4514,0,1319,5.945397226,298355.3096,3238515.733,298358.2823,3238515.733,298361.255,3238515.733
"327",1478,0,478,118.1604951,299080.0391,3235909.733,299139.1193,3235909.733,299198.1996,3235909.733
"4280",10254,0,2537,43.22056618,299044.4375,3235612.755,299044.4375,3235634.366,299044.4375,3235655.976
"788",3824,0,994,2.301979271,298597.3519,3237129.733,298598.5029,3237129.733,298599.6539,3237129.733
"3943",8283,0,2287,14.59218023,298498.4375,3238545.742,298498.4375,3238553.038,298498.4375,3238560.334
"1870",4906,0,1486,15.20037126,297750.2216,3239061.733,297757.8218,3239061.733,297765.422,3239061.733
"4243",10149,0,2477,88.8654294,298878.4375,3235505.24,298878.4375,3235549.673,298878.4375,3235594.106
"1067",4103,0,1116,33.07230591,298402.2888,3237695.733,298418.8249,3237695.733,298435.3611,3237695.733
"4725",10699,0,2662,3.959176818,299294.4375,3235816.544,299294.4375,3235818.523,299294.4375,3235820.503
"4497",10471,0,2604,14.59377292,299178.4375,3236034.015,299178.4375,3236041.312,299178.4375,3236048.609
"902",3938,0,1021,8.188211514,298440.1897,3237183.733,298444.2838,3237183.733,298448.3779,3237183.733
"2922",6048,0,1948,13.60558958,297820.4375,3238987.945,297820.4375,3238994.748,297820.4375,3239001.55
"1161",4197,0,1153,8.884887892,298464.2876,3237769.733,298468.73,3237769.733,298473.1725,3237769.733
"3853",8130,0,2278,9.940936966,298480.4375,3237778.035,298480.4375,3237783.005,298480.4375,3237787.976
"4880",10854,0,2698,22.13057039,299366.4375,3235906.31,299366.4375,3235917.375,299366.4375,3235928.44
"2465",5501,0,1773,45.38362168,297470.4375,3239328.621,297470.4375,3239351.313,297470.4375,3239374.004
"2278",5314,0,1663,11.12999637,298051.0054,3239463.733,298056.5704,3239463.733,298062.1354,3239463.733
"64",506,0,289,22.06329775,298858.7994,3235527.733,298869.831,3235527.733,298880.8627,3235527.733
"3184",6718,0,2150,11.9077891,298224.4375,3238427.219,298224.4375,3238433.173,298224.4375,3238439.127
"2077",5113,0,1571,18.96378816,297793.0051,3239231.733,297802.487,3239231.733,297811.9689,3239231.733
"4107",8765,0,2317,20.76559872,298558.4375,3237234.256,298558.4375,3237244.639,298558.4375,3237255.022
"3786",8017,0,2271,8.970360892,298466.4375,3237766.748,298466.4375,3237771.233,298466.4375,3237775.718
"1191",4227,0,1175,3.651885763,298356.3321,3238079.733,298358.158,3238079.733,298359.984,3238079.733
"1740",4776,0,1432,19.94337091,297457.0102,3238953.733,297466.9818,3238953.733,297476.9535,3238953.733
"1213",4249,0,1187,9.64247829,298458.4753,3238107.733,298463.2965,3238107.733,298468.1177,3238107.733
"3459",7301,0,2214,31.30429774,298352.4375,3238387.086,298352.4375,3238402.738,298352.4375,3238418.39
"3645",7745,0,2251,6.929834196,298426.4375,3238560.539,298426.4375,3238564.003,298426.4375,3238567.468
"3008",6163,0,1978,17.93003553,297880.4375,3239116.206,297880.4375,3239125.171,297880.4375,3239134.136
"3238",6827,0,2168,19.14082749,298260.4375,3238453.216,298260.4375,3238462.786,298260.4375,3238472.357
"2540",5576,0,1835,20.90648059,297594.4375,3239398.369,297594.4375,3239408.822,297594.4375,3239419.275
"3502",7473,0,2228,15.16855001,298380.4375,3237209.013,298380.4375,3237216.597,298380.4375,3237224.182
"3383",7090,0,2198,28.11156296,298320.4375,3238519.13,298320.4375,3238533.186,298320.4375,3238547.241
"3993",8388,0,2294,6.454661725,298512.4375,3238156.211,298512.4375,3238159.438,298512.4375,3238162.665
"324",1469,0,477,117.2957608,299080.126,3235907.733,299138.7739,3235907.733,299197.4218,3235907.733
"767",3803,0,987,32.38271376,298470.4471,3237115.733,298486.6385,3237115.733,298502.8298,3237115.733
"2307",5343,0,1674,14.49656861,297877.8755,3239485.733,297885.1238,3239485.733,297892.3721,3239485.733
"1298",4334,0,1250,20.67340585,298368.8648,3238377.733,298379.2015,3238377.733,298389.5382,3238377.733
"3870",8161,0,2280,6.402369561,298484.4375,3237191.431,298484.4375,3237194.632,298484.4375,3237197.833
"3438",7241,0,2210,14.93168254,298344.4375,3238191.478,298344.4375,3238198.943,298344.4375,3238206.409
"3845",8115,0,2277,17.35214106,298478.4375,3238583.333,298478.4375,3238592.009,298478.4375,3238600.685
"3195",6735,0,2152,30.37309268,298228.4375,3238529.81,298228.4375,3238544.997,298228.4375,3238560.183
"2207",5243,0,1642,19.00658002,297921.3495,3239421.733,297930.8527,3239421.733,297940.356,3239421.733
"1472",4508,0,1317,6.912824831,298354.2169,3238511.733,298357.6733,3238511.733,298361.1297,3238511.733
"4570",10544,0,2621,19.0612936,299212.4375,3235875.222,299212.4375,3235884.753,299212.4375,3235894.284
"2634",5670,0,1861,9.156902175,297646.4375,3239458.232,297646.4375,3239462.811,297646.4375,3239467.389
"3932",8265,0,2286,8.320296675,298496.4375,3238472.563,298496.4375,3238476.723,298496.4375,3238480.883
"28",383,0,240,29.0006651,298858.3845,3235429.733,298872.8848,3235429.733,298887.3852,3235429.733
"1410",4446,0,1295,8.191282193,298334.7403,3238467.733,298338.8359,3238467.733,298342.9316,3238467.733
"156",671,0,311,25.36078288,299042.1065,3235571.733,299054.7869,3235571.733,299067.4673,3235571.733
"1143",4179,0,1146,15.61521304,298540.9516,3237755.733,298548.7592,3237755.733,298556.5668,3237755.733
"3200",6746,0,2154,14.7278739,298232.4375,3238463.645,298232.4375,3238471.009,298232.4375,3238478.373
"4717",10691,0,2660,19.62943804,299290.4375,3236007.051,299290.4375,3236016.866,299290.4375,3236026.681
"3350",7030,0,2193,32.82174781,298310.4375,3238521.92,298310.4375,3238538.331,298310.4375,3238554.742
"1097",4133,0,1128,20.84029178,298462.3232,3237719.733,298472.7433,3237719.733,298483.1634,3237719.733
"4845",10819,0,2689,30.39138297,299348.4375,3235968.772,299348.4375,3235983.967,299348.4375,3235999.163
"167",687,0,313,24.50370897,299079.2095,3235575.733,299091.4613,3235575.733,299103.7132,3235575.733
"2316",5352,0,1676,8.769348352,298058.372,3239489.733,298062.7567,3239489.733,298067.1414,3239489.733
"154",666,0,310,28.10666596,299195.6288,3235569.733,299209.6821,3235569.733,299223.7355,3235569.733
"673",2303,0,570,73.64124369,299389.0662,3236093.733,299425.8868,3236093.733,299462.7074,3236093.733
"4481",10455,0,2600,101.1050368,299170.4375,3235905.509,299170.4375,3235956.061,299170.4375,3236006.614
"2738",5774,0,1901,23.5605036,297726.4375,3239565.946,297726.4375,3239577.726,297726.4375,3239589.506
"3472",7345,0,2217,14.37628528,298358.4375,3238078.425,298358.4375,3238085.613,298358.4375,3238092.801
"4073",8644,0,2311,17.33441971,298546.4375,3237225.028,298546.4375,3237233.695,298546.4375,3237242.363
"1800",4836,0,1462,29.56612106,297775.729,3239013.733,297790.512,3239013.733,297805.2951,3239013.733
"1273",4309,0,1226,16.13198318,298355.5494,3238211.733,298363.6154,3238211.733,298371.6814,3238211.733
"2392",5428,0,1716,23.8436561,297720.7815,3239569.733,297732.7033,3239569.733,297744.6252,3239569.733
"4930",10904,0,2738,19.8581666,299446.4375,3236081.657,299446.4375,3236091.586,299446.4375,3236101.515
"954",3990,0,1041,19.71734236,298525.2488,3237223.733,298535.1075,3237223.733,298544.9662,3237223.733
"378",1573,0,488,111.7738014,299080.3772,3235929.733,299136.2641,3235929.733,299192.151,3235929.733
"194",733,0,320,40.80432538,299059.7208,3235589.733,299080.123,3235589.733,299100.5252,3235589.733
"4366",10340,0,2565,56.44528549,299100.4375,3235899.018,299100.4375,3235927.24,299100.4375,3235955.463
"3427",7214,0,2208,11.59275382,298340.4375,3238163.861,298340.4375,3238169.658,298340.4375,3238175.454
"3328",6995,0,2191,8.795203971,298306.4375,3238182.893,298306.4375,3238187.291,298306.4375,3238191.688
"4005",8430,0,2297,12.95118458,298518.4375,3237109.635,298518.4375,3237116.111,298518.4375,3237122.586
"2676",5712,0,1876,58.36309946,297676.4375,3239377.958,297676.4375,3239407.14,297676.4375,3239436.322
"2854",5956,0,1933,9.541700311,297790.4375,3239010.522,297790.4375,3239015.293,297790.4375,3239020.064
"3742",7928,0,2266,4.700996809,298456.4375,3237177.126,298456.4375,3237179.476,298456.4375,3237181.827
"2320",5356,0,1677,8.285908597,298058.921,3239491.733,298063.064,3239491.733,298067.2069,3239491.733
"3198",6741,0,2153,20.34475785,298230.4375,3238501.927,298230.4375,3238512.099,298230.4375,3238522.272
"3770",7980,0,2269,25.44476932,298462.4375,3238485.489,298462.4375,3238498.211,298462.4375,3238510.934
"292",1335,0,457,10.80161489,299294.3414,3235867.733,299299.7422,3235867.733,299305.143,3235867.733
"3039",6205,0,1986,6.526605024,297896.4375,3239032.326,297896.4375,3239035.589,297896.4375,3239038.853
"2505",5541,0,1806,47.28314892,297536.4375,3239020.629,297536.4375,3239044.271,297536.4375,3239067.912
"1202",4238,0,1180,15.88807886,298441.9636,3238089.733,298449.9077,3238089.733,298457.8517,3238089.733
"146",655,0,309,25.61897554,299041.4272,3235567.733,299054.2367,3235567.733,299067.0462,3235567.733
"3806",8058,0,2274,17.07614719,298472.4375,3237110.215,298472.4375,3237118.753,298472.4375,3237127.291
"4152",8925,0,2328,2.350671745,298580.4375,3237148.775,298580.4375,3237149.95,298580.4375,3237151.125
"842",3878,0,1005,7.552296337,298424.3369,3237151.733,298428.1131,3237151.733,298431.8892,3237151.733
"3549",7569,0,2236,23.72661597,298396.4375,3238599.668,298396.4375,3238611.531,298396.4375,3238623.394
"4702",10676,0,2655,28.76747124,299280.4375,3236017.931,299280.4375,3236032.315,299280.4375,3236046.699
"1685",4721,0,1402,21.05402527,298471.0023,3238681.733,298481.5293,3238681.733,298492.0563,3238681.733
"1187",4223,0,1171,16.69218694,298551.791,3237809.733,298560.1371,3237809.733,298568.4832,3237809.733
"3049",6231,0,1994,13.03094024,297912.4375,3239196.061,297912.4375,3239202.577,297912.4375,3239209.092
"704",2382,0,581,33.44868148,299115.1532,3236115.733,299131.8776,3236115.733,299148.6019,3236115.733
"4026",8491,0,2301,8.554343412,298526.4375,3237143.207,298526.4375,3237147.484,298526.4375,3237151.762
"3984",8372,0,2293,11.30258902,298510.4375,3237197.36,298510.4375,3237203.011,298510.4375,3237208.663
"1507",4543,0,1330,49.18391986,298280.1826,3238537.733,298304.7745,3238537.733,298329.3665,3238537.733
"4556",10530,0,2617,13.9235516,299204.4375,3236038.819,299204.4375,3236045.781,299204.4375,3236052.743
"4461",10435,0,2593,11.12996121,299156.4375,3236033.698,299156.4375,3236039.263,299156.4375,3236044.828
"80",534,0,293,24.89321784,298865.0214,3235535.733,298877.4681,3235535.733,298889.9147,3235535.733
"969",4005,0,1055,17.1843584,298556.2793,3237251.733,298564.8715,3237251.733,298573.4637,3237251.733
"3642",7742,0,2251,7.719861686,298426.4375,3237627.84,298426.4375,3237631.7,298426.4375,3237635.56
"4229",10112,0,2471,69.40687507,298866.4375,3235387.396,298866.4375,3235422.099,298866.4375,3235456.803
"2902",6019,0,1943,13.33227084,297810.4375,3239222.062,297810.4375,3239228.729,297810.4375,3239235.395
"3612",7688,0,2246,25.77673052,298416.4375,3238430.161,298416.4375,3238443.049,298416.4375,3238455.938
"690",2348,0,576,12.09037974,299262.5918,3236105.733,299268.637,3236105.733,299274.6822,3236105.733
"2721",5757,0,1894,21.42050953,297712.4375,3239624.004,297712.4375,3239634.715,297712.4375,3239645.425
"3641",7741,0,2251,25.18779515,298426.4375,3237143.115,298426.4375,3237155.709,298426.4375,3237168.303
"941",3977,0,1035,2.10673446,298458.1018,3237211.733,298459.1551,3237211.733,298460.2085,3237211.733
"1878",4914,0,1489,24.50388224,297536.3535,3239067.733,297548.6055,3239067.733,297560.8574,3239067.733
"792",3828,0,995,26.90790654,298572.6343,3237131.733,298586.0882,3237131.733,298599.5422,3237131.733
"2569",5605,0,1843,27.48226492,297610.4375,3239493.971,297610.4375,3239507.712,297610.4375,3239521.453
"202",750,0,323,17.33848253,298879.6001,3235595.733,298888.2693,3235595.733,298896.9386,3235595.733
"3963",8327,0,2290,8.006617589,298504.4375,3237145.358,298504.4375,3237149.361,298504.4375,3237153.364
"2791",5868,0,1920,2.409266084,297764.4375,3239130.026,297764.4375,3239131.231,297764.4375,3239132.435
"2692",5728,0,1884,1.262693005,297692.4375,3239630.111,297692.4375,3239630.742,297692.4375,3239631.373
"1380",4416,0,1286,11.89223684,298289.881,3238449.733,298295.8271,3238449.733,298301.7732,3238449.733
"809",3845,0,999,6.393945136,298574.2753,3237139.733,298577.4722,3237139.733,298580.6692,3237139.733
"4160",8954,0,2330,17.50819472,298584.4375,3237262.759,298584.4375,3237271.513,298584.4375,3237280.267
"1340",4376,0,1275,13.57988833,298131.1229,3238427.733,298137.9129,3238427.733,298144.7028,3238427.733
"4259",10185,0,2483,9.709255074,298890.4375,3235557.759,298890.4375,3235562.614,298890.4375,3235567.469
"1133",4169,0,1141,5.100962513,298568.1732,3237745.733,298570.7237,3237745.733,298573.2742,3237745.733
"319",1446,0,474,23.51506663,299143.9659,3235901.733,299155.7234,3235901.733,299167.481,3235901.733
"1763",4799,0,1449,26.48185038,297478.6247,3238987.733,297491.8656,3238987.733,297505.1065,3238987.733
"3888",8186,0,2281,20.11541711,298486.4375,3238579.625,298486.4375,3238589.683,298486.4375,3238599.74
"2932",6060,0,1950,19.42001718,297824.4375,3239535.102,297824.4375,3239544.812,297824.4375,3239554.522
"1929",4965,0,1517,21.87520855,297872.3085,3239123.733,297883.2461,3239123.733,297894.1837,3239123.733
"1626",4662,0,1377,16.23840325,298422.111,3238631.733,298430.2302,3238631.733,298438.3494,3238631.733
"1274",4310,0,1227,7.937515874,298311.5494,3238229.733,298315.5181,3238229.733,298319.4869,3238229.733
"3347",7027,0,2193,13.83761772,298310.4375,3238403.831,298310.4375,3238410.75,298310.4375,3238417.669
"4020",8473,0,2300,19.19318203,298524.4375,3237103.755,298524.4375,3237113.352,298524.4375,3237122.948
"2869",5974,0,1936,11.54109191,297796.4375,3239011.303,297796.4375,3239017.074,297796.4375,3239022.844
"1930",4966,0,1518,25.42911713,297562.9401,3239125.733,297575.6547,3239125.733,297588.3692,3239125.733
"130",625,0,305,42.84394823,299140.5898,3235559.733,299162.0118,3235559.733,299183.4338,3235559.733
"76",527,0,292,23.71171964,298862.7714,3235533.733,298874.6273,3235533.733,298886.4832,3235533.733
"2140",5176,0,1613,28.76719277,297697.4709,3239363.733,297711.8545,3239363.733,297726.2381,3239363.733
"267",1283,0,448,4.580754112,299299.1612,3235849.733,299301.4516,3235849.733,299303.7419,3235849.733
"3018",6175,0,1980,31.18146774,297884.4375,3239483.36,297884.4375,3239498.951,297884.4375,3239514.541
"2107",5143,0,1588,4.186145045,297648.0358,3239265.733,297650.1289,3239265.733,297652.222,3239265.733
"558",2032,0,540,17.54537469,299138.9486,3236033.733,299147.7213,3236033.733,299156.494,3236033.733
"1999",5035,0,1542,35.04391897,297590.8768,3239173.733,297608.3987,3239173.733,297625.9207,3239173.733
"3659",7769,0,2253,51.21604016,298430.4375,3238622.103,298430.4375,3238647.711,298430.4375,3238673.319
"239",895,0,357,26.07573808,299051.2753,3235663.733,299064.3131,3235663.733,299077.351,3235663.733
"1170",4206,0,1155,7.352467831,298550.5034,3237773.733,298554.1796,3237773.733,298557.8558,3237773.733
"290",1330,0,456,31.17752313,299335.4391,3235865.733,299351.0278,3235865.733,299366.6166,3235865.733
"2686",5722,0,1882,20.69160001,297688.4375,3239488.213,297688.4375,3239498.559,297688.4375,3239508.904
"4294",10268,0,2543,3.591276636,299056.4375,3235918.104,299056.4375,3235919.9,299056.4375,3235921.695
"94",557,0,296,45.17124955,299148.974,3235541.733,299171.5596,3235541.733,299194.1452,3235541.733
"4234",10124,0,2473,81.74764586,298870.4375,3235380.572,298870.4375,3235421.446,298870.4375,3235462.32
"4165",8978,0,2332,5.060476808,298588.4375,3237128.845,298588.4375,3237131.375,298588.4375,3237133.905
"2499",5535,0,1800,47.37010405,297524.4375,3238997.533,297524.4375,3239021.218,297524.4375,3239044.903
"2511",5547,0,1812,2.460992267,297548.4375,3239031.854,297548.4375,3239033.085,297548.4375,3239034.315
"4463",10437,0,2594,113.2452163,299158.4375,3235894.62,299158.4375,3235951.243,299158.4375,3236007.865
"3727",7894,0,2263,21.82989309,298450.4375,3238490.367,298450.4375,3238501.282,298450.4375,3238512.197
"586",2111,0,549,65.33078724,299203.0611,3236051.733,299235.7265,3236051.733,299268.3919,3236051.733
"664",2284,0,568,25.26887814,299337.5669,3236089.733,299350.2014,3236089.733,299362.8358,3236089.733
"945",3981,0,1037,6.446141306,298378.7074,3237215.733,298381.9305,3237215.733,298385.1535,3237215.733
"3109",6324,0,2034,7.686572877,297992.4375,3239416.518,297992.4375,3239420.361,297992.4375,3239424.205
"3702",7843,0,2259,31.91419351,298442.4375,3238639.03,298442.4375,3238654.987,298442.4375,3238670.944
"3023",6182,0,1982,3.28825044,297888.4375,3239025.45,297888.4375,3239027.094,297888.4375,3239028.738
"2269",5305,0,1660,10.86809125,298050.3096,3239457.733,298055.7436,3239457.733,298061.1777,3239457.733
"4153",8926,0,2328,19.46425843,298580.4375,3237258.246,298580.4375,3237267.978,298580.4375,3237277.71
"4736",10710,0,2663,10.27913931,299296.4375,3236119.27,299296.4375,3236124.41,299296.4375,3236129.549
"1386",4422,0,1289,38.69171482,298253.7863,3238455.733,298273.1322,3238455.733,298292.478,3238455.733
"2266",5302,0,1659,11.70944503,298050.1456,3239455.733,298056.0003,3239455.733,298061.8551,3239455.733
"3680",7802,0,2256,42.23934772,298436.4375,3238628.736,298436.4375,3238649.855,298436.4375,3238670.975
"857",3893,0,1007,1.1904033,298588.8915,3237155.733,298589.4867,3237155.733,298590.0819,3237155.733
"3825",8083,0,2275,33.09000279,298474.4375,3238672.283,298474.4375,3238688.828,298474.4375,3238705.373
"435",1684,0,505,85.18846834,299108.6868,3235963.733,299151.2811,3235963.733,299193.8753,3235963.733
"1940",4976,0,1521,32.26497455,297565.8593,3239131.733,297581.9918,3239131.733,297598.1243,3239131.733
"4162",8966,0,2331,4.874818892,298586.4375,3237128.682,298586.4375,3237131.119,298586.4375,3237133.557
"4144",8897,0,2326,7.895075455,298576.4375,3237101.128,298576.4375,3237105.076,298576.4375,3237109.023
"1738",4774,0,1430,19.87020707,297455.6018,3238949.733,297465.5369,3238949.733,297475.472,3238949.733
"2502",5538,0,1803,41.92388891,297530.4375,3239014.309,297530.4375,3239035.271,297530.4375,3239056.233
"2084",5120,0,1574,10.93327746,297794.6597,3239237.733,297800.1263,3239237.733,297805.593,3239237.733
"1109",4145,0,1134,4.096186839,298552.6435,3237731.733,298554.6916,3237731.733,298556.7397,3237731.733
"2774",5836,0,1915,6.651570732,297754.4375,3239155.613,297754.4375,3239158.938,297754.4375,3239162.264
"2940",6070,0,1952,5.916774317,297828.4375,3239540.167,297828.4375,3239543.126,297828.4375,3239546.084
"2979",6123,0,1967,42.92524866,297858.4375,3239158.736,297858.4375,3239180.199,297858.4375,3239201.661
"1072",4108,0,1118,26.92307461,298405.7888,3237699.733,298419.2503,3237699.733,298432.7118,3237699.733
"4802",10776,0,2674,27.30930139,299318.4375,3235800.824,299318.4375,3235814.478,299318.4375,3235828.133
"3451",7272,0,2212,9.127286567,298348.4375,3238662.769,298348.4375,3238667.332,298348.4375,3238671.896
"1520",4556,0,1335,23.81287421,298217.1768,3238547.733,298229.0832,3238547.733,298240.9897,3238547.733
"542",1949,0,532,15.0461514,299280.5545,3236017.733,299288.0776,3236017.733,299295.6006,3236017.733
"3302",6946,0,2187,4.56255587,298298.4375,3238162.965,298298.4375,3238165.246,298298.4375,3238167.527
"4902",10876,0,2710,16.98476418,299390.4375,3236091.981,299390.4375,3236100.474,299390.4375,3236108.966
