"","FID","Id","ORIG_FID","LENGTH","START_X","START_Y","MID_X","MID_Y","END_X","END_Y"
"1836",2579,0,619,35.79031628,298377.2815,3236191.733,298395.1767,3236191.733,298413.0718,3236191.733
"3372",6513,0,2104,28.15554037,298132.4375,3235330.469,298132.4375,3235344.547,298132.4375,3235358.625
"1596",2277,0,568,23.61810369,298226.0126,3236089.733,298237.8216,3236089.733,298249.6307,3236089.733
"277",276,0,191,21.89867256,298065.4585,3235331.733,298076.4079,3235331.733,298087.3572,3235331.733
"5612",9942,0,2437,11.25655193,298798.4375,3235946.379,298798.4375,3235952.007,298798.4375,3235957.636
"524",697,0,315,22.98639311,298348.1693,3235579.733,298359.6625,3235579.733,298371.1557,3235579.733
"2427",3170,0,736,66.44279964,298461.5419,3236425.733,298494.7633,3236425.733,298527.9847,3236425.733
"3114",6083,0,1956,22.0131246,297836.4375,3234592.918,297836.4375,3234603.924,297836.4375,3234614.931
"4047",7670,0,2245,23.11348102,298414.4375,3236304.421,298414.4375,3236315.977,298414.4375,3236327.534
"2573",3316,0,799,39.40582941,298348.9434,3236551.733,298368.6464,3236551.733,298388.3493,3236551.733
"1152",1496,0,480,23.80074926,298782.9463,3235913.733,298794.8466,3235913.733,298806.747,3235913.733
"4581",8710,0,2315,19.80629211,298554.4375,3235769.908,298554.4375,3235779.811,298554.4375,3235789.714
"4188",8004,0,2271,14.38801632,298466.4375,3235886.142,298466.4375,3235893.336,298466.4375,3235900.53
"1445",2008,0,538,16.24600924,298291.2497,3236029.733,298299.3727,3236029.733,298307.4957,3236029.733
"5421",9728,0,2407,33.10121315,298738.4375,3235948.223,298738.4375,3235964.773,298738.4375,3235981.324
"664",904,0,360,28.22569663,298360.6827,3235669.733,298374.7955,3235669.733,298388.9084,3235669.733
"696",939,0,370,57.08823206,298572.9042,3235689.733,298601.4483,3235689.733,298629.9924,3235689.733
"4729",8930,0,2329,16.05051885,298582.4375,3235836.456,298582.4375,3235844.481,298582.4375,3235852.507
"2864",3607,0,912,27.54698726,298792.4388,3236777.733,298806.2123,3236777.733,298819.9858,3236777.733
"454",532,0,293,27.79666095,298587.3731,3235535.733,298601.2715,3235535.733,298615.1698,3235535.733
"4174",7973,0,2269,17.34224645,298462.4375,3236708.35,298462.4375,3236717.021,298462.4375,3236725.693
"1513",2108,0,549,20.58572278,298710.2243,3236051.733,298720.5171,3236051.733,298730.81,3236051.733
"5699",10029,0,2455,38.87333441,298834.4375,3236633.966,298834.4375,3236653.403,298834.4375,3236672.839
"153",152,0,112,55.3957879,298316.898,3235115.733,298344.5959,3235115.733,298372.2938,3235115.733
"4824",9078,0,2342,22.88692505,298608.4375,3235527.959,298608.4375,3235539.403,298608.4375,3235550.846
"78",77,0,51,63.26054271,297849.2768,3234641.733,297880.907,3234641.733,297912.5373,3234641.733
"1901",2644,0,628,10.92400483,298343.8225,3236209.733,298349.2845,3236209.733,298354.7465,3236209.733
"2761",3504,0,878,17.23335529,298461.9493,3236709.733,298470.566,3236709.733,298479.1826,3236709.733
"3160",6227,0,1993,37.26329248,297910.4375,3234640.027,297910.4375,3234658.659,297910.4375,3234677.291
"4035",7646,0,2243,12.7994888,298410.4375,3236179.846,298410.4375,3236186.246,298410.4375,3236192.645
"4972",9264,0,2362,30.96928312,298648.4375,3236623.145,298648.4375,3236638.63,298648.4375,3236654.115
"5095",9387,0,2375,38.77901091,298674.4375,3235525.663,298674.4375,3235545.053,298674.4375,3235564.442
"2252",2995,0,697,10.90580207,298347.1985,3236347.733,298352.6514,3236347.733,298358.1043,3236347.733
"401",444,0,261,27.96950912,298187.8188,3235471.733,298201.8035,3235471.733,298215.7883,3235471.733
"51",50,0,39,32.10194906,297802.4396,3234617.733,297818.4906,3234617.733,297834.5415,3234617.733
"5057",9349,0,2371,43.17488472,298666.4375,3236165.5,298666.4375,3236187.087,298666.4375,3236208.675
"505",643,0,308,23.61433666,298348.0975,3235565.733,298359.9047,3235565.733,298371.7118,3235565.733
"4356",8379,0,2294,11.45427076,298512.4375,3236162.104,298512.4375,3236167.832,298512.4375,3236173.559
"5822",10193,0,2484,12.28308832,298892.4375,3236620.775,298892.4375,3236626.916,298892.4375,3236633.058
"5141",9433,0,2379,25.39074732,298682.4375,3235498.121,298682.4375,3235510.816,298682.4375,3235523.512
"1112",1440,0,474,28.53413783,298341.6737,3235901.733,298355.9408,3235901.733,298370.2078,3235901.733
"903",1158,0,410,24.04009838,298353.0025,3235769.733,298365.0225,3235769.733,298377.0426,3235769.733
"529",711,0,317,22.43702991,298348.6479,3235583.733,298359.8664,3235583.733,298371.0849,3235583.733
"2511",3254,0,770,14.07621803,298622.356,3236493.733,298629.3941,3236493.733,298636.4323,3236493.733
"2607",3350,0,812,10.11971551,298875.4828,3236577.733,298880.5427,3236577.733,298885.6026,3236577.733
"2463",3206,0,745,17.37476525,298720.593,3236443.733,298729.2804,3236443.733,298737.9678,3236443.733
"4722",8918,0,2328,11.44840028,298580.4375,3236182.981,298580.4375,3236188.706,298580.4375,3236194.43
"5190",9482,0,2384,47.52330877,298692.4375,3235480.126,298692.4375,3235503.888,298692.4375,3235527.65
"5154",9446,0,2380,15.05147769,298684.4375,3236085.669,298684.4375,3236093.194,298684.4375,3236100.72
"1184",1571,0,488,32.45014676,298833.8236,3235929.733,298850.0487,3235929.733,298866.2737,3235929.733
"867",1122,0,403,38.19900175,298828.1663,3235755.733,298847.2658,3235755.733,298866.3653,3235755.733
"2349",3092,0,718,10.18023333,298368.2898,3236389.733,298373.38,3236389.733,298378.4701,3236389.733
"1403",1956,0,533,39.43816859,298596.9283,3236019.733,298616.6474,3236019.733,298636.3665,3236019.733
"4030",7634,0,2242,13.18104456,298408.4375,3236180.062,298408.4375,3236186.653,298408.4375,3236193.243
"5197",9489,0,2384,10.50623101,298692.4375,3236789.458,298692.4375,3236794.711,298692.4375,3236799.964
"3116",6091,0,1958,15.22952025,297840.4375,3234594.07,297840.4375,3234601.684,297840.4375,3234609.299
"5116",9408,0,2376,28.21577171,298676.4375,3236807.87,298676.4375,3236821.978,298676.4375,3236836.086
"1076",1396,0,468,19.52133546,298340.2027,3235889.733,298349.9634,3235889.733,298359.724,3235889.733
"4004",7574,0,2237,52.54424579,298398.4375,3236286.628,298398.4375,3236312.9,298398.4375,3236339.173
"1599",2280,0,568,13.19904093,298680.2028,3236089.733,298686.8024,3236089.733,298693.4019,3236089.733
"3863",7359,0,2218,26.04158968,298360.4375,3236229.694,298360.4375,3236242.715,298360.4375,3236255.736
"5372",9675,0,2403,34.29983337,298730.4375,3235946.88,298730.4375,3235964.03,298730.4375,3235981.18
"2542",3285,0,788,14.74980367,298398.0361,3236529.733,298405.411,3236529.733,298412.7859,3236529.733
"1412",1967,0,534,36.48932128,298601.595,3236021.733,298619.8396,3236021.733,298638.0843,3236021.733
"4659",8820,0,2321,70.14840794,298566.4375,3235580.835,298566.4375,3235615.909,298566.4375,3235650.983
"2831",3574,0,901,23.07256995,298793.9286,3236755.733,298805.4649,3236755.733,298817.0012,3236755.733
"5743",10073,0,2464,18.36274268,298852.4375,3236102.89,298852.4375,3236112.072,298852.4375,3236121.253
"1782",2525,0,611,20.15897285,298448.9218,3236175.733,298459.0013,3236175.733,298469.0808,3236175.733
"15",14,0,14,39.13087395,297894.4677,3234567.733,297914.0331,3234567.733,297933.5985,3234567.733
"509",652,0,309,17.64689552,298579.0603,3235567.733,298587.8838,3235567.733,298596.7072,3235567.733
"732",987,0,381,13.26885776,298549.9171,3235711.733,298556.5515,3235711.733,298563.1859,3235711.733
"3713",7134,0,2202,13.34881382,298328.4375,3235984.623,298328.4375,3235991.297,298328.4375,3235997.972
"2548",3291,0,790,22.09820409,298389.1877,3236533.733,298400.2368,3236533.733,298411.2859,3236533.733
"3515",6722,0,2151,31.97275974,298226.4375,3235422.486,298226.4375,3235438.473,298226.4375,3235454.459
"3841",7327,0,2216,19.61763539,298356.4375,3236230.33,298356.4375,3236240.139,298356.4375,3236249.948
"4967",9259,0,2362,10.46756105,298648.4375,3235678.181,298648.4375,3235683.415,298648.4375,3235688.649
"4071",7728,0,2250,32.36094186,298424.4375,3236343.997,298424.4375,3236360.178,298424.4375,3236376.358
"151",150,0,110,46.81344981,298318.4804,3235111.733,298341.8871,3235111.733,298365.2938,3235111.733
"3257",6391,0,2068,15.18890494,298060.4375,3235522.349,298060.4375,3235529.944,298060.4375,3235537.538
"1839",2582,0,619,11.40474716,298662.138,3236191.733,298667.8404,3236191.733,298673.5427,3236191.733
"3563",6813,0,2165,27.57031185,298254.4375,3235889.09,298254.4375,3235902.875,298254.4375,3235916.66
"1169",1535,0,484,27.29805167,298775.9825,3235921.733,298789.6315,3235921.733,298803.2805,3235921.733
"3235",6364,0,2060,12.74171329,298044.4375,3235522.731,298044.4375,3235529.102,298044.4375,3235535.472
"2156",2899,0,677,11.76536113,298523.5884,3236307.733,298529.4711,3236307.733,298535.3538,3236307.733
"5142",9434,0,2379,11.11889295,298682.4375,3235644.859,298682.4375,3235650.418,298682.4375,3235655.978
"5252",9544,0,2392,21.16181688,298708.4375,3235909.327,298708.4375,3235919.908,298708.4375,3235930.489
"942",1197,0,419,35.14732012,298851.7582,3235787.733,298869.3319,3235787.733,298886.9055,3235787.733
"2272",3015,0,700,30.6281377,298736.4235,3236353.733,298751.7375,3236353.733,298767.0516,3236353.733
"3703",7119,0,2201,43.62698512,298326.4375,3235188.251,298326.4375,3235210.064,298326.4375,3235231.878
"5400",9705,0,2405,11.63056629,298734.4375,3236206.301,298734.4375,3236212.116,298734.4375,3236217.931
"3851",7342,0,2217,23.14888162,298358.4375,3236229.837,298358.4375,3236241.411,298358.4375,3236252.986
"2066",2809,0,660,21.74063791,298374.3802,3236273.733,298385.2505,3236273.733,298396.1208,3236273.733
"3829",7310,0,2215,14.68646933,298354.4375,3236195.784,298354.4375,3236203.127,298354.4375,3236210.47
"1971",2714,0,640,12.06390295,298768.0511,3236233.733,298774.0831,3236233.733,298780.115,3236233.733
"321",320,0,210,34.95899754,298031.4608,3235369.733,298048.9403,3235369.733,298066.4198,3235369.733
"3314",6455,0,2084,22.4842698,298092.4375,3235751.545,298092.4375,3235762.787,298092.4375,3235774.029
"5028",9320,0,2368,40.90227298,298660.4375,3236623.255,298660.4375,3236643.706,298660.4375,3236664.157
"5850",10223,0,2509,10.51133172,298948.4375,3236043.855,298948.4375,3236049.111,298948.4375,3236054.367
"3324",6465,0,2087,30.16723608,298098.4375,3235332.788,298098.4375,3235347.871,298098.4375,3235362.955
"2233",2976,0,693,24.75723031,298398.797,3236339.733,298411.1756,3236339.733,298423.5542,3236339.733
"2269",3012,0,700,16.25453914,298412.05,3236353.733,298420.1773,3236353.733,298428.3046,3236353.733
"2729",3472,0,866,28.96538368,298461.5004,3236685.733,298475.9831,3236685.733,298490.4658,3236685.733
"5012",9304,0,2367,11.51116903,298658.4375,3235674.104,298658.4375,3235679.86,298658.4375,3235685.615
"2558",3301,0,793,20.46984848,298562.8923,3236539.733,298573.1272,3236539.733,298583.3622,3236539.733
"5581",9911,0,2433,26.53503601,298790.4375,3235795.615,298790.4375,3235808.883,298790.4375,3235822.151
"235",234,0,155,35.76505616,298239.0304,3235229.733,298256.9129,3235229.733,298274.7955,3235229.733
"506",644,0,308,19.78934566,298578.764,3235565.733,298588.6587,3235565.733,298598.5534,3235565.733
"4594",8729,0,2316,23.36515385,298556.4375,3235767.612,298556.4375,3235779.295,298556.4375,3235790.977
"978",1239,0,431,19.88312424,298864.9821,3235811.733,298874.9237,3235811.733,298884.8652,3235811.733
"2105",2848,0,670,25.3362838,298381.9119,3236293.733,298394.58,3236293.733,298407.2482,3236293.733
"844",1099,0,400,13.54028295,298355.8752,3235749.733,298362.6454,3235749.733,298369.4155,3235749.733
"482",596,0,302,27.37828232,298579.3269,3235553.733,298593.0161,3235553.733,298606.7052,3235553.733
"1818",2561,0,616,10.40426799,298706.8762,3236185.733,298712.0784,3236185.733,298717.2805,3236185.733
"3490",6661,0,2141,53.26544597,298206.4375,3236018.013,298206.4375,3236044.646,298206.4375,3236071.279
"3957",7486,0,2230,36.3640326,298384.4375,3235643.921,298384.4375,3235662.103,298384.4375,3235680.285
"3111",6071,0,1953,33.34090009,297830.4375,3234590.459,297830.4375,3234607.13,297830.4375,3234623.8
"1145",1485,0,479,23.94671459,298707.1795,3235911.733,298719.1529,3235911.733,298731.1262,3235911.733
"1930",2673,0,633,13.52533787,298781.4666,3236219.733,298788.2292,3236219.733,298794.9919,3236219.733
"5739",10069,0,2463,31.28570823,298850.4375,3236646.921,298850.4375,3236662.563,298850.4375,3236678.206
"346",356,0,224,22.80479481,298531.9639,3235397.733,298543.3663,3235397.733,298554.7687,3235397.733
"537",725,0,319,26.61901257,298705.6512,3235587.733,298718.9607,3235587.733,298732.2702,3235587.733
"86",85,0,55,69.47033292,297852.9131,3234649.733,297887.6483,3234649.733,297922.3835,3234649.733
"2885",3628,0,917,10.7653115,298745.871,3236787.733,298751.2537,3236787.733,298756.6363,3236787.733
"1010",1291,0,450,29.26594566,298385.9767,3235853.733,298400.6096,3235853.733,298415.2426,3235853.733
"3983",7537,0,2234,13.09364638,298392.4375,3236188.552,298392.4375,3236195.099,298392.4375,3236201.646
"3493",6666,0,2142,33.59817988,298208.4375,3236040.109,298208.4375,3236056.908,298208.4375,3236073.707
"932",1187,0,416,20.60819191,298544.9307,3235781.733,298555.2348,3235781.733,298565.5389,3235781.733
"3179",6261,0,2003,12.4395119,297930.4375,3234560.412,297930.4375,3234566.632,297930.4375,3234572.852
"5705",10035,0,2457,39.99195626,298838.4375,3235737.707,298838.4375,3235757.703,298838.4375,3235777.699
"5014",9306,0,2367,10.6189674,298658.4375,3236001.428,298658.4375,3236006.738,298658.4375,3236012.047
"5793",10144,0,2476,47.31943068,298876.4375,3235773.618,298876.4375,3235797.278,298876.4375,3235820.938
"1701",2444,0,594,11.17297803,298504.4698,3236141.733,298510.0562,3236141.733,298515.6427,3236141.733
"3768",7219,0,2209,30.9993956,298342.4375,3235093.919,298342.4375,3235109.419,298342.4375,3235124.918
"1849",2592,0,621,10.32602833,298311.9259,3236195.733,298317.089,3236195.733,298322.252,3236195.733
"5209",9501,0,2386,11.12469623,298696.4375,3235646.931,298696.4375,3235652.493,298696.4375,3235658.055
"4592",8727,0,2316,53.75643668,298556.4375,3235583.154,298556.4375,3235610.032,298556.4375,3235636.91
"2850",3593,0,907,24.22770061,298853.3973,3236767.733,298865.5111,3236767.733,298877.625,3236767.733
"1289",1772,0,515,15.04322531,298469.7088,3235983.733,298477.2304,3235983.733,298484.752,3235983.733
"3224",6353,0,2054,24.73823143,298032.4375,3235204.727,298032.4375,3235217.096,298032.4375,3235229.465
"1600",2281,0,568,15.98547705,298816.9878,3236089.733,298824.9805,3236089.733,298832.9733,3236089.733
"2426",3169,0,736,14.36655271,298435.5005,3236425.733,298442.6838,3236425.733,298449.8671,3236425.733
"3738",7171,0,2205,16.15245436,298334.4375,3236008.362,298334.4375,3236016.438,298334.4375,3236024.515
"4728",8928,0,2329,29.86256803,298582.4375,3235633.875,298582.4375,3235648.806,298582.4375,3235663.737
"912",1167,0,411,36.723163,298833.4392,3235771.733,298851.8008,3235771.733,298870.1624,3235771.733
"4255",8158,0,2280,22.75050987,298484.4375,3236669.574,298484.4375,3236680.949,298484.4375,3236692.325
"1873",2616,0,624,13.89123349,298660.7328,3236201.733,298667.6784,3236201.733,298674.624,3236201.733
"841",1096,0,400,29.9407625,298223.8561,3235749.733,298238.8265,3235749.733,298253.7969,3235749.733
"2745",3488,0,874,15.87806216,298464.4822,3236701.733,298472.4213,3236701.733,298480.3603,3236701.733
"2378",3121,0,725,20.60840343,298431.5838,3236403.733,298441.888,3236403.733,298452.1922,3236403.733
"3253",6386,0,2067,19.22252357,298058.4375,3235519.778,298058.4375,3235529.389,298058.4375,3235539
"2636",3379,0,828,31.71204912,298775.0094,3236609.733,298790.8654,3236609.733,298806.7214,3236609.733
"3862",7358,0,2218,13.9364236,298360.4375,3236192.736,298360.4375,3236199.704,298360.4375,3236206.672
"1730",2473,0,602,14.33935944,298494.9201,3236157.733,298502.0898,3236157.733,298509.2595,3236157.733
"4564",8687,0,2314,22.88752095,298552.4375,3235380.398,298552.4375,3235391.842,298552.4375,3235403.285
"1551",2181,0,558,12.31313661,298656.6137,3236069.733,298662.7703,3236069.733,298668.9268,3236069.733
"4245",8137,0,2279,10.8465168,298482.4375,3236174.643,298482.4375,3236180.066,298482.4375,3236185.489
"3837",7323,0,2216,48.75420776,298356.4375,3235549.761,298356.4375,3235574.138,298356.4375,3235598.515
"1740",2483,0,604,22.43999249,298524.9484,3236161.733,298536.1684,3236161.733,298547.3884,3236161.733
"1956",2699,0,638,14.32869071,298334.4427,3236229.733,298341.607,3236229.733,298348.7714,3236229.733
"2606",3349,0,812,23.71512525,298350.0387,3236577.733,298361.8962,3236577.733,298373.7538,3236577.733
"129",128,0,88,30.75513552,297749.3758,3234717.733,297764.7534,3234717.733,297780.131,3234717.733
"1166",1526,0,483,25.11632224,298778.8158,3235919.733,298791.374,3235919.733,298803.9321,3235919.733
"530",712,0,317,12.42344324,298555.3942,3235583.733,298561.606,3235583.733,298567.8177,3235583.733
"154",153,0,113,58.18779329,298316.3819,3235117.733,298345.4758,3235117.733,298374.5697,3235117.733
"1991",2734,0,645,10.152647,298686.4125,3236243.733,298691.4888,3236243.733,298696.5652,3236243.733
"1257",1720,0,510,25.34907403,298585.9258,3235973.733,298598.6003,3235973.733,298611.2749,3235973.733
"2454",3197,0,742,34.27842526,298440.4712,3236437.733,298457.6104,3236437.733,298474.7496,3236437.733
"3385",6531,0,2109,19.70472097,298142.4375,3235849.908,298142.4375,3235859.761,298142.4375,3235869.613
"2282",3025,0,703,10.95307663,298353.6727,3236359.733,298359.1492,3236359.733,298364.6257,3236359.733
"5229",9521,0,2389,28.96259742,298702.4375,3235487.545,298702.4375,3235502.027,298702.4375,3235516.508
"4541",8653,0,2312,24.05354655,298548.4375,3235890.015,298548.4375,3235902.042,298548.4375,3235914.069
"965",1222,0,427,22.59174077,298783.4389,3235803.733,298794.7347,3235803.733,298806.0306,3235803.733
"5632",9962,0,2440,19.36917412,298804.4375,3235797.425,298804.4375,3235807.11,298804.4375,3235816.794
"85",84,0,55,27.19844978,297735.1628,3234649.733,297748.762,3234649.733,297762.3612,3234649.733
"3320",6461,0,2086,30.42616465,298096.4375,3235332.716,298096.4375,3235347.929,298096.4375,3235363.142
"426",473,0,282,27.29844352,298675.8326,3235513.733,298689.4818,3235513.733,298703.1311,3235513.733
"1115",1443,0,474,12.83480471,298717.1655,3235901.733,298723.5829,3235901.733,298730.0003,3235901.733
"1404",1957,0,533,15.21782377,298712.7588,3236019.733,298720.3677,3236019.733,298727.9766,3236019.733
"4485",8572,0,2307,35.41593191,298538.4375,3235735.395,298538.4375,3235753.103,298538.4375,3235770.811
"1840",2583,0,619,10.16685516,298707.7392,3236191.733,298712.8226,3236191.733,298717.906,3236191.733
"1449",2012,0,538,36.91397988,298612.7643,3236029.733,298631.2213,3236029.733,298649.6783,3236029.733
"5630",9960,0,2439,36.0943113,298802.4375,3236606.639,298802.4375,3236624.687,298802.4375,3236642.734
"4471",8551,0,2305,23.87660412,298534.4375,3236357.709,298534.4375,3236369.647,298534.4375,3236381.586
"4328",8325,0,2290,23.47966464,298504.4375,3236715.562,298504.4375,3236727.301,298504.4375,3236739.041
"4591",8720,0,2315,17.54407209,298554.4375,3236699.355,298554.4375,3236708.127,298554.4375,3236716.899
"3426",6574,0,2123,23.94061907,298170.4375,3235711.284,298170.4375,3235723.254,298170.4375,3235735.224
"4492",8579,0,2307,34.72991553,298538.4375,3236703.252,298538.4375,3236720.617,298538.4375,3236737.982
"4486",8573,0,2307,57.60047843,298538.4375,3235853.303,298538.4375,3235882.103,298538.4375,3235910.903
"109",108,0,68,22.59074443,297892.3733,3234675.733,297903.6686,3234675.733,297914.964,3234675.733
"23",22,0,19,19.42335864,297905.9106,3234577.733,297915.6222,3234577.733,297925.3339,3234577.733
"4831",9089,0,2343,25.77157655,298610.4375,3235888.183,298610.4375,3235901.069,298610.4375,3235913.955
"5682",10012,0,2450,29.91972019,298824.4375,3236625.793,298824.4375,3236640.753,298824.4375,3236655.713
"4515",8617,0,2310,63.05808641,298544.4375,3235850.211,298544.4375,3235881.74,298544.4375,3235913.269
"3904",7414,0,2222,33.05563314,298368.4375,3235749.303,298368.4375,3235765.831,298368.4375,3235782.359
"1105",1431,0,473,23.43173273,298249.2525,3235899.733,298260.9684,3235899.733,298272.6843,3235899.733
"1290",1773,0,515,12.41153625,298558.8803,3235983.733,298565.0861,3235983.733,298571.2919,3235983.733
"252",251,0,168,34.09479453,298328.8206,3235267.733,298345.868,3235267.733,298362.9154,3235267.733
"3929",7445,0,2225,44.1668349,298374.4375,3235639.545,298374.4375,3235661.628,298374.4375,3235683.712
"842",1097,0,400,23.19157532,298270.1787,3235749.733,298281.7745,3235749.733,298293.3702,3235749.733
"3535",6762,0,2157,55.67294954,298238.4375,3236054.209,298238.4375,3236082.045,298238.4375,3236109.882
"1146",1486,0,479,24.70027079,298783.6831,3235911.733,298796.0332,3235911.733,298808.3834,3235911.733
"4041",7659,0,2244,28.29071542,298412.4375,3236303.91,298412.4375,3236318.055,298412.4375,3236332.201
"4705",8893,0,2326,14.02047625,298576.4375,3236184.871,298576.4375,3236191.881,298576.4375,3236198.891
"1116",1444,0,474,27.0136445,298790.8315,3235901.733,298804.3383,3235901.733,298817.8451,3235901.733
"822",1077,0,397,19.31103378,298269.1121,3235743.733,298278.7676,3235743.733,298288.4231,3235743.733
"3666",7044,0,2195,28.07868229,298314.4375,3235732.3,298314.4375,3235746.34,298314.4375,3235760.379
"925",1180,0,414,48.37645199,298838.467,3235777.733,298862.6552,3235777.733,298886.8434,3235777.733
"3037",5821,0,1914,14.41495426,297752.4375,3234683.544,297752.4375,3234690.751,297752.4375,3234697.959
"4109",7846,0,2260,22.42685324,298444.4375,3235878.814,298444.4375,3235890.027,298444.4375,3235901.24
"3389",6537,0,2111,29.96761622,298146.4375,3235329.935,298146.4375,3235344.919,298146.4375,3235359.903
"4531",8638,0,2311,14.9963354,298546.4375,3236283.457,298546.4375,3236290.956,298546.4375,3236298.454
"541",735,0,321,19.64988076,298351.2285,3235591.733,298361.0535,3235591.733,298370.8784,3235591.733
"716",971,0,378,69.37993774,298583.0686,3235705.733,298617.7585,3235705.733,298652.4485,3235705.733
"4957",9249,0,2360,14.22381626,298644.4375,3236026.18,298644.4375,3236033.292,298644.4375,3236040.403
"497",627,0,306,22.84767,298349.0308,3235561.733,298360.4547,3235561.733,298371.8785,3235561.733
"661",900,0,359,29.28175724,298360.0766,3235667.733,298374.7175,3235667.733,298389.3584,3235667.733
"2056",2799,0,658,21.55707824,298371.4472,3236269.733,298382.2257,3236269.733,298393.0042,3236269.733
"4567",8690,0,2314,20.76535643,298552.4375,3235767.686,298552.4375,3235778.068,298552.4375,3235788.451
"3955",7479,0,2229,17.35579447,298382.4375,3236398.402,298382.4375,3236407.08,298382.4375,3236415.757
"2654",3397,0,836,27.17292269,298871.2092,3236625.733,298884.7957,3236625.733,298898.3821,3236625.733
"1354",1886,0,527,11.45976609,298649.502,3236007.733,298655.2319,3236007.733,298660.9618,3236007.733
"5132",9424,0,2378,15.10017947,298680.4375,3235713.973,298680.4375,3235721.523,298680.4375,3235729.073
"3271",6412,0,2072,11.13663743,298068.4375,3235844.815,298068.4375,3235850.384,298068.4375,3235855.952
"186",185,0,137,67.6146256,298297.0688,3235193.733,298330.8761,3235193.733,298364.6834,3235193.733
"3693",7097,0,2199,14.59333817,298322.4375,3236180.755,298322.4375,3236188.052,298322.4375,3236195.349
"4521",8623,0,2310,36.74934718,298544.4375,3236370.454,298544.4375,3236388.828,298544.4375,3236407.203
"4931",9221,0,2356,18.50500567,298636.4375,3236624.635,298636.4375,3236633.888,298636.4375,3236643.14
"1937",2680,0,635,10.84240866,298304.861,3236223.733,298310.2822,3236223.733,298315.7034,3236223.733
"582",797,0,335,34.7239046,298743.7624,3235619.733,298761.1244,3235619.733,298778.4863,3235619.733
"5296",9592,0,2397,79.64294044,298718.4375,3235545.273,298718.4375,3235585.094,298718.4375,3235624.916
"592",812,0,340,50.37443041,298722.2122,3235629.733,298747.3994,3235629.733,298772.5866,3235629.733
"539",730,0,320,19.24596554,298551.0706,3235589.733,298560.6936,3235589.733,298570.3166,3235589.733
"3592",6879,0,2180,14.03350905,298284.4375,3235741.882,298284.4375,3235748.899,298284.4375,3235755.915
"2104",2847,0,670,13.48904577,298311.9157,3236293.733,298318.6602,3236293.733,298325.4048,3236293.733
"4018",7601,0,2239,11.65340858,298402.4375,3236527.973,298402.4375,3236533.8,298402.4375,3236539.626
"3213",6342,0,2046,24.16579807,298016.4375,3235209.201,298016.4375,3235221.284,298016.4375,3235233.367
"473",579,0,300,10.42627872,298356.812,3235549.733,298362.0251,3235549.733,298367.2382,3235549.733
"1163",1517,0,482,18.13287764,298834.3153,3235917.733,298843.3817,3235917.733,298852.4481,3235917.733
"4450",8521,0,2303,24.34192403,298530.4375,3236396.941,298530.4375,3236409.112,298530.4375,3236421.283
"4941",9233,0,2358,11.60386792,298640.4375,3235701.151,298640.4375,3235706.953,298640.4375,3235712.754
"531",713,0,317,25.7942561,298705.4545,3235583.733,298718.3516,3235583.733,298731.2487,3235583.733
"3019",5784,0,1906,22.97716125,297736.4375,3234647.518,297736.4375,3234659.006,297736.4375,3234670.495
"2562",3305,0,795,10.98121135,298579.9135,3236543.733,298585.4041,3236543.733,298590.8947,3236543.733
"3034",5812,0,1913,25.76921134,297750.4375,3234716.708,297750.4375,3234729.592,297750.4375,3234742.477
"1916",2659,0,631,10.25760657,298306.2147,3236215.733,298311.3435,3236215.733,298316.4723,3236215.733
"3894",7402,0,2221,33.37313314,298366.4375,3235748.423,298366.4375,3235765.11,298366.4375,3235781.796
"4481",8565,0,2306,58.05580966,298536.4375,3236360.438,298536.4375,3236389.466,298536.4375,3236418.494
"3",2,0,2,11.6220146,297911.5401,3234543.733,297917.3512,3234543.733,297923.1622,3234543.733
"2292",3035,0,705,20.41232492,298418.0799,3236363.733,298428.2861,3236363.733,298438.4922,3236363.733
"1128",1459,0,476,29.22564264,298786.8491,3235905.733,298801.4619,3235905.733,298816.0747,3235905.733
"2502",3245,0,765,15.04096418,298438.3108,3236483.733,298445.8312,3236483.733,298453.3517,3236483.733
"1333",1851,0,523,27.20875168,298833.2561,3235999.733,298846.8605,3235999.733,298860.4648,3235999.733
"2897",3640,0,919,14.37352769,298743.871,3236791.733,298751.0578,3236791.733,298758.2445,3236791.733
"5758",10090,0,2467,13.98758706,298858.4375,3235990.562,298858.4375,3235997.555,298858.4375,3236004.549
"5110",9402,0,2376,34.42964052,298676.4375,3236136.829,298676.4375,3236154.043,298676.4375,3236171.258
"2633",3376,0,825,23.77868531,298774.9007,3236603.733,298786.79,3236603.733,298798.6794,3236603.733
"2004",2747,0,648,14.01795297,298356.2553,3236249.733,298363.2643,3236249.733,298370.2733,3236249.733
"3158",6224,0,1992,40.02712354,297908.4375,3234637.864,297908.4375,3234657.877,297908.4375,3234677.891
"2222",2965,0,691,11.15366283,298340.0063,3236335.733,298345.5831,3236335.733,298351.16,3236335.733
"384",423,0,253,58.56843159,298057.0488,3235455.733,298086.333,3235455.733,298115.6172,3235455.733
"2855",3598,0,909,29.22571089,298790.7019,3236771.733,298805.3148,3236771.733,298819.9276,3236771.733
"1890",2633,0,626,26.15300485,298752.995,3236205.733,298766.0715,3236205.733,298779.148,3236205.733
"3991",7551,0,2235,42.262007,298394.4375,3236270.995,298394.4375,3236292.126,298394.4375,3236313.257
