obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
5351,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,jh,17.5,35,1,rocks,1
5352,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,jh,20,67,3,rocks,1
5353,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,jh,21.8,14,2,rocks,1
5354,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,at,2.5,19,0,rocks,2
5355,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,at,5,16,1,rocks,2
5356,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,at,7.5,18,1,rocks,2
5357,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,at,10,47,0,rocks,2
5358,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,at,12.5,30,4,rocks,2
5359,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,tc,15,34,1,rocks,2
5360,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,tc,17.5,48,2,rocks,2
5361,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,tc,20,91,3,rocks,2
5362,43811,2019,12,12,0.649305556,0.659722222,LC,O,21,LCO21,7,tc,21.8,10,2,rocks,2
5363,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,jh,2.5,32,1,rocks,1
5364,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,jh,5,20,0,rocks,1
5365,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,jh,7.5,28,2,rocks,1
5366,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,jh,10,67,2,rocks,1
5367,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,ec,12.5,52,1,rocks,1
5368,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,tc,15,45,1,rocks,1
5369,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,tc,17.5,48,2,rocks,1
5370,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,tc,20,81,3,rocks,1
5371,43811,2019,12,12,0.631944444,0.638888889,LC,O,21,LCO21,8,tc,21.2,20,0,rocks,1
5372,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,jh,2.5,109,2,rocks,1
5373,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,jh,5,172,8,rocks,1
5374,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,jh,7.5,294,9,rocks,1
5375,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,jh,10,207,7,rocks,1
5376,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,ec,12.5,192,4,rocks,1
5377,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,ec,15,192,4,rocks,1
5378,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,ec,17.5,164,5,rocks,1
5379,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,ec,20,162,4,rocks,1
5380,43811,2019,12,12,0.618055556,0.631944444,LC,O,21,LCO21,9,ec,21.2,47,0,rocks,1
5381,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,at,2.5,167,5,rocks,1
5382,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,at,5,81,0,rocks,1
5383,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,at,7.5,57,0,rocks,1
5384,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,at,10,66,2,rocks,1
5385,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,tc,12.5,82,1,rocks,1
5386,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,tc,15,385,11,rocks,1
5387,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,tc,17.5,74,0,rocks,1
5388,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,tc,20,244,2,rocks,1
5389,43811,2019,12,12,0.618055556,0.628472222,LC,O,21,LCO21,10,tc,21,56,2,rocks,1
5390,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,tc,2.5,80,3,rocks,1
5391,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,tc,5,63,2,rocks,1
5392,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,tc,7.5,45,1,rocks,1
5393,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,tc,10,14,1,rocks,1
5394,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,tc,12.5,45,0,rocks,1
5395,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,jh,15,13,1,rocks,1
5396,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,jh,17.5,14,3,rocks,1
5397,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,jh,20,23,3,rocks,1
5398,43811,2019,12,12,0.569444444,0.579861111,LC,O,21,LCO21,11,jh,20.3,0,0,rocks,1
5399,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,at,2.5,87,1,rocks,1
5400,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,at,5,112,1,rocks,1
5401,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,at,7.5,118,2,rocks,1
5402,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,at,10,84,1,rocks,1
5403,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,at,12.5,148,4,rocks,1
5404,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,tc,15,140,3,rocks,1
5405,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,ec,17.5,169,3,rocks,1
5406,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,ec,20,159,4,rocks,1
5407,43811,2019,12,12,0.569444444,0.583333333,LC,O,21,LCO21,12,ec,21.5,120,3,rocks,1
5408,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,2.5,82,2,rocks,1
5409,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,5,118,2,rocks,1
5410,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,7.5,135,1,rocks,1
5411,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,10,71,0,rocks,1
5412,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,12.5,148,2,rocks,1
5413,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,15,159,5,rocks,1
5414,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,17.5,113,3,rocks,1
5415,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,20,158,6,rocks,1
5416,43811,2019,12,12,0.586805556,0.597222222,LC,O,21,LCO21,13,attc,21.1,82,1,rocks,1
5417,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,jh,2.5,242,6,rocks,1
5418,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,jh,5,219,16,rocks,1
5419,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,jh,7.5,123,4,rocks,1
5420,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,jh,10,137,4,rocks,1
5421,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,ec,12.5,189,6,rocks,1
5422,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,ec,15,236,7,rocks,1
5423,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,ec,17.5,203,15,rocks,1
5424,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,ec,20,176,4,rocks,1
5425,43811,2019,12,12,0.586805556,0.604166667,LC,O,21,LCO21,14,ec,21.8,61,0,rocks,1
5426,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,at,2.5,156,4,rocks,1
5427,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,at,5,176,2,rocks,1
5428,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,at,7.5,230,3,rocks,1
5429,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,at,10,210,1,rocks,1
5430,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,tc,12.5,199,2,rocks,1
5431,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,tc,15,252,3,rocks,1
5432,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,tc,17.5,166,2,rocks,1
5433,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,tc,20,424,2,rocks,1
5434,43811,2019,12,12,0.600694444,0.614583333,LC,O,21,LCO21,15,tc,22.5,84,1,rocks,1
5435,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,2.5,437,58,control,1
5436,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,5,322,28,control,1
5437,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,7.5,379,22,control,1
5438,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,10,285,16,control,1
5439,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,12.5,212,31,control,1
5440,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,tc,15,312,15,control,1
5441,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,ec,17.5,380,32,control,1
5442,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,ec,20,335,18,control,1
5443,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,ec,22.5,387,24,control,1
5444,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,ec,25,386,39,control,1
5445,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,jh,27.5,205,23,control,1
5446,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,jh,30,336,41,control,1
5447,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,jh,32.5,458,62,control,1
5448,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,jh,35,265,46,control,1
5449,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,at,37.5,270,39,control,1
5450,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,at,40,351,47,control,1
5451,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,at,42.5,189,16,control,1
5452,43813,2019,12,14,0.548611111,0.565972222,BT,I,5,BTI5,3,at,44.9,225,12,control,1
5453,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,tc,2.5,68,2,control,1
5454,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,tc,5,44,1,control,1
5455,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,tc,7.5,73,2,control,1
5456,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,tc,10,93,11,control,1
5457,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,tc,12.5,52,3,control,1
5458,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,15,43,4,control,1
5459,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,17.5,57,3,control,1
5460,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,20,118,7,control,1
5461,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,22.5,66,6,control,1
5462,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,25,39,4,control,1
5463,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,at,26,12,1,control,1
5464,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,ec,2.5,45,6,control,2
5465,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,ec,5,17,1,control,2
5466,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,ec,7.5,66,4,control,2
5467,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,ec,10,57,12,control,2
5468,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,ec,12.5,43,6,control,2
5469,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,15,32,5,control,2
5470,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,17.5,73,5,control,2
5471,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,20,121,10,control,2
5472,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,22.5,73,9,control,2
5473,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,25,51,4,control,2
5474,43813,2019,12,14,0.631944444,0.642361111,LC,I,25,LCI25,1,jh,26,17,1,control,2
5475,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,jh,2.5,122,7,rocks,1
5476,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,jh,5,76,4,rocks,1
5477,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,at,7.5,69,6,rocks,1
5478,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,tc,10,72,1,rocks,1
5479,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,tc,12.5,49,3,rocks,1
5480,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,tc,15,88,2,rocks,1
5481,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,at,17.5,14,0,rocks,1
5482,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,at,20,15,0,rocks,1
5483,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,ec,22.5,35,1,rocks,1
5484,43813,2019,12,14,0.614583333,0.621527778,LC,O,10A,LCO10A,10,ec,23.1,9,1,rocks,1
5485,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,2.5,21,1,rocks,1
5486,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,5,12,0,rocks,1
5487,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,7.5,34,0,rocks,1
5488,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,10,13,3,rocks,1
5489,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,12.5,25,5,rocks,1
5490,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,15,21,1,rocks,1
5491,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,17.5,28,1,rocks,1
5492,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,20,17,2,rocks,1
5493,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,22.5,21,1,rocks,1
5494,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,jh,23.4,0,0,rocks,1
5495,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,2.5,29,0,rocks,2
5496,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,5,16,0,rocks,2
5497,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,7.5,28,0,rocks,2
5498,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,10,17,1,rocks,2
5499,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,12.5,22,3,rocks,2
5500,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,15,37,5,rocks,2
5501,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,17.5,15,1,rocks,2
5502,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,20,22,1,rocks,2
5503,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,22.5,19,1,rocks,2
5504,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,11,at,23.4,1,0,rocks,2
5505,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,2.5,19,1,rocks,1
5506,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,5,49,3,rocks,1
5507,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,7.5,11,2,rocks,1
5508,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,10,19,2,rocks,1
5509,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,12.5,3,0,rocks,1
5510,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,15,69,2,rocks,1
5511,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,17.5,62,3,rocks,1
5512,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,20,11,2,rocks,1
5513,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,tc,22.5,29,2,rocks,1
5514,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,2.5,59,0,rocks,2
5515,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,5,98,4,rocks,2
5516,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,7.5,32,2,rocks,2
5517,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,10,68,1,rocks,2
5518,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,12.5,31,1,rocks,2
5519,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,15,73,2,rocks,2
5520,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,17.5,65,3,rocks,2
5521,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,20,18,3,rocks,2
5522,43813,2019,12,14,0.586805556,0.604166667,LC,O,10A,LCO10A,12,ec,22.5,25,0,rocks,2
5523,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,tc,2.5,63,2,rocks,1
5524,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,tc,5,71,3,rocks,1
5525,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,tc,7.5,108,4,rocks,1
5526,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,tc,10,102,3,rocks,1
5527,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,at,12.5,78,0,rocks,1
5528,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,at,15,85,0,rocks,1
5529,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,at,17.5,106,1,rocks,1
5530,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,at,20,75,0,rocks,1
5531,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,at,22.2,34,2,rocks,1
5532,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,ec,2.5,70,2,rocks,2
5533,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,ec,5,57,2,rocks,2
5534,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,ec,7.5,95,2,rocks,2
5535,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,ec,10,87,0,rocks,2
5536,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,jh,12.5,76,3,rocks,2
5537,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,jh,15,98,2,rocks,2
5538,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,jh,17.5,92,1,rocks,2
5539,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,jh,20,66,1,rocks,2
5540,43814,2019,12,15,0.576388889,0.586805556,LC,O,10A,LCO10A,13,jh,22.2,48,3,rocks,2
5541,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,at,2.5,125,3,rocks,1
5542,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,at,5,46,0,rocks,1
5543,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,at,7.5,90,2,rocks,1
5544,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,at,10,32,0,rocks,1
5545,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,at,12.5,27,0,rocks,1
5546,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,tc,15,102,0,rocks,1
5547,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,tc,17.5,42,0,rocks,1
5548,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,tc,20,23,0,rocks,1
5549,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,tc,22.5,33,1,rocks,1
5550,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,tc,23.9,17,0,rocks,1
5551,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,jh,2.5,162,5,rocks,2
5552,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,jh,5,83,0,rocks,2
5553,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,jh,7.5,113,1,rocks,2
5554,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,jh,10,24,0,rocks,2
5555,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,jh,12.5,30,0,rocks,2
5556,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,ec,15,65,1,rocks,2
5557,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,ec,17.5,25,0,rocks,2
5558,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,ec,20,22,0,rocks,2
5559,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,ec,22.5,42,3,rocks,2
5560,43814,2019,12,15,0.586805556,0.597222222,LC,O,10A,LCO10A,14,ec,23.9,15,0,rocks,2
5561,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,2.5,96,1,rocks,1
5562,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,5,137,0,rocks,1
5563,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,7.5,62,1,rocks,1
5564,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,10,157,0,rocks,1
5565,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,12.5,113,1,rocks,1
5566,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,15,65,1,rocks,1
5567,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,17.5,21,1,rocks,1
5568,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,20,29,0,rocks,1
5569,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,tc,22.2,50,0,rocks,1
5570,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,2.5,82,0,rocks,2
5571,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,5,133,1,rocks,2
5572,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,7.5,72,1,rocks,2
5573,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,10,195,2,rocks,2
5574,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,12.5,127,2,rocks,2
5575,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,15,70,1,rocks,2
5576,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,17.5,24,1,rocks,2
5577,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,20,38,4,rocks,2
5578,43814,2019,12,15,0.618055556,0.635416667,LC,O,12,LCO12,6,jh,22.2,68,0,rocks,2
5579,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,ec,2.5,45,1,rocks,1
5580,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,ec,5,29,1,rocks,1
5581,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,ec,7.5,31,0,rocks,1
5582,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,ec,10,34,1,rocks,1
5583,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,ec,12.5,62,0,rocks,1
5584,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,at,15,49,0,rocks,1
5585,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,at,17.5,57,3,rocks,1
5586,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,at,20,20,2,rocks,1
5587,43814,2019,12,15,0.618055556,0.625,LC,O,12,LCO12,7,at,21.8,13,0,rocks,1
5588,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,2.5,41,3,rocks,1
5589,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,5,63,2,rocks,1
5590,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,7.5,40,1,rocks,1
5591,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,10,58,2,rocks,1
5592,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,12.5,46,1,rocks,1
5593,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,15,43,1,rocks,1
5594,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,17.5,51,4,rocks,1
5595,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,20,43,2,rocks,1
5596,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,ec,21.7,45,0,rocks,1
5597,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,2.5,31,3,rocks,2
5598,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,5,44,0,rocks,2
5599,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,7.5,44,1,rocks,2
5600,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,10,50,0,rocks,2
5601,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,12.5,49,0,rocks,2
5602,43814,2019,12,15,0.631944444,0.645833333,LC,O,12,LCO12,8,at,15,40,0,rocks,2
