FID,Id,ORIG_FID,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
3492,0,875,15.6051525,298463.9108,3236703.733,298471.7134,3236703.733,298479.516,3236703.733
3493,0,875,42.19379226,298521.757,3236703.733,298542.8539,3236703.733,298563.9508,3236703.733
3494,0,875,6.846787107,298749.4739,3236703.733,298752.8973,3236703.733,298756.3207,3236703.733
3495,0,875,6.242669837,298766.0691,3236703.733,298769.1905,3236703.733,298772.3118,3236703.733
3496,0,876,16.06546996,298463.3394,3236705.733,298471.3721,3236705.733,298479.4049,3236705.733
3497,0,876,49.07192504,298514.0427,3236705.733,298538.5787,3236705.733,298563.1146,3236705.733
3498,0,876,7.250997635,298746.7539,3236705.733,298750.3794,3236705.733,298754.0049,3236705.733
3499,0,876,6.667017663,298766.9491,3236705.733,298770.2826,3236705.733,298773.6161,3236705.733
3500,0,877,16.63858405,298462.6552,3236707.733,298470.9745,3236707.733,298479.2937,3236707.733
3501,0,877,51.94889833,298510.3086,3236707.733,298536.283,3236707.733,298562.2575,3236707.733
3502,0,877,7.805057824,298744.2396,3236707.733,298748.1422,3236707.733,298752.0447,3236707.733
3503,0,877,5.803991529,298767.5144,3236707.733,298770.4164,3236707.733,298773.3184,3236707.733
3504,0,878,17.23335529,298461.9493,3236709.733,298470.566,3236709.733,298479.1826,3236709.733
3505,0,878,52.59175547,298508.8086,3236709.733,298535.1045,3236709.733,298561.4003,3236709.733
3506,0,878,7.164741616,298742.9669,3236709.733,298746.5493,3236709.733,298750.1317,3236709.733
3507,0,878,6.821535387,298766.1811,3236709.733,298769.5918,3236709.733,298773.0026,3236709.733
3508,0,879,17.57386531,298461.2434,3236711.733,298470.0303,3236711.733,298478.8173,3236711.733
3509,0,879,51.91617023,298507.3086,3236711.733,298533.2667,3236711.733,298559.2248,3236711.733
3510,0,879,6.971649867,298741.6942,3236711.733,298745.18,3236711.733,298748.6658,3236711.733
3511,0,879,5.003774068,298765.9136,3236711.733,298768.4155,3236711.733,298770.9174,3236711.733
3512,0,880,17.28450638,298460.8661,3236713.733,298469.5083,3236713.733,298478.1506,3236713.733
3513,0,880,51.01617023,298505.8086,3236713.733,298531.3167,3236713.733,298556.8248,3236713.733
3514,0,880,7.377034683,298740.3721,3236713.733,298744.0607,3236713.733,298747.7492,3236713.733
3515,0,880,1.415142446,298766.5018,3236713.733,298767.2094,3236713.733,298767.917,3236713.733
3516,0,881,16.61783972,298460.8661,3236715.733,298469.175,3236715.733,298477.4839,3236715.733
3517,0,881,50.96147533,298504.3086,3236715.733,298529.7893,3236715.733,298555.2701,3236715.733
3518,0,881,7.793701349,298739.0388,3236715.733,298742.9357,3236715.733,298746.8325,3236715.733
3519,0,882,15.95117305,298460.8661,3236717.733,298468.8417,3236717.733,298476.8173,3236717.733
3520,0,882,50.37442076,298503.4671,3236717.733,298528.6543,3236717.733,298553.8415,3236717.733
3521,0,882,7.417121154,298737.7055,3236717.733,298741.414,3236717.733,298745.1226,3236717.733
3522,0,883,15.28450638,298460.8661,3236719.733,298468.5083,3236719.733,298476.1506,3236719.733
3523,0,883,49.69584933,298502.7171,3236719.733,298527.565,3236719.733,298552.4129,3236719.733
3524,0,883,6.959380034,298736.3737,3236719.733,298739.8534,3236719.733,298743.3331,3236719.733
3525,0,884,14.70210162,298460.8661,3236721.733,298468.2171,3236721.733,298475.5682,3236721.733
3526,0,884,49.0172779,298501.9671,3236721.733,298526.4757,3236721.733,298550.9843,3236721.733
3527,0,884,6.410666238,298735.4571,3236721.733,298738.6624,3236721.733,298741.8677,3236721.733
3528,0,885,13.62243536,298461.4003,3236723.733,298468.2115,3236723.733,298475.0227,3236723.733
3529,0,885,48.4993856,298501.2171,3236723.733,298525.4668,3236723.733,298549.7165,3236723.733
3530,0,885,5.898761479,298734.5404,3236723.733,298737.4898,3236723.733,298740.4392,3236723.733
3531,0,886,12.01815728,298462.4591,3236725.733,298468.4682,3236725.733,298474.4773,3236725.733
3532,0,886,47.94079069,298500.5757,3236725.733,298524.5461,3236725.733,298548.5165,3236725.733
3533,0,886,6.119970289,298733.341,3236725.733,298736.4009,3236725.733,298739.4609,3236725.733
3534,0,887,10.41387921,298463.5179,3236727.733,298468.7249,3236727.733,298473.9318,3236727.733
3535,0,887,45.19152195,298500.7661,3236727.733,298523.3619,3236727.733,298545.9577,3236727.733
3536,0,887,6.884381316,298731.8146,3236727.733,298735.2568,3236727.733,298738.699,3236727.733
3537,0,888,7.568131024,298464.9623,3236729.733,298468.7464,3236729.733,298472.5305,3236729.733
3538,0,888,41.91013667,298500.9566,3236729.733,298521.9117,3236729.733,298542.8667,3236729.733
3539,0,888,8.044268014,298730.2883,3236729.733,298734.3105,3236729.733,298738.3326,3236729.733
3540,0,889,0.425273885,298468.9623,3236731.733,298469.175,3236731.733,298469.3876,3236731.733
3541,0,889,39.84642263,298501.1471,3236731.733,298521.0703,3236731.733,298540.9935,3236731.733
3542,0,889,9.681694915,298728.762,3236731.733,298733.6029,3236731.733,298738.4437,3236731.733
3543,0,890,38.83776462,298501.3376,3236733.733,298520.7564,3236733.733,298540.1753,3236733.733
3544,0,890,10.67656253,298727.452,3236733.733,298732.7903,3236733.733,298738.1286,3236733.733
3545,0,891,36.90341235,298502.4537,3236735.733,298520.9054,3236735.733,298539.3571,3236735.733
3546,0,891,11.04693289,298726.415,3236735.733,298731.9385,3236735.733,298737.4619,3236735.733
3547,0,891,6.337618879,298801.7687,3236735.733,298804.9376,3236735.733,298808.1064,3236735.733
3548,0,892,34.91856386,298503.6204,3236737.733,298521.0797,3236737.733,298538.539,3236737.733
3549,0,892,10.27385991,298725.378,3236737.733,298730.5149,3236737.733,298735.6518,3236737.733
3550,0,892,9.799826253,298800.6142,3236737.733,298805.5141,3236737.733,298810.4141,3236737.733
3551,0,893,32.56272923,298504.926,3236739.733,298521.2074,3236739.733,298537.4888,3236739.733
3552,0,893,9.746483468,298724.2791,3236739.733,298729.1523,3236739.733,298734.0255,3236739.733
3553,0,893,11.31367975,298800.1142,3236739.733,298805.7711,3236739.733,298811.4279,3236739.733
3554,0,894,28.96914634,298506.3378,3236741.733,298520.8224,3236741.733,298535.307,3236741.733
3555,0,894,9.514340613,298723.1362,3236741.733,298727.8934,3236741.733,298732.6505,3236741.733
3556,0,894,12.65488243,298799.456,3236741.733,298805.7834,3236741.733,298812.1108,3236741.733
3557,0,895,25.37556346,298507.7496,3236743.733,298520.4374,3236743.733,298533.1251,3236743.733
3558,0,895,10.01133222,298722.0076,3236743.733,298727.0133,3236743.733,298732.019,3236743.733
3559,0,895,14.00447592,298798.7893,3236743.733,298805.7915,3236743.733,298812.7938,3236743.733
3560,0,896,17.52572567,298509.8946,3236745.733,298518.6575,3236745.733,298527.4204,3236745.733
3561,0,896,10.63148437,298720.9042,3236745.733,298726.2199,3236745.733,298731.5357,3236745.733
3562,0,896,15.50700541,298797.9697,3236745.733,298805.7232,3236745.733,298813.4767,3236745.733
3563,0,897,11.12623699,298719.8007,3236747.733,298725.3638,3236747.733,298730.927,3236747.733
3564,0,897,17.27165465,298796.9297,3236747.733,298805.5655,3236747.733,298814.2013,3236747.733
3565,0,898,11.49302174,298718.8252,3236749.733,298724.5718,3236749.733,298730.3183,3236749.733
3566,0,898,19.08584819,298795.8897,3236749.733,298805.4326,3236749.733,298814.9755,3236749.733
3567,0,899,11.68504869,298718.1586,3236751.733,298724.0011,3236751.733,298729.8436,3236751.733
3568,0,899,20.57976774,298795.17,3236751.733,298805.4598,3236751.733,298815.7497,3236751.733
3569,0,899,11.01984534,298862.6506,3236751.733,298868.1605,3236751.733,298873.6705,3236751.733
3570,0,900,11.8971699,298717.4919,3236753.733,298723.4405,3236753.733,298729.3891,3236753.733
3571,0,900,21.93014116,298794.5493,3236753.733,298805.5143,3236753.733,298816.4794,3236753.733
3572,0,900,15.98368086,298859.7868,3236753.733,298867.7786,3236753.733,298875.7705,3236753.733
3573,0,901,11.47608736,298717.2715,3236755.733,298723.0095,3236755.733,298728.7475,3236755.733
3574,0,901,23.07256995,298793.9286,3236755.733,298805.4649,3236755.733,298817.0012,3236755.733
3575,0,901,18.96912614,298857.6815,3236755.733,298867.1661,3236755.733,298876.6506,3236755.733
3576,0,902,10.75016143,298717.1974,3236757.733,298722.5725,3236757.733,298727.9475,3236757.733
3577,0,902,24.33955461,298793.1833,3236757.733,298805.3531,3236757.733,298817.5229,3236757.733
3578,0,902,20.87800459,298856.2526,3236757.733,298866.6916,3236757.733,298877.1306,3236757.733
3579,0,903,10.05105462,298717.1233,3236759.733,298722.1488,3236759.733,298727.1744,3236759.733
3580,0,903,25.81382776,298792.3833,3236759.733,298805.2902,3236759.733,298818.1972,3236759.733
3581,0,903,22.26310135,298855.2961,3236759.733,298866.4277,3236759.733,298877.5592,3236759.733
3582,0,904,9.545822683,298716.8917,3236761.733,298721.6646,3236761.733,298726.4375,3236761.733
3583,0,904,27.26403813,298791.6604,3236761.733,298805.2924,3236761.733,298818.9244,3236761.733
3584,0,904,23.12693905,298854.4323,3236761.733,298865.9957,3236761.733,298877.5592,3236761.733
3585,0,905,8.999742034,298716.6417,3236763.733,298721.1416,3236763.733,298725.6414,3236763.733
3586,0,905,28.39644244,298790.9937,3236763.733,298805.192,3236763.733,298819.3902,3236763.733
3587,0,905,23.48408191,298854.0751,3236763.733,298865.8172,3236763.733,298877.5592,3236763.733
3588,0,906,8.369742034,298716.3917,3236765.733,298720.5766,3236765.733,298724.7614,3236765.733
3589,0,906,29.13303882,298790.3524,3236765.733,298804.9189,3236765.733,298819.4854,3236765.733
3590,0,906,23.85436317,298853.718,3236765.733,298865.6452,3236765.733,298877.5724,3236765.733
3591,0,907,7.588878445,298716.2926,3236767.733,298720.087,3236767.733,298723.8814,3236767.733
3592,0,907,29.24194079,298790.3524,3236767.733,298804.9733,3236767.733,298819.5943,3236767.733
3593,0,907,24.22770061,298853.3973,3236767.733,298865.5111,3236767.733,298877.625,3236767.733
3594,0,908,7.092424435,298716.3391,3236769.733,298719.8853,3236769.733,298723.4315,3236769.733
3595,0,908,29.40860746,298790.3524,3236769.733,298805.0567,3236769.733,298819.761,3236769.733
3596,0,908,24.44699886,298853.2306,3236769.733,298865.4541,3236769.733,298877.6776,3236769.733
3597,0,909,6.725912806,298716.3856,3236771.733,298719.7485,3236771.733,298723.1115,3236771.733
3598,0,909,29.22571089,298790.7019,3236771.733,298805.3148,3236771.733,298819.9276,3236771.733
3599,0,909,24.6662971,298853.0639,3236771.733,298865.3971,3236771.733,298877.7302,3236771.733
3600,0,910,6.389433998,298716.4321,3236773.733,298719.6268,3236773.733,298722.8215,3236773.733
3601,0,910,28.704882,298791.2809,3236773.733,298805.6333,3236773.733,298819.9858,3236773.733
3602,0,910,24.83085616,298852.8973,3236773.733,298865.3127,3236773.733,298877.7281,3236773.733
3603,0,911,6.268848296,298716.4786,3236775.733,298719.613,3236775.733,298722.7475,3236775.733
3604,0,911,28.12593463,298791.8598,3236775.733,298805.9228,3236775.733,298819.9858,3236775.733
3605,0,911,24.72105596,298852.8196,3236775.733,298865.1801,3236775.733,298877.5406,3236775.733
3606,0,912,5.693017262,298716.9804,3236777.733,298719.8269,3236777.733,298722.6734,3236777.733
3607,0,912,27.54698726,298792.4388,3236777.733,298806.2123,3236777.733,298819.9858,3236777.733
3608,0,912,24.46688929,298852.8862,3236777.733,298865.1197,3236777.733,298877.3531,3236777.733
3609,0,913,5.242812694,298717.5021,3236779.733,298720.1235,3236779.733,298722.7449,3236779.733
3610,0,913,0.670682299,298749.4653,3236779.733,298749.8007,3236779.733,298750.136,3236779.733
3611,0,913,26.60827901,298793.1658,3236779.733,298806.4699,3236779.733,298819.7741,3236779.733
3612,0,913,24.21272263,298852.9529,3236779.733,298865.0593,3236779.733,298877.1656,3236779.733
3613,0,914,5.311819541,298717.9093,3236781.733,298720.5652,3236781.733,298723.2211,3236781.733
3614,0,914,5.689335219,298748.7987,3236781.733,298751.6433,3236781.733,298754.488,3236781.733
3615,0,914,25.41130931,298793.9991,3236781.733,298806.7048,3236781.733,298819.4104,3236781.733
3616,0,914,23.64720261,298853.0961,3236781.733,298864.9197,3236781.733,298876.7433,3236781.733
3617,0,915,5.503209691,298718.2123,3236783.733,298720.9639,3236783.733,298723.7155,3236783.733
3618,0,915,7.862085694,298747.871,3236783.733,298751.8021,3236783.733,298755.7331,3236783.733
3619,0,915,24.08276568,298794.8237,3236783.733,298806.8651,3236783.733,298818.9065,3236783.733
3620,0,915,22.74303595,298853.5336,3236783.733,298864.9051,3236783.733,298876.2766,3236783.733
3621,0,916,2.981900058,298701.8702,3236785.733,298703.3612,3236785.733,298704.8521,3236785.733
3622,0,916,6.109270297,298718.5153,3236785.733,298721.57,3236785.733,298724.6246,3236785.733
3623,0,916,9.313698596,298746.871,3236785.733,298751.5279,3236785.733,298756.1847,3236785.733
3624,0,916,22.54109901,298795.4487,3236785.733,298806.7193,3236785.733,298817.9898,3236785.733
3625,0,916,21.83886928,298853.9711,3236785.733,298864.8905,3236785.733,298875.8099,3236785.733
3626,0,917,13.8903764,298694.7366,3236787.733,298701.6817,3236787.733,298708.6269,3236787.733
3627,0,917,6.700751,298718.833,3236787.733,298722.1833,3236787.733,298725.5337,3236787.733
3628,0,917,10.7653115,298745.871,3236787.733,298751.2537,3236787.733,298756.6363,3236787.733
3629,0,917,4.402306481,298795.8378,3236787.733,298798.039,3236787.733,298800.2401,3236787.733
3630,0,917,11.12167542,298805.9515,3236787.733,298811.5123,3236787.733,298817.0731,3236787.733
3631,0,917,20.42071892,298854.4086,3236787.733,298864.6189,3236787.733,298874.8293,3236787.733
3632,0,918,16.39704307,298692.0699,3236789.733,298700.2684,3236789.733,298708.4669,3236789.733
3633,0,918,7.619272876,298719.6022,3236789.733,298723.4118,3236789.733,298727.2215,3236789.733
3634,0,918,12.41700595,298744.871,3236789.733,298751.0795,3236789.733,298757.288,3236789.733
3635,0,918,4.345480423,298795.7865,3236789.733,298797.9593,3236789.733,298800.132,3236789.733
3636,0,918,8.882006895,298807.3042,3236789.733,298811.7452,3236789.733,298816.1862,3236789.733
3637,0,918,17.35520714,298856.236,3236789.733,298864.9136,3236789.733,298873.5912,3236789.733
3638,0,919,18.44570619,298689.8612,3236791.733,298699.0841,3236791.733,298708.3069,3236791.733
3639,0,919,8.702118533,298720.3714,3236791.733,298724.7225,3236791.733,298729.0735,3236791.733
3640,0,919,14.37352769,298743.871,3236791.733,298751.0578,3236791.733,298758.2445,3236791.733
3641,0,919,4.288654366,298795.7353,3236791.733,298797.8796,3236791.733,298800.0239,3236791.733
3642,0,919,7.893448037,298807.4042,3236791.733,298811.3509,3236791.733,298815.2976,3236791.733
3643,0,919,13.16991177,298858.6479,3236791.733,298865.2328,3236791.733,298871.8178,3236791.733
3644,0,920,19.64229518,298688.0279,3236793.733,298697.849,3236793.733,298707.6702,3236793.733
3645,0,920,9.776830005,298721.2199,3236793.733,298726.1083,3236793.733,298730.9967,3236793.733
3646,0,920,16.24534791,298742.9557,3236793.733,298751.0784,3236793.733,298759.2011,3236793.733
3647,0,920,4.231828309,298795.684,3236793.733,298797.7999,3236793.733,298799.9158,3236793.733
3648,0,920,6.261779963,298807.4974,3236793.733,298810.6283,3236793.733,298813.7592,3236793.733
3649,0,920,4.816701631,298863.0064,3236793.733,298865.4147,3236793.733,298867.8231,3236793.733
3650,0,921,20.34679359,298686.193,3236795.733,298696.3664,3236795.733,298706.5398,3236795.733
3651,0,921,11.86705557,298722.2725,3236795.733,298728.206,3236795.733,298734.1396,3236795.733
3652,0,921,17.44094424,298742.1281,3236795.733,298750.8486,3236795.733,298759.5691,3236795.733
3653,0,921,3.957960525,298795.6219,3236795.733,298797.6009,3236795.733,298799.5799,3236795.733
3654,0,921,5.150986033,298807.4974,3236795.733,298810.0729,3236795.733,298812.6484,3236795.733
3655,0,922,21.19525764,298684.193,3236797.733,298694.7906,3236797.733,298705.3882,3236797.733
3656,0,922,12.53057975,298723.535,3236797.733,298729.8003,3236797.733,298736.0656,3236797.733
3657,0,922,18.61335804,298741.3005,3236797.733,298750.6072,3236797.733,298759.9139,3236797.733
3658,0,922,3.596422064,298795.5219,3236797.733,298797.3201,3236797.733,298799.1183,3236797.733
3659,0,922,4.275986034,298807.4974,3236797.733,298809.6354,3236797.733,298811.7734,3236797.733
3660,0,923,10.72207943,298682.193,3236799.733,298687.554,3236799.733,298692.915,3236799.733
3661,0,923,8.928725154,298694.9595,3236799.733,298699.4239,3236799.733,298703.8882,3236799.733
3662,0,923,12.54756697,298725.3683,3236799.733,298731.6421,3236799.733,298737.9159,3236799.733
3663,0,923,20.28064301,298739.9781,3236799.733,298750.1184,3236799.733,298760.2587,3236799.733
3664,0,923,3.057071468,298795.5997,3236799.733,298797.1283,3236799.733,298798.6568,3236799.733
3665,0,923,4.099749146,298807.5605,3236799.733,298809.6104,3236799.733,298811.6603,3236799.733
3666,0,924,8.153699532,298680.7386,3236801.733,298684.8155,3236801.733,298688.8923,3236801.733
3667,0,924,7.698995425,298694.6892,3236801.733,298698.5387,3236801.733,298702.3882,3236801.733
3668,0,924,33.43187125,298727.2016,3236801.733,298743.9176,3236801.733,298760.6335,3236801.733
3669,0,924,0.995533008,298797.1997,3236801.733,298797.6975,3236801.733,298798.1953,3236801.733
3670,0,924,3.725675071,298807.8605,3236801.733,298809.7234,3236801.733,298811.5862,3236801.733
3671,0,925,7.997133876,298679.3498,3236803.733,298683.3483,3236803.733,298687.3469,3236803.733
3672,0,925,6.884159686,298694.419,3236803.733,298697.861,3236803.733,298701.3031,3236803.733
3673,0,925,29.35685314,298731.655,3236803.733,298746.3335,3236803.733,298761.0119,3236803.733
3674,0,926,7.840568219,298677.9609,3236805.733,298681.8811,3236805.733,298685.8014,3236805.733
3675,0,926,6.095606427,298694.1487,3236805.733,298697.1965,3236805.733,298700.2443,3236805.733
3676,0,926,27.25475217,298734.1355,3236805.733,298747.7629,3236805.733,298761.3903,3236805.733
3677,0,927,8.063241356,298676.5501,3236807.733,298680.5818,3236807.733,298684.6134,3236807.733
3678,0,927,4.791859081,298694.3936,3236807.733,298696.7895,3236807.733,298699.1855,3236807.733
3679,0,927,25.09286667,298736.6758,3236807.733,298749.2222,3236807.733,298761.7686,3236807.733
3680,0,928,8.667796221,298674.898,3236809.733,298679.2319,3236809.733,298683.5658,3236809.733
3681,0,928,3.196602975,298694.965,3236809.733,298696.5633,3236809.733,298698.1616,3236809.733
3682,0,928,21.49716571,298740.2801,3236809.733,298751.0287,3236809.733,298761.7773,3236809.733
3683,0,929,9.276125696,298673.2458,3236811.733,298677.8839,3236811.733,298682.5219,3236811.733
3684,0,929,1.668652665,298695.5365,3236811.733,298696.3708,3236811.733,298697.2051,3236811.733
3685,0,929,17.68534859,298744.092,3236811.733,298752.9346,3236811.733,298761.7773,3236811.733
3686,0,930,9.511541575,298671.9704,3236813.733,298676.7262,3236813.733,298681.4819,3236813.733
3687,0,930,0.140702355,298696.1079,3236813.733,298696.1782,3236813.733,298696.2486,3236813.733
3688,0,930,13.80272539,298747.9636,3236813.733,298754.865,3236813.733,298761.7663,3236813.733
3689,0,931,9.542970146,298670.899,3236815.733,298675.6704,3236815.733,298680.4419,3236815.733
3690,0,931,10.43129682,298750.535,3236815.733,298755.7507,3236815.733,298760.9663,3236815.733
3691,0,932,9.820776587,298669.8275,3236817.733,298674.7379,3236817.733,298679.6483,3236817.733
3692,0,932,5.870691667,298753.1211,3236817.733,298756.0564,3236817.733,298758.9918,3236817.733
3693,0,933,9.165928077,298669.7324,3236819.733,298674.3153,3236819.733,298678.8983,3236819.733
3694,0,934,8.272235847,298670.0853,3236821.733,298674.2214,3236821.733,298678.3576,3236821.733
3695,0,935,7.845220597,298670.4383,3236823.733,298674.3609,3236823.733,298678.2835,3236823.733
3696,0,936,7.367308196,298670.8421,3236825.733,298674.5257,3236825.733,298678.2094,3236825.733
3697,0,937,6.841288715,298671.7796,3236827.733,298675.2002,3236827.733,298678.6209,3236827.733
3698,0,938,5.065920247,298652.275,3236829.733,298654.808,3236829.733,298657.341,3236829.733
3699,0,938,6.903788714,298672.7171,3236829.733,298676.169,3236829.733,298679.6209,3236829.733
3700,0,939,12.72509834,298648.6254,3236831.733,298654.988,3236831.733,298661.3505,3236831.733
3701,0,939,7.106037533,298673.6546,3236831.733,298677.2076,3236831.733,298680.7606,3236831.733
3702,0,940,15.30881927,298647.7417,3236833.733,298655.3961,3236833.733,298663.0505,3236833.733
3703,0,940,7.307964157,298674.8693,3236833.733,298678.5233,3236833.733,298682.1773,3236833.733
3704,0,941,17.67367037,298646.858,3236835.733,298655.6948,3236835.733,298664.5317,3236835.733
3705,0,941,7.391297492,298676.2027,3236835.733,298679.8983,3236835.733,298683.594,3236835.733
3706,0,942,18.62315145,298646.9342,3236837.733,298656.2457,3236837.733,298665.5573,3236837.733
3707,0,942,7.938609543,298677.536,3236837.733,298681.5053,3236837.733,298685.4746,3236837.733
3708,0,943,19.14203552,298647.3432,3236839.733,298656.9143,3236839.733,298666.4853,3236839.733
3709,0,943,7.902867723,298679.5717,3236839.733,298683.5232,3236839.733,298687.4746,3236839.733
3710,0,944,18.94132421,298648.1951,3236841.733,298657.6658,3236841.733,298667.1364,3236841.733
3711,0,944,7.680628664,298681.7384,3236841.733,298685.5787,3236841.733,298689.419,3236841.733
3712,0,945,18.11422613,298649.6734,3236843.733,298658.7305,3236843.733,298667.7876,3236843.733
3713,0,945,7.360115844,298683.9051,3236843.733,298687.5851,3236843.733,298691.2652,3236843.733
3714,0,946,17.1211852,298651.1516,3236845.733,298659.7122,3236845.733,298668.2728,3236845.733
3715,0,946,7.025353914,298686.086,3236845.733,298689.5987,3236845.733,298693.1113,3236845.733
3716,0,946,4.749393661,298713.2786,3236845.733,298715.6533,3236845.733,298718.028,3236845.733
3717,0,947,14.6810957,298654.0745,3236847.733,298661.415,3236847.733,298668.7556,3236847.733
3718,0,947,5.755736049,298688.686,3236847.733,298691.5639,3236847.733,298694.4417,3236847.733
3719,0,947,6.826316736,298713.2017,3236847.733,298716.6148,3236847.733,298720.028,3236847.733
3720,0,948,13.32839081,298655.91,3236849.733,298662.5742,3236849.733,298669.2383,3236849.733
3721,0,948,4.155736048,298691.286,3236849.733,298693.3639,3236849.733,298695.4417,3236849.733
3722,0,948,8.439442299,298713.1248,3236849.733,298717.3445,3236849.733,298721.5642,3236849.733
3723,0,949,8.504366646,298634.9137,3236851.733,298639.1659,3236851.733,298643.4181,3236851.733
3724,0,949,11.48653434,298657.1624,3236851.733,298662.9056,3236851.733,298668.6489,3236851.733
3725,0,949,1.845672009,298694.5961,3236851.733,298695.5189,3236851.733,298696.4417,3236851.733
3726,0,949,8.144386725,298714.7139,3236851.733,298718.7861,3236851.733,298722.8583,3236851.733
3727,0,950,10.13391692,298633.7916,3236853.733,298638.8586,3236853.733,298643.9256,3236853.733
3728,0,950,10.54259132,298657.3559,3236853.733,298662.6272,3236853.733,298667.8985,3236853.733
3729,0,950,7.093074206,298717.4198,3236853.733,298720.9663,3236853.733,298724.5129,3236853.733
3730,0,951,11.15948698,298633.1661,3236855.733,298638.7458,3236855.733,298644.3256,3236855.733
3731,0,951,8.86257947,298658.0662,3236855.733,298662.4975,3236855.733,298666.9288,3236855.733
3732,0,951,6.371429979,298720.0316,3236855.733,298723.2173,3236855.733,298726.4031,3236855.733
3733,0,952,11.97272235,298632.7661,3236857.733,298638.7524,3236857.733,298644.7388,3236857.733
3734,0,952,3.346702616,298662.1213,3236857.733,298663.7947,3236857.733,298665.468,3236857.733
3735,0,952,5.409105412,298722.6189,3236857.733,298725.3235,3236857.733,298728.028,3236857.733
3736,0,953,11.91874096,298633.0183,3236859.733,298638.9777,3236859.733,298644.9371,3236859.733
3737,0,954,11.43225448,298633.5048,3236861.733,298639.221,3236861.733,298644.9371,3236861.733
3738,0,955,10.43684391,298633.8811,3236863.733,298639.0995,3236863.733,298644.318,3236863.733
3739,0,956,6.739094008,298634.9825,3236865.733,298638.352,3236865.733,298641.7216,3236865.733
3740,0,957,2.344677943,298581.4932,3236883.733,298582.6655,3236883.733,298583.8379,3236883.733
3741,0,958,8.433682026,298578.574,3236885.733,298582.7909,3236885.733,298587.0077,3236885.733
3742,0,959,10.29874175,298577.1827,3236887.733,298582.3321,3236887.733,298587.4815,3236887.733
3743,0,960,10.66639266,298575.8818,3236889.733,298581.215,3236889.733,298586.5481,3236889.733
3744,0,961,10.55323549,298574.9971,3236891.733,298580.2738,3236891.733,298585.5504,3236891.733
3745,0,962,10.43785087,298574.1125,3236893.733,298579.3315,3236893.733,298584.5504,3236893.733
3746,0,963,10.17781624,298573.3664,3236895.733,298578.4553,3236895.733,298583.5442,3236895.733
3747,0,964,9.681212472,298572.8064,3236897.733,298577.647,3236897.733,298582.4876,3236897.733
3748,0,965,9.184608698,298572.2464,3236899.733,298576.8387,3236899.733,298581.431,3236899.733
3749,0,966,9.009969875,298571.6031,3236901.733,298576.1081,3236901.733,298580.6131,3236901.733
3750,0,967,9.403909268,298570.9364,3236903.733,298575.6384,3236903.733,298580.3403,3236903.733
3751,0,968,9.579578048,298570.488,3236905.733,298575.2778,3236905.733,298580.0676,3236905.733
3752,0,969,9.111221492,298570.728,3236907.733,298575.2837,3236907.733,298579.8393,3236907.733
3753,0,970,8.643948764,298570.968,3236909.733,298575.29,3236909.733,298579.612,3236909.733
3754,0,971,8.971515894,298571.4709,3236911.733,298575.9566,3236911.733,298580.4424,3236911.733
3755,0,972,9.69510312,298572.1527,3236913.733,298577.0003,3236913.733,298581.8478,3236913.733
3756,0,973,9.586425423,298572.6972,3236915.733,298577.4904,3236915.733,298582.2836,3236915.733
3757,0,974,9.419758756,298572.8639,3236917.733,298577.5737,3236917.733,298582.2836,3236917.733
3758,0,975,7.040693992,298575.2429,3236919.733,298578.7633,3236919.733,298582.2836,3236919.733
3759,0,976,0.754979715,298581.5286,3236921.733,298581.9061,3236921.733,298582.2836,3236921.733
5779,0,1904,3.705809868,297732.4375,3234655.79,297732.4375,3234657.643,297732.4375,3234659.496
5782,0,1905,19.14963157,297734.4375,3234651.345,297734.4375,3234660.92,297734.4375,3234670.495
5784,0,1906,22.97716125,297736.4375,3234647.518,297736.4375,3234659.006,297736.4375,3234670.495
5786,0,1907,25.97716125,297738.4375,3234644.518,297738.4375,3234657.506,297738.4375,3234670.495
5789,0,1908,37.535525,297740.4375,3234632.959,297740.4375,3234651.727,297740.4375,3234670.495
5792,0,1909,41.54397694,297742.4375,3234628.951,297742.4375,3234649.723,297742.4375,3234670.495
5795,0,1910,42.38147515,297744.4375,3234627.884,297744.4375,3234649.075,297744.4375,3234670.266
5796,0,1910,12.55541599,297744.4375,3234724.436,297744.4375,3234730.713,297744.4375,3234736.991
5799,0,1911,42.94814182,297746.4375,3234626.818,297746.4375,3234648.292,297746.4375,3234669.766
5800,0,1911,2.076403059,297746.4375,3234691.882,297746.4375,3234692.921,297746.4375,3234693.959
5801,0,1911,19.1555168,297746.4375,3234721.721,297746.4375,3234731.299,297746.4375,3234740.877
5803,0,1912,43.51480849,297748.4375,3234625.751,297748.4375,3234647.508,297748.4375,3234669.266
5804,0,1912,12.49828759,297748.4375,3234682.794,297748.4375,3234689.043,297748.4375,3234695.292
5805,0,1912,22.66980251,297748.4375,3234719.007,297748.4375,3234730.342,297748.4375,3234741.677
5809,0,1913,12.06224054,297750.4375,3234578.949,297750.4375,3234584.98,297750.4375,3234591.011
5810,0,1913,43.90518059,297750.4375,3234624.861,297750.4375,3234646.813,297750.4375,3234668.766
5811,0,1913,13.45662093,297750.4375,3234683.169,297750.4375,3234689.897,297750.4375,3234696.626
5812,0,1913,25.76921134,297750.4375,3234716.708,297750.4375,3234729.592,297750.4375,3234742.477
