Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
,0,26,22,450.5027867,12
,0,26,20,450.8020694,13
,0,26,19,450.8312511,14
,0,26,21,450.8565819,15
,0,26,18,450.911597,16
,0,26,17,621.1957031,17
,0,26,16,621.4156433,18
,0,26,15,621.5553909,19
,0,26,36,816.6781969,20
,0,26,35,816.6934866,21
,0,26,10,1090.442056,22
,0,26,11,1091.367262,23
,0,26,12,1092.378581,24
,0,26,13,1093.05865,25
,0,26,14,1094.471163,26
,0,26,60,1220.997359,27
,0,26,61,1221.300057,28
,0,26,62,1221.486402,29
,0,26,63,1221.804958,30
,0,26,64,1222.263648,31
,0,26,41,1267.868396,32
,0,26,40,1267.906737,33
,0,26,39,1267.961118,34
,0,26,38,1268.383184,35
,0,26,37,1268.925995,36
,0,26,55,1331.967191,37
,0,26,57,1332.022369,38
,0,26,56,1332.101746,39
,0,26,59,1332.122559,40
,0,26,58,1332.175313,41
,0,26,54,1579.383172,42
,0,26,53,1802.658428,43
,0,26,45,1834.410676,44
,0,26,44,1834.504062,45
,0,26,43,1835.095074,46
,0,26,52,1934.941386,47
,0,26,42,2028.805134,48
,0,26,6,2169.872574,49
,0,26,48,2182.16649,50
,0,26,47,2182.458812,51
,0,26,46,2182.525961,52
,0,26,5,2303.456405,53
,0,26,51,2311.155573,54
,0,26,50,2311.202726,55
,0,26,49,2311.31498,56
,0,26,0,2367.552248,57
,0,26,8,2492.872735,58
,0,26,65,2503.740728,59
,0,26,7,2514.115352,60
,0,26,9,2515.589294,61
,0,26,3,2530.227841,62
,0,26,4,2551.611711,63
,0,26,2,2562.736058,64
,0,26,66,2571.081373,65
,0,26,1,2580.716179,66
,0,26,71,2600.930314,67
,0,26,69,2623.35119,68
,0,26,70,2624.138861,69
,0,26,68,2705.392768,70
,0,26,67,2707.036749,71
,0,27,28,2.141194956,1
,0,27,26,2.236642341,2
,0,27,29,4.249559271,3
,0,27,30,6.407569696,4
,0,27,32,61.10360072,5
,0,27,33,61.15955303,6
,0,27,31,61.49807052,7
,0,27,25,95.95809028,8
,0,27,24,96.35672259,9
,0,27,23,96.55809425,10
,0,27,34,272.5816189,11
,0,27,22,451.1051087,12
,0,27,20,451.4327828,13
,0,27,19,451.4691971,14
,0,27,21,451.4723321,15
,0,27,18,451.5574232,16
,0,27,17,621.7751668,17
,0,27,16,621.9999263,18
,0,27,15,622.1453167,19
,0,27,36,817.086036,20
,0,27,35,817.1118141,21
,0,27,10,1090.93833,22
,0,27,11,1091.860731,23
,0,27,12,1092.866571,24
,0,27,13,1093.5438,25
,0,27,14,1094.951314,26
,0,27,60,1221.56633,27
,0,27,61,1221.866803,28
,0,27,62,1222.050298,29
,0,27,63,1222.366226,30
,0,27,64,1222.822394,31
,0,27,41,1268.110633,32
,0,27,40,1268.152357,33
,0,27,39,1268.210467,34
,0,27,38,1268.635763,35
,0,27,37,1269.182075,36
,0,27,55,1332.528105,37
,0,27,57,1332.576752,38
,0,27,56,1332.6594,39
,0,27,59,1332.670707,40
,0,27,58,1332.726649,41
,0,27,54,1579.908865,42
,0,27,53,1803.289905,43
,0,27,45,1834.673712,44
,0,27,44,1834.769658,45
,0,27,43,1835.363134,46
,0,27,52,1935.532829,47
,0,27,42,2029.368973,48
,0,27,6,2167.657113,49
,0,27,48,2182.398602,50
,0,27,47,2182.695329,51
,0,27,46,2182.764292,52
,0,27,5,2301.24873,53
,0,27,51,2311.376329,54
,0,27,50,2311.425036,55
,0,27,49,2311.543032,56
,0,27,0,2365.398914,57
,0,27,8,2490.641544,58
,0,27,65,2501.549363,59
,0,27,7,2511.883894,60
,0,27,9,2513.368151,61
,0,27,3,2528.051588,62
,0,27,4,2549.422215,63
,0,27,2,2560.577877,64
,0,27,66,2568.914884,65
,0,27,1,2578.56432,66
,0,27,71,2598.73072,67
,0,27,69,2621.148714,68
,0,27,70,2621.93778,69
,0,27,68,2703.190825,70
,0,27,67,2704.858631,71
,0,28,27,2.141194956,1
,0,28,29,2.350200213,2
,0,28,26,4.197094347,3
,0,28,30,4.601396472,4
,0,28,33,61.70911344,5
,0,28,32,61.72968766,6
,0,28,31,62.31545772,7
,0,28,25,95.63609434,8
,0,28,24,96.09885056,9
,0,28,23,96.34301555,10
,0,28,34,273.3425343,11
,0,28,22,450.4733182,12
,0,28,20,450.8280564,13
,0,28,21,450.8533115,14
,0,28,19,450.8713993,15
,0,28,18,450.9671892,16
,0,28,17,621.1191246,17
,0,28,16,621.3484318,18
,0,28,15,621.499156,19
,0,28,36,818.5650362,20
,0,28,35,818.5981766,21
,0,28,10,1090.201754,22
,0,28,11,1091.121566,23
,0,28,12,1092.122359,24
,0,28,13,1092.796974,25
,0,28,14,1094.19989,26
,0,28,60,1220.897028,27
,0,28,61,1221.195407,28
,0,28,62,1221.376224,29
,0,28,63,1221.689686,30
,0,28,64,1222.143485,31
,0,28,41,1269.46844,32
,0,28,40,1269.51268,33
,0,28,39,1269.573559,34
,0,28,38,1270.001252,35
,0,28,37,1270.550158,36
,0,28,55,1331.850943,37
,0,28,57,1331.893469,38
,0,28,56,1331.979181,39
,0,28,59,1331.981588,40
,0,28,58,1332.040512,41
,0,28,54,1579.19832,42
,0,28,53,1802.678746,43
,0,28,45,1836.046171,44
,0,28,44,1836.144011,45
,0,28,43,1836.739306,46
,0,28,52,1934.883427,47
,0,28,42,2028.693457,48
,0,28,6,2165.719179,49
,0,28,48,2183.747795,50
,0,28,47,2184.047811,51
,0,28,46,2184.118127,52
,0,28,5,2299.290011,53
,0,28,51,2312.716939,54
,0,28,50,2312.766812,55
,0,28,49,2312.889107,56
,0,28,0,2363.355298,57
,0,28,8,2488.769897,58
,0,28,65,2500.025335,59
,0,28,7,2510.014052,60
,0,28,9,2511.448755,61
,0,28,3,2526.035823,62
,0,28,4,2547.426865,63
,0,28,2,2558.539529,64
,0,28,66,2567.467286,65
,0,28,1,2576.519156,66
,0,28,71,2597.177923,67
,0,28,69,2619.585253,68
,0,28,70,2620.379523,69
,0,28,68,2701.629345,70
,0,28,67,2703.376844,71
,0,29,30,2.252335857,1
,0,29,28,2.350200213,2
,0,29,27,4.249559271,3
,0,29,26,6.447200056,4
,0,29,33,60.86839843,5
,0,29,32,60.97122868,6
,0,29,31,61.77041703,7
,0,29,25,96.82563936,8
,0,29,24,97.34861819,9
,0,29,23,97.63223722,10
,0,29,34,272.6728641,11
,0,29,22,451.3127131,12
,0,29,20,451.6963429,13
,0,29,21,451.7063669,14
,0,29,19,451.747041,15
,0,29,18,451.8508393,16
,0,29,17,621.929546,17
,0,29,16,622.1637683,18
,0,29,15,622.3202487,19
,0,29,36,818.8109755,20
,0,29,35,818.8552403,21
,0,29,10,1090.920525,22
,0,29,11,1091.837451,23
,0,29,12,1092.832613,24
,0,29,13,1093.504307,25
,0,29,14,1094.902077,26
,0,29,60,1221.689356,27
,0,29,61,1221.985456,28
,0,29,62,1222.163357,29
,0,29,63,1222.474128,30
,0,29,64,1222.925343,31
,0,29,41,1269.535235,32
,0,29,40,1269.583045,33
,0,29,39,1269.647859,34
,0,29,38,1270.07896,35
,0,29,37,1270.63156,36
,0,29,55,1332.63439,37
,0,29,57,1332.670232,38
,0,29,59,1332.751965,39
,0,29,56,1332.75929,40
,0,29,58,1332.814153,41
,0,29,54,1579.944588,42
,0,29,53,1803.532479,43
,0,29,45,1836.13268,44
,0,29,44,1836.233224,45
,0,29,43,1836.831121,46
,0,29,52,1935.695918,47
,0,29,42,2029.477486,48
,0,29,6,2163.425985,49
,0,29,48,2183.800845,50
,0,29,47,2184.105511,51
,0,29,46,2184.177741,52
,0,29,5,2297.009505,53
,0,29,51,2312.757768,54
,0,29,50,2312.809281,55
,0,29,49,2312.937635,56
,0,29,0,2361.153296,57
,0,29,8,2486.447049,58
,0,29,65,2497.691785,59
,0,29,7,2507.690588,60
,0,29,9,2509.145758,61
,0,29,3,2523.802038,62
,0,29,4,2545.173997,63
,0,29,2,2556.330908,64
,0,29,66,2565.150458,65
,0,29,1,2574.319158,66
,0,29,71,2594.839407,67
,0,29,69,2617.245097,68
,0,29,70,2618.040153,69
,0,29,68,2699.289483,70
,0,29,67,2701.051921,71
,0,30,29,2.252335857,1
,0,30,28,4.601396472,2
,0,30,27,6.407569696,3
,0,30,26,8.634689542,4
,0,30,33,60.04321792,5
,0,30,32,60.22551969,6
,0,30,31,61.22987647,7
,0,30,25,98.08870171,8
,0,30,24,98.6661155,9
,0,30,23,98.9853353,10
,0,30,34,271.9527798,11
,0,30,22,452.2197146,12
,0,30,21,452.626162,13
,0,30,20,452.6304066,14
,0,30,19,452.6879917,15
,0,30,18,452.7992861,16
,0,30,17,622.8066826,17
,0,30,16,623.0455177,18
,0,30,15,623.207401,19
,0,30,36,818.9530499,20
,0,30,35,819.0080116,21
,0,30,10,1091.708321,22
,0,30,11,1092.622523,23
,0,30,12,1093.612374,24
,0,30,13,1094.281312,25
,0,30,14,1095.674228,26
,0,30,60,1222.545969,27
,0,30,61,1222.839924,28
,0,30,62,1223.01508,29
,0,30,63,1223.323319,30
,0,30,64,1223.7721,31
,0,30,41,1269.503072,32
,0,30,40,1269.554305,33
,0,30,39,1269.622891,34
,0,30,38,1270.057257,35
,0,30,37,1270.613397,36
,0,30,55,1333.482341,37
,0,30,57,1333.511891,38
,0,30,59,1333.587613,39
,0,30,56,1333.6041,40
,0,30,58,1333.652874,41
,0,30,54,1580.756999,42
,0,30,53,1804.445665,43
,0,30,45,1836.118159,44
,0,30,44,1836.221297,45
,0,30,43,1836.821689,46
,0,30,52,1936.570154,47
,0,30,42,2030.324828,48
,0,30,6,2161.252552,49
,0,30,48,2183.753798,50
,0,30,47,2184.062921,51
,0,30,46,2184.136986,52
,0,30,5,2294.850523,53
,0,30,51,2312.698878,54
,0,30,50,2312.751963,55
,0,30,49,2312.886123,56
,0,30,0,2359.080426,57
,0,30,8,2484.238451,58
,0,30,65,2495.445726,59
,0,30,7,2505.481227,60
,0,30,9,2506.960945,61
,0,30,3,2521.694787,62
,0,30,4,2543.04583,63
,0,30,2,2554.250899,64
,0,30,66,2562.91551,65
,0,30,1,2572.248411,66
,0,30,71,2592.590516,67
,0,30,69,2614.995359,68
,0,30,70,2615.790814,69
,0,30,68,2697.039892,70
,0,30,67,2698.81138,71
,0,31,32,5.872654375,1
,0,31,33,8.155281264,2
,0,31,30,61.22987647,3
,0,31,27,61.49807052,4
,0,31,29,61.77041703,5
,0,31,26,61.98380507,6
,0,31,28,62.31545772,7
,0,31,25,156.6017073,8
,0,31,24,156.7400108,9
,0,31,23,156.7492284,10
,0,31,34,211.0937174,11
,0,31,22,512.4556338,12
,0,31,20,512.7258832,13
,0,31,19,512.7461273,14
,0,31,21,512.7968922,15
,0,31,18,512.8160159,16
,0,31,17,683.1635923,17
,0,31,16,683.3804003,18
,0,31,15,683.5161213,19
,0,31,36,760.4632767,20
,0,31,35,760.6083742,21
,0,31,10,1152.420263,22
,0,31,11,1153.344379,23
,0,31,12,1154.353289,24
,0,31,13,1155.031964,25
,0,31,14,1156.441784,26
,0,31,41,1209.701104,27
,0,31,40,1209.772871,28
,0,31,39,1209.864256,29
,0,31,38,1210.318477,30
,0,31,37,1210.896279,31
,0,31,60,1282.969642,32
,0,31,61,1283.273509,33
,0,31,62,1283.461258,34
,0,31,63,1283.781018,35
,0,31,64,1284.240781,36
,0,31,55,1393.943306,37
,0,31,57,1394.001093,38
,0,31,56,1394.079231,39
,0,31,59,1394.10327,40
,0,31,58,1394.15507,41
,0,31,54,1641.366977,42
,0,31,45,1776.396516,43
,0,31,44,1776.515508,44
,0,31,43,1777.131202,45
,0,31,53,1864.570111,46
,0,31,52,1996.897265,47
,0,31,42,2090.779469,48
,0,31,48,2123.831927,49
,0,31,47,2124.166426,50
,0,31,46,2124.251008,51
,0,31,6,2164.631294,52
,0,31,51,2252.708387,53
,0,31,50,2252.770157,54
,0,31,49,2252.936653,55
,0,31,5,2299.610249,56
,0,31,0,2370.660657,57
,0,31,65,2478.085819,58
,0,31,8,2483.336308,59
,0,31,7,2504.466309,60
,0,31,9,2508.996609,61
,0,31,3,2530.753959,62
,0,31,66,2542.632589,63
,0,31,4,2550.445254,64
,0,31,2,2565.280484,65
,0,31,71,2576.348959,66
,0,31,1,2583.908699,67
,0,31,69,2599.179487,68
,0,31,70,2599.763766,69
,0,31,67,2679.77345,70
,0,31,68,2681.123868,71
,0,32,33,2.283147599,1
,0,32,31,5.872654375,2
,0,32,30,60.22551969,3
,0,32,29,60.97122868,4
,0,32,27,61.10360072,5
,0,32,28,61.72968766,6
,0,32,26,61.79480156,7
,0,32,25,156.8017448,8
,0,32,24,157.0495907,9
,0,32,23,157.1316414,10
,0,32,34,211.7273639,11
,0,32,22,512.1959595,12
,0,32,20,512.5344055,13
,0,32,21,512.5694386,14
,0,32,19,512.572069,15
,0,32,18,512.660961,16
,0,32,17,682.8484472,17
,0,32,16,683.077163,18
,0,32,15,683.2268381,19
,0,32,36,763.4555457,20
,0,32,35,763.6264299,21
,0,32,10,1151.891695,22
,0,32,11,1152.808679,23
,0,32,12,1153.803677,24
,0,32,13,1154.475143,25
,0,32,14,1155.872273,26
,0,32,41,1212.219896,27
,0,32,40,1212.300108,28
,0,32,39,1212.400792,29
,0,32,38,1212.863034,30
,0,32,37,1213.449518,31
,0,32,60,1282.62631,32
,0,32,61,1282.924433,33
,0,32,62,1283.104832,34
,0,32,63,1283.417818,35
,0,32,64,1283.871078,36
,0,32,55,1393.578904,37
,0,32,57,1393.619801,38
,0,32,59,1393.705864,39
,0,32,56,1393.706395,40
,0,32,58,1393.765899,41
,0,32,54,1640.910533,42
,0,32,45,1778.935069,43
,0,32,44,1779.060356,44
,0,32,43,1779.682084,45
,0,32,53,1864.390551,46
,0,32,52,1996.612126,47
,0,32,42,2090.421634,48
,0,32,48,2126.283255,49
,0,32,47,2126.628595,50
,0,32,46,2126.717639,51
,0,32,6,2158.824756,52
,0,32,51,2255.128547,53
,0,32,50,2255.194148,54
,0,32,49,2255.374785,55
,0,32,5,2293.785938,56
,0,32,0,2364.788791,57
,0,32,65,2472.919545,58
,0,32,8,2477.607773,59
,0,32,7,2498.740301,60
,0,32,9,2503.212714,61
,0,32,3,2524.891497,62
,0,32,66,2537.614467,63
,0,32,4,2544.594487,64
,0,32,2,2559.409889,65
,0,32,71,2571.131516,66
,0,32,1,2578.036806,67
,0,32,69,2593.942937,68
,0,32,70,2594.53679,69
,0,32,67,2674.692312,70
,0,32,68,2675.89273,71
,0,33,32,2.283147599,1
,0,33,31,8.155281264,2
,0,33,30,60.04321792,3
,0,33,29,60.86839843,4
,0,33,27,61.15955303,5
,0,33,28,61.70911344,6
,0,33,26,61.92917109,7
,0,33,25,156.9960622,8
,0,33,24,157.2861951,9
,0,33,23,157.3963593,10
,0,33,34,211.9600677,11
,0,33,22,512.1705994,12
,0,33,20,512.5355725,13
,0,33,21,512.5566058,14
,0,33,19,512.5800114,15
,0,33,18,512.6762922,16
,0,33,17,682.796955,17
,0,33,16,683.0303023,18
,0,33,15,683.1854068,19
,0,33,36,764.5782444,20
,0,33,35,764.759245,21
,0,33,10,1151.751529,22
,0,33,11,1152.665727,23
,0,33,12,1153.655296,24
,0,33,13,1154.323947,25
,0,33,14,1155.716121,26
,0,33,41,1213.153283,27
,0,33,40,1213.236807,28
,0,33,39,1213.341137,29
,0,33,38,1213.806524,30
,0,33,37,1214.39641,31
,0,33,60,1282.557478,32
,0,33,61,1282.853364,33
,0,33,62,1283.0309,34
,0,33,63,1283.341246,35
,0,33,64,1283.791972,36
,0,33,55,1393.501293,37
,0,33,57,1393.535612,38
,0,33,59,1393.6154,39
,0,33,56,1393.625499,40
,0,33,58,1393.678642,41
,0,33,54,1640.796072,42
,0,33,45,1779.87419,43
,0,33,44,1780.001948,44
,0,33,43,1780.626044,45
,0,33,53,1864.383188,46
,0,33,52,1996.563355,47
,0,33,42,2090.344356,48
,0,33,48,2127.187424,49
,0,33,47,2127.537019,50
,0,33,46,2127.627814,51
,0,33,6,2156.559507,52
,0,33,51,2256.020272,53
,0,33,50,2256.087376,54
,0,33,49,2256.273564,55
,0,33,5,2291.514995,56
,0,33,0,2362.505731,57
,0,33,65,2470.885138,58
,0,33,8,2475.368866,59
,0,33,7,2496.50227,60
,0,33,9,2500.954926,61
,0,33,3,2522.609657,62
,0,33,66,2535.63525,63
,0,33,4,2542.31563,64
,0,33,2,2557.126744,65
,0,33,71,2569.078083,66
,0,33,1,2575.753752,67
,0,33,69,2591.882417,68
,0,33,70,2592.479817,69
,0,33,67,2672.68953,70
,0,33,68,2673.834193,71
,0,34,31,211.0937174,1
,0,34,32,211.7273639,2
,0,34,33,211.9600677,3
,0,34,30,271.9527798,4
,0,34,27,272.5816189,5
,0,34,29,272.6728641,6
,0,34,26,273.0723469,7
,0,34,28,273.3425343,8
,0,34,23,366.9520641,9
,0,34,24,367.0933235,10
,0,34,25,367.1553568,11
,0,34,36,576.1784654,12
,0,34,35,576.9287007,13
,0,34,22,723.4024428,14
,0,34,19,723.580304,15
,0,34,20,723.5855435,16
,0,34,18,723.6208798,17
,0,34,21,723.7050006,18
,0,34,17,894.1510206,19
,0,34,16,894.3555941,20
,0,34,15,894.476141,21
,0,34,41,1013.71675,22
,0,34,40,1013.925122,23
,0,34,39,1014.167693,24
,0,34,38,1014.752093,25
,0,34,37,1015.471264,26
,0,34,10,1363.513745,27
,0,34,11,1364.438081,28
,0,34,12,1365.44666,29
,0,34,13,1366.124767,30
,0,34,14,1367.53293,31
,0,34,60,1493.961601,32
,0,34,61,1494.271324,33
,0,34,62,1494.466319,34
,0,34,63,1494.792502,35
,0,34,64,1495.258203,36
,0,34,45,1579.859907,37
,0,34,44,1580.076104,38
,0,34,43,1580.784819,39
,0,34,55,1604.953998,40
,0,34,57,1605.026921,41
,0,34,56,1605.09767,42
,0,34,59,1605.142122,43
,0,34,58,1605.187437,44
,0,34,54,1852.440476,45
,0,34,48,1925.727828,46
,0,34,47,1926.218248,47
,0,34,46,1926.36733,48
,0,34,51,2054.090702,49
,0,34,50,2054.206137,50
,0,34,49,2054.571846,51
,0,34,53,2075.297866,52
,0,34,6,2163.171051,53
,0,34,52,2207.804114,54
,0,34,42,2301.775532,55
,0,34,5,2302.133006,56
,0,34,0,2396.353518,57
,0,34,65,2403.622654,58
,0,34,66,2457.910793,59
,0,34,8,2465.412637,60
,0,34,7,2486.056445,61
,0,34,9,2501.081005,62
,0,34,71,2505.313065,63
,0,34,70,2529.370214,64
,0,34,69,2529.510976,65
,0,34,3,2546.98384,66
,0,34,4,2560.854225,67
,0,34,2,2588.172023,68
,0,34,67,2598.794716,69
,0,34,1,2608.903123,70
,0,34,68,2610.803268,71
,0,35,36,3.897839839,1
,0,35,39,457.8363978,2
,0,35,38,458.0074913,3
,0,35,40,458.0735163,4
,0,35,37,458.2830608,5
,0,35,41,458.3048984,6
,0,35,34,576.9287007,7
,0,35,31,760.6083742,8
,0,35,32,763.6264299,9
,0,35,33,764.759245,10
,0,35,26,816.6934866,11
,0,35,27,817.1118141,12
,0,35,28,818.5981766,13
,0,35,29,818.8552403,14
,0,35,30,819.0080116,15
,0,35,23,895.6380508,16
,0,35,24,896.5323838,17
,0,35,25,897.7311263,18
,0,35,44,1021.244195,19
,0,35,45,1021.267492,20
,0,35,43,1021.724021,21
,0,35,18,1234.704263,22
,0,35,19,1235.130145,23
,0,35,20,1235.559577,24
,0,35,21,1236.546042,25
,0,35,22,1237.033286,26
,0,35,48,1369.995678,27
,0,35,46,1370.056954,28
,0,35,47,1370.075673,29
,0,35,15,1402.360832,30
,0,35,16,1402.638047,31
,0,35,17,1402.775329,32
,0,35,49,1499.189058,33
,0,35,50,1499.357365,34
,0,35,51,1499.387625,35
,0,35,10,1868.120252,36
,0,35,11,1869.275093,37
,0,35,12,1870.745039,38
,0,35,13,1871.659429,39
,0,35,14,1873.479569,40
,0,35,60,1989.864714,41
,0,35,61,1990.383557,42
,0,35,62,1990.848991,43
,0,35,63,1991.421778,44
,0,35,64,1992.12155,45
,0,35,55,2100.001383,46
,0,35,56,2100.465369,47
,0,35,57,2100.71818,48
,0,35,58,2101.176493,49
,0,35,59,2101.444901,50
,0,35,54,2348.067703,51
,0,35,6,2550.534227,52
,0,35,53,2557.047183,53
,0,35,65,2622.15924,54
,0,35,66,2647.253268,55
,0,35,52,2692.867482,56
,0,35,5,2693.579832,57
,0,35,71,2729.727003,58
,0,35,70,2754.763179,59
,0,35,69,2756.768472,60
,0,35,42,2789.205165,61
,0,35,67,2794.230674,62
,0,35,8,2813.323657,63
,0,35,0,2826.780537,64
,0,35,7,2832.503765,65
,0,35,68,2834.168383,66
,0,35,9,2868.318537,67
,0,35,3,2958.502956,68
,0,35,4,2961.667184,69
,0,35,2,3010.674465,70
,0,35,1,3034.699643,71
,0,36,35,3.897839839,1
,0,36,39,457.0572183,2
,0,36,38,457.2440368,3
,0,36,40,457.2766899,4
,0,36,41,457.4921019,5
,0,36,37,457.5367526,6
,0,36,34,576.1784654,7
,0,36,31,760.4632767,8
,0,36,32,763.4555457,9
,0,36,33,764.5782444,10
,0,36,26,816.6781969,11
,0,36,27,817.086036,12
,0,36,28,818.5650362,13
,0,36,29,818.8109755,14
,0,36,30,818.9530499,15
,0,36,23,895.8673681,16
,0,36,24,896.7541686,17
,0,36,25,897.9412847,18
,0,36,44,1020.797584,19
,0,36,45,1020.812853,20
,0,36,43,1021.285238,21
,0,36,18,1235.339973,22
,0,36,19,1235.760852,23
,0,36,20,1236.185737,24
,0,36,21,1237.162911,25
,0,36,22,1237.641456,26
,0,36,48,1369.508681,27
,0,36,46,1369.58722,28
,0,36,47,1369.600909,29
,0,36,15,1403.096433,30
,0,36,16,1403.369259,31
,0,36,17,1403.502725,32
,0,36,49,1498.707428,33
,0,36,50,1498.860353,34
,0,36,51,1498.886448,35
,0,36,10,1869.006139,36
,0,36,11,1870.158499,37
,0,36,12,1871.623316,38
,0,36,13,1872.535101,39
,0,36,14,1874.350726,40
,0,36,60,1990.870028,41
,0,36,61,1991.386629,42
,0,36,62,1991.849129,43
,0,36,63,1992.419258,44
,0,36,64,1993.116528,45
,0,36,55,2101.032913,46
,0,36,56,2101.493399,47
,0,36,57,2101.742635,48
,0,36,58,2102.197684,49
,0,36,59,2102.462616,50
,0,36,54,2349.124165,51
,0,36,6,2547.377698,52
,0,36,53,2558.276963,53
,0,36,65,2618.430836,54
,0,36,66,2643.469575,55
,0,36,5,2690.432574,56
,0,36,52,2694.07462,57
,0,36,71,2726.00597,58
,0,36,70,2751.043128,59
,0,36,69,2753.052296,60
,0,36,42,2790.394691,61
,0,36,67,2790.451917,62
,0,36,8,2809.970981,63
,0,36,0,2823.8409,64
,0,36,7,2829.143983,65
,0,36,68,2830.440824,66
,0,36,9,2865.044708,67
,0,36,3,2955.444242,68
,0,36,4,2958.550354,69
,0,36,2,3007.675521,70
,0,36,1,3031.718888,71
,0,37,38,2.072122103,1
,0,37,39,3.962952859,2
,0,37,40,6.057586783,3
,0,37,41,7.971891447,4
,0,37,36,457.5367526,5
,0,37,35,458.2830608,6
,0,37,45,565.5084862,7
,0,37,44,565.6207445,8
,0,37,43,566.2350414,9
,0,37,48,913.4049302,10
,0,37,47,913.6406351,11
,0,37,46,913.6879406,12
,0,37,34,1015.471264,13
,0,37,51,1042.567116,14
,0,37,50,1042.584505,15
,0,37,49,1042.598742,16
,0,37,31,1210.896279,17
,0,37,32,1213.449518,18
,0,37,33,1214.39641,19
,0,37,26,1268.925995,20
,0,37,27,1269.182075,21
,0,37,28,1270.550158,22
,0,37,30,1270.613397,23
,0,37,29,1270.63156,24
,0,37,23,1350.94585,25
,0,37,24,1351.756518,26
,0,37,25,1352.824014,27
,0,37,18,1692.787676,28
,0,37,19,1693.198232,29
,0,37,20,1693.613244,30
,0,37,21,1694.568783,31
,0,37,22,1695.025331,32
,0,37,15,1860.631886,33
,0,37,16,1860.90557,34
,0,37,17,1861.039415,35
,0,37,10,2326.221536,36
,0,37,11,2327.38383,37
,0,37,12,2328.868709,38
,0,37,13,2329.790425,39
,0,37,14,2331.622849,40
,0,37,60,2447.406683,41
,0,37,61,2447.939398,42
,0,37,62,2448.422821,43
,0,37,63,2449.011685,44
,0,37,64,2449.72641,45
,0,37,55,2557.360231,46
,0,37,56,2557.848567,47
,0,37,57,2558.125917,48
,0,37,58,2558.606319,49
,0,37,59,2558.897953,50
,0,37,65,2706.105445,51
,0,37,66,2707.132584,52
,0,37,6,2772.922353,53
,0,37,54,2805.219097,54
,0,37,71,2815.033314,55
,0,37,70,2840.116437,56
,0,37,69,2843.5581,57
,0,37,67,2854.44243,58
,0,37,68,2915.637647,59
,0,37,5,2915.986583,60
,0,37,8,2996.67396,61
,0,37,53,3012.372105,62
,0,37,7,3014.199375,63
,0,37,9,3066.565946,64
,0,37,0,3079.953953,65
,0,37,52,3148.455847,66
,0,37,4,3186.632935,67
,0,37,3,3192.805502,68
,0,37,42,3244.99353,69
,0,37,2,3253.713916,70
,0,37,1,3280.26355,71
,0,38,39,1.891564033,1
,0,38,37,2.072122103,2
,0,38,40,3.999468691,3
,0,38,41,5.923227799,4
,0,38,36,457.2440368,5
,0,38,35,458.0074913,6
,0,38,45,566.0784049,7
,0,38,44,566.1981025,8
,0,38,43,566.8195239,9
,0,38,48,913.9016163,10
,0,38,47,914.1468397,11
,0,38,46,914.1980585,12
,0,38,34,1014.752093,13
,0,38,51,1043.044478,14
,0,38,50,1043.06499,15
,0,38,49,1043.090749,16
,0,38,31,1210.318477,17
,0,38,32,1212.863034,18
,0,38,33,1213.806524,19
,0,38,26,1268.383184,20
,0,38,27,1268.635763,21
,0,38,28,1270.001252,22
,0,38,30,1270.057257,23
,0,38,29,1270.07896,24
,0,38,23,1350.478266,25
,0,38,24,1351.286284,26
,0,38,25,1352.349701,27
,0,38,18,1692.457079,28
,0,38,19,1692.86569,29
,0,38,20,1693.278933,30
,0,38,21,1694.230857,31
,0,38,22,1694.684027,32
,0,38,15,1860.339948,33
,0,38,16,1860.611859,34
,0,38,17,1860.744162,35
,0,38,10,2325.994181,36
,0,38,11,2327.155401,37
,0,38,12,2328.638054,38
,0,38,13,2329.558639,39
,0,38,14,2331.389106,40
,0,38,60,2447.232988,41
,0,38,61,2447.764709,42
,0,38,62,2448.246828,43
,0,38,63,2448.834514,44
,0,38,64,2449.548131,45
,0,38,55,2557.199453,46
,0,38,56,2557.686213,47
,0,38,57,2557.961953,48
,0,38,58,2558.440888,49
,0,38,59,2558.730957,50
,0,38,65,2704.051524,51
,0,38,66,2705.067077,52
,0,38,6,2771.052064,53
,0,38,54,2805.072186,54
,0,38,71,2812.979311,55
,0,38,70,2838.062265,56
,0,38,69,2841.504769,57
,0,38,67,2852.37633,58
,0,38,68,2913.580701,59
,0,38,5,2914.113035,60
,0,38,8,2994.725585,61
,0,38,7,3012.24802,62
,0,38,53,3012.308746,63
,0,38,9,3064.641955,64
,0,38,0,3078.148782,65
,0,38,52,3148.383362,66
,0,38,4,3184.75947,67
,0,38,3,3190.95253,68
,0,38,42,3244.913662,69
,0,38,2,3251.880193,70
,0,38,1,3278.435428,71
,0,39,38,1.891564033,1
,0,39,40,2.12749525,2
,0,39,37,3.962952859,3
,0,39,41,4.057395693,4
,0,39,36,457.0572183,5
,0,39,35,457.8363978,6
,0,39,45,566.5344671,7
,0,39,44,566.6610128,8
,0,39,43,567.2889877,9
,0,39,48,914.2878962,10
,0,39,47,914.5418765,11
,0,39,46,914.596696,12
,0,39,34,1014.167693,13
,0,39,51,1043.412497,14
,0,39,50,1043.435881,15
,0,39,49,1043.472239,16
,0,39,31,1209.864256,17
,0,39,32,1212.400792,18
,0,39,33,1213.341137,19
