FID,Id,POINT_X,POINT_Y
2390,0,296080.322400000000000,3236709.632640000000000
2391,0,296070.322400000000000,3236711.632640000000000
2392,0,296072.322400000000000,3236711.632640000000000
2393,0,296074.322400000000000,3236711.632640000000000
2394,0,296076.322400000000000,3236711.632640000000000
2395,0,296078.322400000000000,3236711.632640000000000
2396,0,296070.322400000000000,3236713.632640000000000
2397,0,296072.322400000000000,3236713.632640000000000
2398,0,296074.322400000000000,3236713.632640000000000
2399,0,296076.322400000000000,3236713.632640000000000
2400,0,296078.322400000000000,3236713.632640000000000
2401,0,296068.322400000000000,3236715.632640000000000
2402,0,296070.322400000000000,3236715.632640000000000
2403,0,296072.322400000000000,3236715.632640000000000
2404,0,296074.322400000000000,3236715.632640000000000
2405,0,296076.322400000000000,3236715.632640000000000
2406,0,296068.322400000000000,3236717.632640000000000
2407,0,296070.322400000000000,3236717.632640000000000
2408,0,296072.322400000000000,3236717.632640000000000
2409,0,296074.322400000000000,3236717.632640000000000
2410,0,296076.322400000000000,3236717.632640000000000
2411,0,296066.322400000000000,3236719.632640000000000
2412,0,296068.322400000000000,3236719.632640000000000
2413,0,296070.322400000000000,3236719.632640000000000
2414,0,296072.322400000000000,3236719.632640000000000
2415,0,296074.322400000000000,3236719.632640000000000
2416,0,296066.322400000000000,3236721.632640000000000
2417,0,296068.322400000000000,3236721.632640000000000
2418,0,296070.322400000000000,3236721.632640000000000
2419,0,296072.322400000000000,3236721.632640000000000
2420,0,296074.322400000000000,3236721.632640000000000
2421,0,296064.322400000000000,3236723.632640000000000
2422,0,296066.322400000000000,3236723.632640000000000
2423,0,296068.322400000000000,3236723.632640000000000
2424,0,296070.322400000000000,3236723.632640000000000
2425,0,296072.322400000000000,3236723.632640000000000
2426,0,296062.322400000000000,3236725.632640000000000
2427,0,296064.322400000000000,3236725.632640000000000
2428,0,296066.322400000000000,3236725.632640000000000
2429,0,296068.322400000000000,3236725.632640000000000
2430,0,296070.322400000000000,3236725.632640000000000
2431,0,296072.322400000000000,3236725.632640000000000
2432,0,296062.322400000000000,3236727.632640000000000
2433,0,296064.322400000000000,3236727.632640000000000
2434,0,296066.322400000000000,3236727.632640000000000
2435,0,296068.322400000000000,3236727.632640000000000
2436,0,296070.322400000000000,3236727.632640000000000
2437,0,296060.322400000000000,3236729.632640000000000
2438,0,296062.322400000000000,3236729.632640000000000
2439,0,296064.322400000000000,3236729.632640000000000
2440,0,296066.322400000000000,3236729.632640000000000
2441,0,296068.322400000000000,3236729.632640000000000
2442,0,296070.322400000000000,3236729.632640000000000
2443,0,296060.322400000000000,3236731.632640000000000
2444,0,296062.322400000000000,3236731.632640000000000
2445,0,296064.322400000000000,3236731.632640000000000
2446,0,296066.322400000000000,3236731.632640000000000
2447,0,296068.322400000000000,3236731.632640000000000
2448,0,296058.322400000000000,3236733.632640000000000
2449,0,296060.322400000000000,3236733.632640000000000
2450,0,296062.322400000000000,3236733.632640000000000
2451,0,296064.322400000000000,3236733.632640000000000
2452,0,296066.322400000000000,3236733.632640000000000
2453,0,296068.322400000000000,3236733.632640000000000
2454,0,296058.322400000000000,3236735.632640000000000
2455,0,296060.322400000000000,3236735.632640000000000
2456,0,296062.322400000000000,3236735.632640000000000
2457,0,296064.322400000000000,3236735.632640000000000
2458,0,296066.322400000000000,3236735.632640000000000
2459,0,296056.322400000000000,3236737.632640000000000
2460,0,296058.322400000000000,3236737.632640000000000
2461,0,296060.322400000000000,3236737.632640000000000
2462,0,296062.322400000000000,3236737.632640000000000
2463,0,296064.322400000000000,3236737.632640000000000
2464,0,296056.322400000000000,3236739.632640000000000
2465,0,296058.322400000000000,3236739.632640000000000
2466,0,296060.322400000000000,3236739.632640000000000
2467,0,296062.322400000000000,3236739.632640000000000
2468,0,296064.322400000000000,3236739.632640000000000
2469,0,296054.322400000000000,3236741.632640000000000
2470,0,296056.322400000000000,3236741.632640000000000
2471,0,296058.322400000000000,3236741.632640000000000
2472,0,296060.322400000000000,3236741.632640000000000
2473,0,296062.322400000000000,3236741.632640000000000
2474,0,296054.322400000000000,3236743.632640000000000
2475,0,296056.322400000000000,3236743.632640000000000
2476,0,296058.322400000000000,3236743.632640000000000
2477,0,296060.322400000000000,3236743.632640000000000
2478,0,296062.322400000000000,3236743.632640000000000
2479,0,296052.322400000000000,3236745.632640000000000
2480,0,296054.322400000000000,3236745.632640000000000
2481,0,296056.322400000000000,3236745.632640000000000
2482,0,296058.322400000000000,3236745.632640000000000
2483,0,296060.322400000000000,3236745.632640000000000
2484,0,296052.322400000000000,3236747.632640000000000
2485,0,296054.322400000000000,3236747.632640000000000
2486,0,296056.322400000000000,3236747.632640000000000
2487,0,296058.322400000000000,3236747.632640000000000
2488,0,296060.322400000000000,3236747.632640000000000
2489,0,296050.322400000000000,3236749.632640000000000
2490,0,296052.322400000000000,3236749.632640000000000
2491,0,296054.322400000000000,3236749.632640000000000
2492,0,296056.322400000000000,3236749.632640000000000
2493,0,296058.322400000000000,3236749.632640000000000
2494,0,296050.322400000000000,3236751.632640000000000
2495,0,296052.322400000000000,3236751.632640000000000
2496,0,296054.322400000000000,3236751.632640000000000
2497,0,296056.322400000000000,3236751.632640000000000
2498,0,296058.322400000000000,3236751.632640000000000
2499,0,296048.322400000000000,3236753.632640000000000
2500,0,296050.322400000000000,3236753.632640000000000
2501,0,296052.322400000000000,3236753.632640000000000
2502,0,296054.322400000000000,3236753.632640000000000
2503,0,296056.322400000000000,3236753.632640000000000
2504,0,296046.322400000000000,3236755.632640000000000
2505,0,296048.322400000000000,3236755.632640000000000
2506,0,296050.322400000000000,3236755.632640000000000
2507,0,296052.322400000000000,3236755.632640000000000
2508,0,296054.322400000000000,3236755.632640000000000
2509,0,296056.322400000000000,3236755.632640000000000
2510,0,296046.322400000000000,3236757.632640000000000
2511,0,296048.322400000000000,3236757.632640000000000
2512,0,296050.322400000000000,3236757.632640000000000
2513,0,296052.322400000000000,3236757.632640000000000
2514,0,296054.322400000000000,3236757.632640000000000
2515,0,296044.322400000000000,3236759.632640000000000
2516,0,296046.322400000000000,3236759.632640000000000
2517,0,296048.322400000000000,3236759.632640000000000
2518,0,296050.322400000000000,3236759.632640000000000
2519,0,296052.322400000000000,3236759.632640000000000
2520,0,296054.322400000000000,3236759.632640000000000
2521,0,296044.322400000000000,3236761.632640000000000
2522,0,296046.322400000000000,3236761.632640000000000
2523,0,296048.322400000000000,3236761.632640000000000
2524,0,296050.322400000000000,3236761.632640000000000
2525,0,296052.322400000000000,3236761.632640000000000
2526,0,296042.322400000000000,3236763.632640000000000
2527,0,296044.322400000000000,3236763.632640000000000
2528,0,296046.322400000000000,3236763.632640000000000
2529,0,296048.322400000000000,3236763.632640000000000
2530,0,296050.322400000000000,3236763.632640000000000
2531,0,296052.322400000000000,3236763.632640000000000
2532,0,296042.322400000000000,3236765.632640000000000
2533,0,296044.322400000000000,3236765.632640000000000
2534,0,296046.322400000000000,3236765.632640000000000
2535,0,296048.322400000000000,3236765.632640000000000
2536,0,296050.322400000000000,3236765.632640000000000
2537,0,296040.322400000000000,3236767.632640000000000
2538,0,296042.322400000000000,3236767.632640000000000
2539,0,296044.322400000000000,3236767.632640000000000
2540,0,296046.322400000000000,3236767.632640000000000
2541,0,296048.322400000000000,3236767.632640000000000
2542,0,296040.322400000000000,3236769.632640000000000
2543,0,296042.322400000000000,3236769.632640000000000
2544,0,296044.322400000000000,3236769.632640000000000
2545,0,296046.322400000000000,3236769.632640000000000
2546,0,296048.322400000000000,3236769.632640000000000
2547,0,296038.322400000000000,3236771.632640000000000
2548,0,296040.322400000000000,3236771.632640000000000
2549,0,296042.322400000000000,3236771.632640000000000
2550,0,296044.322400000000000,3236771.632640000000000
2551,0,296046.322400000000000,3236771.632640000000000
2552,0,296038.322400000000000,3236773.632640000000000
2553,0,296040.322400000000000,3236773.632640000000000
2554,0,296042.322400000000000,3236773.632640000000000
2555,0,296044.322400000000000,3236773.632640000000000
2556,0,296046.322400000000000,3236773.632640000000000
2557,0,296036.322400000000000,3236775.632640000000000
2558,0,296038.322400000000000,3236775.632640000000000
2559,0,296040.322400000000000,3236775.632640000000000
2560,0,296042.322400000000000,3236775.632640000000000
2561,0,296044.322400000000000,3236775.632640000000000
2562,0,296036.322400000000000,3236777.632640000000000
2563,0,296038.322400000000000,3236777.632640000000000
2564,0,296040.322400000000000,3236777.632640000000000
2565,0,296042.322400000000000,3236777.632640000000000
2566,0,296044.322400000000000,3236777.632640000000000
2567,0,296034.322400000000000,3236779.632640000000000
2568,0,296036.322400000000000,3236779.632640000000000
2569,0,296038.322400000000000,3236779.632640000000000
2570,0,296040.322400000000000,3236779.632640000000000
2571,0,296042.322400000000000,3236779.632640000000000
2572,0,296034.322400000000000,3236781.632640000000000
2573,0,296036.322400000000000,3236781.632640000000000
2574,0,296038.322400000000000,3236781.632640000000000
2575,0,296040.322400000000000,3236781.632640000000000
2576,0,296042.322400000000000,3236781.632640000000000
2577,0,296032.322400000000000,3236783.632640000000000
2578,0,296034.322400000000000,3236783.632640000000000
2579,0,296036.322400000000000,3236783.632640000000000
2580,0,296038.322400000000000,3236783.632640000000000
2581,0,296040.322400000000000,3236783.632640000000000
2582,0,296032.322400000000000,3236785.632640000000000
2583,0,296034.322400000000000,3236785.632640000000000
2584,0,296036.322400000000000,3236785.632640000000000
2585,0,296038.322400000000000,3236785.632640000000000
2586,0,296040.322400000000000,3236785.632640000000000
2587,0,296030.322400000000000,3236787.632640000000000
2588,0,296032.322400000000000,3236787.632640000000000
2589,0,296034.322400000000000,3236787.632640000000000
2590,0,296036.322400000000000,3236787.632640000000000
2591,0,296038.322400000000000,3236787.632640000000000
2592,0,296028.322400000000000,3236789.632640000000000
2593,0,296030.322400000000000,3236789.632640000000000
2594,0,296032.322400000000000,3236789.632640000000000
2595,0,296034.322400000000000,3236789.632640000000000
2596,0,296036.322400000000000,3236789.632640000000000
2597,0,296038.322400000000000,3236789.632640000000000
2598,0,296028.322400000000000,3236791.632640000000000
2599,0,296030.322400000000000,3236791.632640000000000
2600,0,296032.322400000000000,3236791.632640000000000
2601,0,296034.322400000000000,3236791.632640000000000
2602,0,296036.322400000000000,3236791.632640000000000
2603,0,296026.322400000000000,3236793.632640000000000
2604,0,296028.322400000000000,3236793.632640000000000
2605,0,296030.322400000000000,3236793.632640000000000
2606,0,296032.322400000000000,3236793.632640000000000
2607,0,296034.322400000000000,3236793.632640000000000
2608,0,296036.322400000000000,3236793.632640000000000
2609,0,296026.322400000000000,3236795.632640000000000
2610,0,296028.322400000000000,3236795.632640000000000
2611,0,296030.322400000000000,3236795.632640000000000
2612,0,296032.322400000000000,3236795.632640000000000
2613,0,296034.322400000000000,3236795.632640000000000
2614,0,296024.322400000000000,3236797.632640000000000
2615,0,296026.322400000000000,3236797.632640000000000
2616,0,296028.322400000000000,3236797.632640000000000
2617,0,296030.322400000000000,3236797.632640000000000
2618,0,296032.322400000000000,3236797.632640000000000
2619,0,296024.322400000000000,3236799.632640000000000
2620,0,296026.322400000000000,3236799.632640000000000
2621,0,296028.322400000000000,3236799.632640000000000
2622,0,296030.322400000000000,3236799.632640000000000
2623,0,296032.322400000000000,3236799.632640000000000
2624,0,296022.322400000000000,3236801.632640000000000
2625,0,296024.322400000000000,3236801.632640000000000
2626,0,296026.322400000000000,3236801.632640000000000
2627,0,296028.322400000000000,3236801.632640000000000
2628,0,296030.322400000000000,3236801.632640000000000
2629,0,296022.322400000000000,3236803.632640000000000
2630,0,296024.322400000000000,3236803.632640000000000
2631,0,296026.322400000000000,3236803.632640000000000
2632,0,296028.322400000000000,3236803.632640000000000
2633,0,296030.322400000000000,3236803.632640000000000
2634,0,296020.322400000000000,3236805.632640000000000
2635,0,296022.322400000000000,3236805.632640000000000
2636,0,296024.322400000000000,3236805.632640000000000
2637,0,296026.322400000000000,3236805.632640000000000
2638,0,296028.322400000000000,3236805.632640000000000
2639,0,296020.322400000000000,3236807.632640000000000
2640,0,296022.322400000000000,3236807.632640000000000
2641,0,296024.322400000000000,3236807.632640000000000
2642,0,296026.322400000000000,3236807.632640000000000
2643,0,296028.322400000000000,3236807.632640000000000
2644,0,296024.322400000000000,3236809.632640000000000
2645,0,296026.322400000000000,3236809.632640000000000
2646,0,295976.322400000000000,3236887.632640000000000
2647,0,295978.322400000000000,3236887.632640000000000
2648,0,295980.322400000000000,3236887.632640000000000
2649,0,295976.322400000000000,3236889.632640000000000
2650,0,295978.322400000000000,3236889.632640000000000
2651,0,295980.322400000000000,3236889.632640000000000
2652,0,295982.322400000000000,3236889.632640000000000
2653,0,295974.322400000000000,3236891.632640000000000
2654,0,295976.322400000000000,3236891.632640000000000
2655,0,295978.322400000000000,3236891.632640000000000
2656,0,295980.322400000000000,3236891.632640000000000
2657,0,295982.322400000000000,3236891.632640000000000
2658,0,295974.322400000000000,3236893.632640000000000
2659,0,295976.322400000000000,3236893.632640000000000
2660,0,295978.322400000000000,3236893.632640000000000
2661,0,295980.322400000000000,3236893.632640000000000
2662,0,295982.322400000000000,3236893.632640000000000
2663,0,295974.322400000000000,3236895.632640000000000
2664,0,295976.322400000000000,3236895.632640000000000
2665,0,295978.322400000000000,3236895.632640000000000
2666,0,295980.322400000000000,3236895.632640000000000
2667,0,295982.322400000000000,3236895.632640000000000
2668,0,295974.322400000000000,3236897.632640000000000
2669,0,295976.322400000000000,3236897.632640000000000
2670,0,295978.322400000000000,3236897.632640000000000
2671,0,295980.322400000000000,3236897.632640000000000
2672,0,295972.322400000000000,3236899.632640000000000
2673,0,295974.322400000000000,3236899.632640000000000
2674,0,295976.322400000000000,3236899.632640000000000
2675,0,295978.322400000000000,3236899.632640000000000
2676,0,295980.322400000000000,3236899.632640000000000
2677,0,295972.322400000000000,3236901.632640000000000
2678,0,295974.322400000000000,3236901.632640000000000
2679,0,295976.322400000000000,3236901.632640000000000
2680,0,295978.322400000000000,3236901.632640000000000
2681,0,295980.322400000000000,3236901.632640000000000
2682,0,295972.322400000000000,3236903.632640000000000
2683,0,295974.322400000000000,3236903.632640000000000
2684,0,295976.322400000000000,3236903.632640000000000
2685,0,295978.322400000000000,3236903.632640000000000
2686,0,295980.322400000000000,3236903.632640000000000
2687,0,295972.322400000000000,3236905.632640000000000
2688,0,295974.322400000000000,3236905.632640000000000
2689,0,295976.322400000000000,3236905.632640000000000
2690,0,295978.322400000000000,3236905.632640000000000
2691,0,295970.322400000000000,3236907.632640000000000
2692,0,295972.322400000000000,3236907.632640000000000
2693,0,295974.322400000000000,3236907.632640000000000
2694,0,295976.322400000000000,3236907.632640000000000
2695,0,295978.322400000000000,3236907.632640000000000
2696,0,295970.322400000000000,3236909.632640000000000
2697,0,295972.322400000000000,3236909.632640000000000
2698,0,295974.322400000000000,3236909.632640000000000
2699,0,295976.322400000000000,3236909.632640000000000
2700,0,295978.322400000000000,3236909.632640000000000
2701,0,295970.322400000000000,3236911.632640000000000
2702,0,295972.322400000000000,3236911.632640000000000
2703,0,295974.322400000000000,3236911.632640000000000
2704,0,295976.322400000000000,3236911.632640000000000
2705,0,295978.322400000000000,3236911.632640000000000
2706,0,295970.322400000000000,3236913.632640000000000
2707,0,295972.322400000000000,3236913.632640000000000
2708,0,295974.322400000000000,3236913.632640000000000
2709,0,295976.322400000000000,3236913.632640000000000
2710,0,295970.322400000000000,3236915.632640000000000
2711,0,295972.322400000000000,3236915.632640000000000
2712,0,295974.322400000000000,3236915.632640000000000
2713,0,295976.322400000000000,3236915.632640000000000
2714,0,295968.322400000000000,3236917.632640000000000
2715,0,295970.322400000000000,3236917.632640000000000
2716,0,295972.322400000000000,3236917.632640000000000
2717,0,295974.322400000000000,3236917.632640000000000
2718,0,295976.322400000000000,3236917.632640000000000
2719,0,295968.322400000000000,3236919.632640000000000
2720,0,295970.322400000000000,3236919.632640000000000
2721,0,295972.322400000000000,3236919.632640000000000
2722,0,295974.322400000000000,3236919.632640000000000
2723,0,295976.322400000000000,3236919.632640000000000
2724,0,295968.322400000000000,3236921.632640000000000
2725,0,295970.322400000000000,3236921.632640000000000
2726,0,295972.322400000000000,3236921.632640000000000
2727,0,295974.322400000000000,3236921.632640000000000
2728,0,295976.322400000000000,3236921.632640000000000
2729,0,295968.322400000000000,3236923.632640000000000
2730,0,295970.322400000000000,3236923.632640000000000
2731,0,295972.322400000000000,3236923.632640000000000
2732,0,295974.322400000000000,3236923.632640000000000
2733,0,295966.322400000000000,3236925.632640000000000
2734,0,295968.322400000000000,3236925.632640000000000
2735,0,295970.322400000000000,3236925.632640000000000
2736,0,295972.322400000000000,3236925.632640000000000
2737,0,295974.322400000000000,3236925.632640000000000
2738,0,295966.322400000000000,3236927.632640000000000
2739,0,295968.322400000000000,3236927.632640000000000
2740,0,295970.322400000000000,3236927.632640000000000
2741,0,295972.322400000000000,3236927.632640000000000
2742,0,295974.322400000000000,3236927.632640000000000
2743,0,295966.322400000000000,3236929.632640000000000
2744,0,295968.322400000000000,3236929.632640000000000
2745,0,295970.322400000000000,3236929.632640000000000
2746,0,295972.322400000000000,3236929.632640000000000
2747,0,295974.322400000000000,3236929.632640000000000
2748,0,295966.322400000000000,3236931.632640000000000
2749,0,295968.322400000000000,3236931.632640000000000
2750,0,295970.322400000000000,3236931.632640000000000
2751,0,295972.322400000000000,3236931.632640000000000
2752,0,295964.322400000000000,3236933.632640000000000
2753,0,295966.322400000000000,3236933.632640000000000
2754,0,295968.322400000000000,3236933.632640000000000
2755,0,295970.322400000000000,3236933.632640000000000
2756,0,295972.322400000000000,3236933.632640000000000
2757,0,295964.322400000000000,3236935.632640000000000
2758,0,295966.322400000000000,3236935.632640000000000
2759,0,295968.322400000000000,3236935.632640000000000
2760,0,295970.322400000000000,3236935.632640000000000
2761,0,295972.322400000000000,3236935.632640000000000
2762,0,295964.322400000000000,3236937.632640000000000
2763,0,295966.322400000000000,3236937.632640000000000
2764,0,295968.322400000000000,3236937.632640000000000
2765,0,295970.322400000000000,3236937.632640000000000
2766,0,295972.322400000000000,3236937.632640000000000
2767,0,295964.322400000000000,3236939.632640000000000
2768,0,295966.322400000000000,3236939.632640000000000
2769,0,295968.322400000000000,3236939.632640000000000
2770,0,295970.322400000000000,3236939.632640000000000
2771,0,295964.322400000000000,3236941.632640000000000
2772,0,295966.322400000000000,3236941.632640000000000
2773,0,295968.322400000000000,3236941.632640000000000
2774,0,295970.322400000000000,3236941.632640000000000
2775,0,295962.322400000000000,3236943.632640000000000
2776,0,295964.322400000000000,3236943.632640000000000
2777,0,295966.322400000000000,3236943.632640000000000
2778,0,295968.322400000000000,3236943.632640000000000
2779,0,295970.322400000000000,3236943.632640000000000
2780,0,295962.322400000000000,3236945.632640000000000
2781,0,295964.322400000000000,3236945.632640000000000
2782,0,295966.322400000000000,3236945.632640000000000
2783,0,295968.322400000000000,3236945.632640000000000
2784,0,295970.322400000000000,3236945.632640000000000
2785,0,295962.322400000000000,3236947.632640000000000
2786,0,295964.322400000000000,3236947.632640000000000
2787,0,295966.322400000000000,3236947.632640000000000
2788,0,295968.322400000000000,3236947.632640000000000
2789,0,295970.322400000000000,3236947.632640000000000
2790,0,295962.322400000000000,3236949.632640000000000
2791,0,295964.322400000000000,3236949.632640000000000
2792,0,295966.322400000000000,3236949.632640000000000
2793,0,295968.322400000000000,3236949.632640000000000
2794,0,295960.322400000000000,3236951.632640000000000
2795,0,295962.322400000000000,3236951.632640000000000
2796,0,295964.322400000000000,3236951.632640000000000
2797,0,295966.322400000000000,3236951.632640000000000
2798,0,295968.322400000000000,3236951.632640000000000
2799,0,295960.322400000000000,3236953.632640000000000
2800,0,295962.322400000000000,3236953.632640000000000
2801,0,295964.322400000000000,3236953.632640000000000
2802,0,295966.322400000000000,3236953.632640000000000
2803,0,295968.322400000000000,3236953.632640000000000
2804,0,295960.322400000000000,3236955.632640000000000
2805,0,295962.322400000000000,3236955.632640000000000
2806,0,295964.322400000000000,3236955.632640000000000
2807,0,295966.322400000000000,3236955.632640000000000
2808,0,295968.322400000000000,3236955.632640000000000
2809,0,295960.322400000000000,3236957.632640000000000
2810,0,295962.322400000000000,3236957.632640000000000
2811,0,295964.322400000000000,3236957.632640000000000
2812,0,295966.322400000000000,3236957.632640000000000
2813,0,295958.322400000000000,3236959.632640000000000
2814,0,295960.322400000000000,3236959.632640000000000
2815,0,295962.322400000000000,3236959.632640000000000
2816,0,295964.322400000000000,3236959.632640000000000
2817,0,295966.322400000000000,3236959.632640000000000
2818,0,295958.322400000000000,3236961.632640000000000
2819,0,295960.322400000000000,3236961.632640000000000
2820,0,295962.322400000000000,3236961.632640000000000
2821,0,295964.322400000000000,3236961.632640000000000
2822,0,295966.322400000000000,3236961.632640000000000
2823,0,295958.322400000000000,3236963.632640000000000
2824,0,295960.322400000000000,3236963.632640000000000
2825,0,295962.322400000000000,3236963.632640000000000
2826,0,295964.322400000000000,3236963.632640000000000
2827,0,295966.322400000000000,3236963.632640000000000
2828,0,295958.322400000000000,3236965.632640000000000
2829,0,295960.322400000000000,3236965.632640000000000
2830,0,295962.322400000000000,3236965.632640000000000
2831,0,295964.322400000000000,3236965.632640000000000
2832,0,295966.322400000000000,3236965.632640000000000
2833,0,295958.322400000000000,3236967.632640000000000
2834,0,295960.322400000000000,3236967.632640000000000
2835,0,295962.322400000000000,3236967.632640000000000
2836,0,295964.322400000000000,3236967.632640000000000
2837,0,295956.322400000000000,3236969.632640000000000
2838,0,295958.322400000000000,3236969.632640000000000
2839,0,295960.322400000000000,3236969.632640000000000
2840,0,295962.322400000000000,3236969.632640000000000
2841,0,295964.322400000000000,3236969.632640000000000
2842,0,295956.322400000000000,3236971.632640000000000
2843,0,295958.322400000000000,3236971.632640000000000
2844,0,295960.322400000000000,3236971.632640000000000
2845,0,295962.322400000000000,3236971.632640000000000
2846,0,295964.322400000000000,3236971.632640000000000
2847,0,295956.322400000000000,3236973.632640000000000
2848,0,295958.322400000000000,3236973.632640000000000
2849,0,295960.322400000000000,3236973.632640000000000
2850,0,295962.322400000000000,3236973.632640000000000
2851,0,295964.322400000000000,3236973.632640000000000
2852,0,295956.322400000000000,3236975.632640000000000
2853,0,295958.322400000000000,3236975.632640000000000
2854,0,295960.322400000000000,3236975.632640000000000
2855,0,295962.322400000000000,3236975.632640000000000
2856,0,295954.322400000000000,3236977.632640000000000
2857,0,295956.322400000000000,3236977.632640000000000
2858,0,295958.322400000000000,3236977.632640000000000
2859,0,295960.322400000000000,3236977.632640000000000
2860,0,295962.322400000000000,3236977.632640000000000
2861,0,295954.322400000000000,3236979.632640000000000
2862,0,295956.322400000000000,3236979.632640000000000
2863,0,295958.322400000000000,3236979.632640000000000
2864,0,295960.322400000000000,3236979.632640000000000
2865,0,295962.322400000000000,3236979.632640000000000
2866,0,295954.322400000000000,3236981.632640000000000
2867,0,295956.322400000000000,3236981.632640000000000
2868,0,295958.322400000000000,3236981.632640000000000
2869,0,295960.322400000000000,3236981.632640000000000
2870,0,295962.322400000000000,3236981.632640000000000
2871,0,295954.322400000000000,3236983.632640000000000
2872,0,295956.322400000000000,3236983.632640000000000
2873,0,295958.322400000000000,3236983.632640000000000
2874,0,295960.322400000000000,3236983.632640000000000
2875,0,295954.322400000000000,3236985.632640000000000
2876,0,295956.322400000000000,3236985.632640000000000
2877,0,295958.322400000000000,3236985.632640000000000
2878,0,295960.322400000000000,3236985.632640000000000
2879,0,295952.322400000000000,3236987.632640000000000
2880,0,295954.322400000000000,3236987.632640000000000
2881,0,295956.322400000000000,3236987.632640000000000
2882,0,295958.322400000000000,3236987.632640000000000
2883,0,295960.322400000000000,3236987.632640000000000
2884,0,295952.322400000000000,3236989.632640000000000
2885,0,295954.322400000000000,3236989.632640000000000
2886,0,295956.322400000000000,3236989.632640000000000
2887,0,295958.322400000000000,3236989.632640000000000
2888,0,295960.322400000000000,3236989.632640000000000
2889,0,295952.322400000000000,3236991.632640000000000
2890,0,295954.322400000000000,3236991.632640000000000
2891,0,295956.322400000000000,3236991.632640000000000
2892,0,295958.322400000000000,3236991.632640000000000
2893,0,295960.322400000000000,3236991.632640000000000
2894,0,295952.322400000000000,3236993.632640000000000
2895,0,295954.322400000000000,3236993.632640000000000
2896,0,295956.322400000000000,3236993.632640000000000
2897,0,295958.322400000000000,3236993.632640000000000
2898,0,295950.322400000000000,3236995.632640000000000
2899,0,295952.322400000000000,3236995.632640000000000
2900,0,295954.322400000000000,3236995.632640000000000
2901,0,295956.322400000000000,3236995.632640000000000
2902,0,295958.322400000000000,3236995.632640000000000
2903,0,295950.322400000000000,3236997.632640000000000
2904,0,295952.322400000000000,3236997.632640000000000
2905,0,295954.322400000000000,3236997.632640000000000
2906,0,295956.322400000000000,3236997.632640000000000
2907,0,295958.322400000000000,3236997.632640000000000
2908,0,295950.322400000000000,3236999.632640000000000
2909,0,295952.322400000000000,3236999.632640000000000
2910,0,295954.322400000000000,3236999.632640000000000
2911,0,295956.322400000000000,3236999.632640000000000
2912,0,295958.322400000000000,3236999.632640000000000
2913,0,295950.322400000000000,3237001.632640000000000
2914,0,295952.322400000000000,3237001.632640000000000
2915,0,295954.322400000000000,3237001.632640000000000
2916,0,295956.322400000000000,3237001.632640000000000
2917,0,295948.322400000000000,3237003.632640000000000
2918,0,295950.322400000000000,3237003.632640000000000
2919,0,295952.322400000000000,3237003.632640000000000
2920,0,295954.322400000000000,3237003.632640000000000
2921,0,295956.322400000000000,3237003.632640000000000
2922,0,295948.322400000000000,3237005.632640000000000
2923,0,295950.322400000000000,3237005.632640000000000
2924,0,295952.322400000000000,3237005.632640000000000
2925,0,295954.322400000000000,3237005.632640000000000
2926,0,295956.322400000000000,3237005.632640000000000
2927,0,295948.322400000000000,3237007.632640000000000
2928,0,295950.322400000000000,3237007.632640000000000
2929,0,295952.322400000000000,3237007.632640000000000
2930,0,295954.322400000000000,3237007.632640000000000
2931,0,295956.322400000000000,3237007.632640000000000
2932,0,295948.322400000000000,3237009.632640000000000
2933,0,295950.322400000000000,3237009.632640000000000
2934,0,295952.322400000000000,3237009.632640000000000
2935,0,295954.322400000000000,3237009.632640000000000
2936,0,295948.322400000000000,3237011.632640000000000
2937,0,295950.322400000000000,3237011.632640000000000
2938,0,295952.322400000000000,3237011.632640000000000
2939,0,295954.322400000000000,3237011.632640000000000
2940,0,295946.322400000000000,3237013.632640000000000
2941,0,295948.322400000000000,3237013.632640000000000
2942,0,295950.322400000000000,3237013.632640000000000
2943,0,295952.322400000000000,3237013.632640000000000
2944,0,295954.322400000000000,3237013.632640000000000
2945,0,295946.322400000000000,3237015.632640000000000
2946,0,295948.322400000000000,3237015.632640000000000
2947,0,295950.322400000000000,3237015.632640000000000
2948,0,295952.322400000000000,3237015.632640000000000
2949,0,295954.322400000000000,3237015.632640000000000
2950,0,295946.322400000000000,3237017.632640000000000
2951,0,295948.322400000000000,3237017.632640000000000
2952,0,295950.322400000000000,3237017.632640000000000
2953,0,295952.322400000000000,3237017.632640000000000
2954,0,295954.322400000000000,3237017.632640000000000
2955,0,295946.322400000000000,3237019.632640000000000
2956,0,295948.322400000000000,3237019.632640000000000
2957,0,295950.322400000000000,3237019.632640000000000
2958,0,295952.322400000000000,3237019.632640000000000
2959,0,295944.322400000000000,3237021.632640000000000
2960,0,295946.322400000000000,3237021.632640000000000
2961,0,295948.322400000000000,3237021.632640000000000
2962,0,295950.322400000000000,3237021.632640000000000
2963,0,295952.322400000000000,3237021.632640000000000
2964,0,295944.322400000000000,3237023.632640000000000
2965,0,295946.322400000000000,3237023.632640000000000
2966,0,295948.322400000000000,3237023.632640000000000
2967,0,295950.322400000000000,3237023.632640000000000
2968,0,295952.322400000000000,3237023.632640000000000
2969,0,295944.322400000000000,3237025.632640000000000
2970,0,295946.322400000000000,3237025.632640000000000
2971,0,295948.322400000000000,3237025.632640000000000
