FID,Id,POINT_X,POINT_Y,STATION
1308,0,296424.3224,3235943.633,LCO20
1309,0,296414.3224,3235945.633,LCO20
1310,0,296416.3224,3235945.633,LCO20
1311,0,296418.3224,3235945.633,LCO20
1312,0,296420.3224,3235945.633,LCO20
1313,0,296422.3224,3235945.633,LCO20
1314,0,296414.3224,3235947.633,LCO20
1315,0,296416.3224,3235947.633,LCO20
1316,0,296418.3224,3235947.633,LCO20
1317,0,296420.3224,3235947.633,LCO20
1318,0,296422.3224,3235947.633,LCO20
1319,0,296412.3224,3235949.633,LCO20
1320,0,296414.3224,3235949.633,LCO20
1321,0,296416.3224,3235949.633,LCO20
1322,0,296418.3224,3235949.633,LCO20
1323,0,296420.3224,3235949.633,LCO20
1324,0,296410.3224,3235951.633,LCO20
1325,0,296412.3224,3235951.633,LCO20
1326,0,296414.3224,3235951.633,LCO20
1327,0,296416.3224,3235951.633,LCO20
1328,0,296418.3224,3235951.633,LCO20
1329,0,296420.3224,3235951.633,LCO20
1330,0,296410.3224,3235953.633,LCO20
1331,0,296412.3224,3235953.633,LCO20
1332,0,296414.3224,3235953.633,LCO20
1333,0,296416.3224,3235953.633,LCO20
1334,0,296418.3224,3235953.633,LCO20
1335,0,296408.3224,3235955.633,LCO20
1336,0,296410.3224,3235955.633,LCO20
1337,0,296412.3224,3235955.633,LCO20
1338,0,296414.3224,3235955.633,LCO20
1339,0,296416.3224,3235955.633,LCO20
1340,0,296418.3224,3235955.633,LCO20
1341,0,296408.3224,3235957.633,LCO20
1342,0,296410.3224,3235957.633,LCO20
1343,0,296412.3224,3235957.633,LCO20
1344,0,296414.3224,3235957.633,LCO20
1345,0,296416.3224,3235957.633,LCO20
1346,0,296406.3224,3235959.633,LCO20
1347,0,296408.3224,3235959.633,LCO20
1348,0,296410.3224,3235959.633,LCO20
1349,0,296412.3224,3235959.633,LCO20
1350,0,296414.3224,3235959.633,LCO20
1351,0,296406.3224,3235961.633,LCO20
1352,0,296408.3224,3235961.633,LCO20
1353,0,296410.3224,3235961.633,LCO20
1354,0,296412.3224,3235961.633,LCO20
1355,0,296414.3224,3235961.633,LCO20
1356,0,296404.3224,3235963.633,LCO20
1357,0,296406.3224,3235963.633,LCO20
1358,0,296408.3224,3235963.633,LCO20
1359,0,296410.3224,3235963.633,LCO20
1360,0,296412.3224,3235963.633,LCO20
1361,0,296404.3224,3235965.633,LCO20
1362,0,296406.3224,3235965.633,LCO20
1363,0,296408.3224,3235965.633,LCO20
1364,0,296410.3224,3235965.633,LCO20
1365,0,296412.3224,3235965.633,LCO20
1366,0,296402.3224,3235967.633,LCO20
1367,0,296404.3224,3235967.633,LCO20
1368,0,296406.3224,3235967.633,LCO20
1369,0,296408.3224,3235967.633,LCO20
1370,0,296410.3224,3235967.633,LCO20
1371,0,296402.3224,3235969.633,LCO20
1372,0,296404.3224,3235969.633,LCO20
1373,0,296406.3224,3235969.633,LCO20
1374,0,296408.3224,3235969.633,LCO20
1375,0,296410.3224,3235969.633,LCO20
1376,0,296400.3224,3235971.633,LCO20
1377,0,296402.3224,3235971.633,LCO20
1378,0,296404.3224,3235971.633,LCO20
1379,0,296406.3224,3235971.633,LCO20
1380,0,296408.3224,3235971.633,LCO20
1381,0,296400.3224,3235973.633,LCO20
1382,0,296402.3224,3235973.633,LCO20
1383,0,296404.3224,3235973.633,LCO20
1384,0,296406.3224,3235973.633,LCO20
1385,0,296408.3224,3235973.633,LCO20
1386,0,296398.3224,3235975.633,LCO20
1387,0,296400.3224,3235975.633,LCO20
1388,0,296402.3224,3235975.633,LCO20
1389,0,296404.3224,3235975.633,LCO20
1390,0,296406.3224,3235975.633,LCO20
1391,0,296396.3224,3235977.633,LCO20
1392,0,296398.3224,3235977.633,LCO20
1393,0,296400.3224,3235977.633,LCO20
1394,0,296402.3224,3235977.633,LCO20
1395,0,296404.3224,3235977.633,LCO20
1396,0,296406.3224,3235977.633,LCO20
1397,0,296396.3224,3235979.633,LCO20
1398,0,296398.3224,3235979.633,LCO20
1399,0,296400.3224,3235979.633,LCO20
1400,0,296402.3224,3235979.633,LCO20
1401,0,296404.3224,3235979.633,LCO20
1402,0,296394.3224,3235981.633,LCO20
1403,0,296396.3224,3235981.633,LCO20
1404,0,296398.3224,3235981.633,LCO20
1405,0,296400.3224,3235981.633,LCO20
1406,0,296402.3224,3235981.633,LCO20
1407,0,296404.3224,3235981.633,LCO20
1408,0,296394.3224,3235983.633,LCO20
1409,0,296396.3224,3235983.633,LCO20
1410,0,296398.3224,3235983.633,LCO20
1411,0,296400.3224,3235983.633,LCO20
1412,0,296402.3224,3235983.633,LCO20
1413,0,296392.3224,3235985.633,LCO20
1414,0,296394.3224,3235985.633,LCO20
1415,0,296396.3224,3235985.633,LCO20
1416,0,296398.3224,3235985.633,LCO20
1417,0,296400.3224,3235985.633,LCO20
1418,0,296402.3224,3235985.633,LCO20
1419,0,296392.3224,3235987.633,LCO20
1420,0,296394.3224,3235987.633,LCO20
1421,0,296396.3224,3235987.633,LCO20
1422,0,296398.3224,3235987.633,LCO20
1423,0,296400.3224,3235987.633,LCO20
1424,0,296390.3224,3235989.633,LCO20
1425,0,296392.3224,3235989.633,LCO20
1426,0,296394.3224,3235989.633,LCO20
1427,0,296396.3224,3235989.633,LCO20
1428,0,296398.3224,3235989.633,LCO20
1429,0,296390.3224,3235991.633,LCO20
1430,0,296392.3224,3235991.633,LCO20
1431,0,296394.3224,3235991.633,LCO20
1432,0,296396.3224,3235991.633,LCO20
1433,0,296398.3224,3235991.633,LCO20
1434,0,296388.3224,3235993.633,LCO20
1435,0,296390.3224,3235993.633,LCO20
1436,0,296392.3224,3235993.633,LCO20
1437,0,296394.3224,3235993.633,LCO20
1438,0,296396.3224,3235993.633,LCO20
1439,0,296388.3224,3235995.633,LCO20
1440,0,296390.3224,3235995.633,LCO20
1441,0,296392.3224,3235995.633,LCO20
1442,0,296394.3224,3235995.633,LCO20
1443,0,296396.3224,3235995.633,LCO20
1444,0,296386.3224,3235997.633,LCO20
1445,0,296388.3224,3235997.633,LCO20
1446,0,296390.3224,3235997.633,LCO20
1447,0,296392.3224,3235997.633,LCO20
1448,0,296394.3224,3235997.633,LCO20
1449,0,296386.3224,3235999.633,LCO20
1450,0,296388.3224,3235999.633,LCO20
1451,0,296390.3224,3235999.633,LCO20
1452,0,296392.3224,3235999.633,LCO20
1453,0,296394.3224,3235999.633,LCO20
1454,0,296384.3224,3236001.633,LCO20
1455,0,296386.3224,3236001.633,LCO20
1456,0,296388.3224,3236001.633,LCO20
1457,0,296390.3224,3236001.633,LCO20
1458,0,296392.3224,3236001.633,LCO20
1459,0,296384.3224,3236003.633,LCO20
1460,0,296386.3224,3236003.633,LCO20
1461,0,296388.3224,3236003.633,LCO20
1462,0,296390.3224,3236003.633,LCO20
1463,0,296392.3224,3236003.633,LCO20
1464,0,296382.3224,3236005.633,LCO20
1465,0,296384.3224,3236005.633,LCO20
1466,0,296386.3224,3236005.633,LCO20
1467,0,296388.3224,3236005.633,LCO20
1468,0,296390.3224,3236005.633,LCO20
1469,0,296380.3224,3236007.633,LCO20
1470,0,296382.3224,3236007.633,LCO20
1471,0,296384.3224,3236007.633,LCO20
1472,0,296386.3224,3236007.633,LCO20
1473,0,296388.3224,3236007.633,LCO20
1474,0,296390.3224,3236007.633,LCO20
1475,0,296380.3224,3236009.633,LCO20
1476,0,296382.3224,3236009.633,LCO20
1477,0,296384.3224,3236009.633,LCO20
1478,0,296386.3224,3236009.633,LCO20
1479,0,296388.3224,3236009.633,LCO20
1480,0,296378.3224,3236011.633,LCO20
1481,0,296380.3224,3236011.633,LCO20
1482,0,296382.3224,3236011.633,LCO20
1483,0,296384.3224,3236011.633,LCO20
1484,0,296386.3224,3236011.633,LCO20
1485,0,296388.3224,3236011.633,LCO20
1486,0,296378.3224,3236013.633,LCO20
1487,0,296380.3224,3236013.633,LCO20
1488,0,296382.3224,3236013.633,LCO20
1489,0,296384.3224,3236013.633,LCO20
1490,0,296386.3224,3236013.633,LCO20
1491,0,296376.3224,3236015.633,LCO20
1492,0,296378.3224,3236015.633,LCO20
1493,0,296380.3224,3236015.633,LCO20
1494,0,296382.3224,3236015.633,LCO20
1495,0,296384.3224,3236015.633,LCO20
1496,0,296376.3224,3236017.633,LCO20
1497,0,296378.3224,3236017.633,LCO20
1498,0,296380.3224,3236017.633,LCO20
1499,0,296382.3224,3236017.633,LCO20
1500,0,296384.3224,3236017.633,LCO20
1501,0,296374.3224,3236019.633,LCO20
1502,0,296376.3224,3236019.633,LCO20
1503,0,296378.3224,3236019.633,LCO20
1504,0,296380.3224,3236019.633,LCO20
1505,0,296382.3224,3236019.633,LCO20
1506,0,296374.3224,3236021.633,LCO20
1507,0,296376.3224,3236021.633,LCO20
1508,0,296378.3224,3236021.633,LCO20
1509,0,296380.3224,3236021.633,LCO20
1510,0,296382.3224,3236021.633,LCO20
1511,0,296372.3224,3236023.633,LCO20
1512,0,296374.3224,3236023.633,LCO20
1513,0,296376.3224,3236023.633,LCO20
1514,0,296378.3224,3236023.633,LCO20
1515,0,296380.3224,3236023.633,LCO20
1516,0,296372.3224,3236025.633,LCO20
1517,0,296374.3224,3236025.633,LCO20
1518,0,296376.3224,3236025.633,LCO20
1519,0,296378.3224,3236025.633,LCO20
1520,0,296380.3224,3236025.633,LCO20
1521,0,296370.3224,3236027.633,LCO20
1522,0,296372.3224,3236027.633,LCO20
1523,0,296374.3224,3236027.633,LCO20
1524,0,296376.3224,3236027.633,LCO20
1525,0,296378.3224,3236027.633,LCO20
1526,0,296370.3224,3236029.633,LCO20
1527,0,296372.3224,3236029.633,LCO20
1528,0,296374.3224,3236029.633,LCO20
1529,0,296376.3224,3236029.633,LCO20
1530,0,296378.3224,3236029.633,LCO20
1531,0,296368.3224,3236031.633,LCO20
1532,0,296370.3224,3236031.633,LCO20
1533,0,296372.3224,3236031.633,LCO20
1534,0,296374.3224,3236031.633,LCO20
1535,0,296376.3224,3236031.633,LCO20
1536,0,296366.3224,3236033.633,LCO20
1537,0,296368.3224,3236033.633,LCO20
1538,0,296370.3224,3236033.633,LCO20
1539,0,296372.3224,3236033.633,LCO20
1540,0,296374.3224,3236033.633,LCO20
1541,0,296376.3224,3236033.633,LCO20
1542,0,296366.3224,3236035.633,LCO20
1543,0,296368.3224,3236035.633,LCO20
1544,0,296370.3224,3236035.633,LCO20
1545,0,296372.3224,3236035.633,LCO20
1546,0,296374.3224,3236035.633,LCO20
1547,0,296364.3224,3236037.633,LCO20
1548,0,296366.3224,3236037.633,LCO20
1549,0,296368.3224,3236037.633,LCO20
1550,0,296370.3224,3236037.633,LCO20
1551,0,296372.3224,3236037.633,LCO20
1552,0,296374.3224,3236037.633,LCO20
1553,0,296364.3224,3236039.633,LCO20
1554,0,296366.3224,3236039.633,LCO20
1555,0,296368.3224,3236039.633,LCO20
1556,0,296370.3224,3236039.633,LCO20
1557,0,296372.3224,3236039.633,LCO20
1558,0,296362.3224,3236041.633,LCO20
1559,0,296364.3224,3236041.633,LCO20
1560,0,296366.3224,3236041.633,LCO20
1561,0,296368.3224,3236041.633,LCO20
1562,0,296370.3224,3236041.633,LCO20
1563,0,296372.3224,3236041.633,LCO20
1564,0,296362.3224,3236043.633,LCO20
1565,0,296364.3224,3236043.633,LCO20
1566,0,296366.3224,3236043.633,LCO20
1567,0,296368.3224,3236043.633,LCO20
1568,0,296370.3224,3236043.633,LCO20
1569,0,296360.3224,3236045.633,LCO20
1570,0,296362.3224,3236045.633,LCO20
1571,0,296364.3224,3236045.633,LCO20
1572,0,296366.3224,3236045.633,LCO20
1573,0,296368.3224,3236045.633,LCO20
1574,0,296360.3224,3236047.633,LCO20
1575,0,296362.3224,3236047.633,LCO20
1576,0,296364.3224,3236047.633,LCO20
1577,0,296366.3224,3236047.633,LCO20
1578,0,296368.3224,3236047.633,LCO20
1579,0,296358.3224,3236049.633,LCO20
1580,0,296360.3224,3236049.633,LCO20
1581,0,296362.3224,3236049.633,LCO20
1582,0,296364.3224,3236049.633,LCO20
1583,0,296366.3224,3236049.633,LCO20
1584,0,296358.3224,3236051.633,LCO20
1585,0,296360.3224,3236051.633,LCO20
1586,0,296362.3224,3236051.633,LCO20
1587,0,296364.3224,3236051.633,LCO20
1588,0,296366.3224,3236051.633,LCO20
1589,0,296356.3224,3236053.633,LCO20
1590,0,296358.3224,3236053.633,LCO20
1591,0,296360.3224,3236053.633,LCO20
1592,0,296362.3224,3236053.633,LCO20
1593,0,296364.3224,3236053.633,LCO20
1594,0,296356.3224,3236055.633,LCO20
1595,0,296358.3224,3236055.633,LCO20
1596,0,296360.3224,3236055.633,LCO20
1597,0,296362.3224,3236055.633,LCO20
1598,0,296364.3224,3236055.633,LCO20
1599,0,296354.3224,3236057.633,LCO20
1600,0,296356.3224,3236057.633,LCO20
1601,0,296358.3224,3236057.633,LCO20
1602,0,296360.3224,3236057.633,LCO20
1603,0,296362.3224,3236057.633,LCO20
1604,0,296352.3224,3236059.633,LCO20
1605,0,296354.3224,3236059.633,LCO20
1606,0,296356.3224,3236059.633,LCO20
1607,0,296358.3224,3236059.633,LCO20
1608,0,296360.3224,3236059.633,LCO20
1609,0,296362.3224,3236059.633,LCO20
1610,0,296352.3224,3236061.633,LCO20
1611,0,296354.3224,3236061.633,LCO20
1612,0,296356.3224,3236061.633,LCO20
1613,0,296358.3224,3236061.633,LCO20
1614,0,296360.3224,3236061.633,LCO20
1615,0,296350.3224,3236063.633,LCO20
1616,0,296352.3224,3236063.633,LCO20
1617,0,296354.3224,3236063.633,LCO20
1618,0,296356.3224,3236063.633,LCO20
1619,0,296358.3224,3236063.633,LCO20
1620,0,296360.3224,3236063.633,LCO20
1621,0,296350.3224,3236065.633,LCO20
1622,0,296352.3224,3236065.633,LCO20
1623,0,296354.3224,3236065.633,LCO20
1624,0,296356.3224,3236065.633,LCO20
1625,0,296358.3224,3236065.633,LCO20
1626,0,296348.3224,3236067.633,LCO20
1627,0,296350.3224,3236067.633,LCO20
1628,0,296352.3224,3236067.633,LCO20
1629,0,296354.3224,3236067.633,LCO20
1630,0,296356.3224,3236067.633,LCO20
1631,0,296358.3224,3236067.633,LCO20
1632,0,296348.3224,3236069.633,LCO20
1633,0,296350.3224,3236069.633,LCO20
1634,0,296352.3224,3236069.633,LCO20
1635,0,296354.3224,3236069.633,LCO20
1636,0,296356.3224,3236069.633,LCO20
1637,0,296346.3224,3236071.633,LCO20
1638,0,296348.3224,3236071.633,LCO20
1639,0,296350.3224,3236071.633,LCO20
1640,0,296352.3224,3236071.633,LCO20
1641,0,296354.3224,3236071.633,LCO20
1642,0,296346.3224,3236073.633,LCO20
1643,0,296348.3224,3236073.633,LCO20
1644,0,296350.3224,3236073.633,LCO20
1645,0,296352.3224,3236073.633,LCO20
1646,0,296354.3224,3236073.633,LCO20
1647,0,296344.3224,3236075.633,LCO20
1648,0,296346.3224,3236075.633,LCO20
1649,0,296348.3224,3236075.633,LCO20
1650,0,296350.3224,3236075.633,LCO20
1651,0,296352.3224,3236075.633,LCO20
1652,0,296344.3224,3236077.633,LCO20
1653,0,296346.3224,3236077.633,LCO20
1654,0,296348.3224,3236077.633,LCO20
1655,0,296350.3224,3236077.633,LCO20
1656,0,296352.3224,3236077.633,LCO20
1657,0,296342.3224,3236079.633,LCO20
1658,0,296344.3224,3236079.633,LCO20
1659,0,296346.3224,3236079.633,LCO20
1660,0,296348.3224,3236079.633,LCO20
1661,0,296350.3224,3236079.633,LCO20
1662,0,296342.3224,3236081.633,LCO20
1663,0,296344.3224,3236081.633,LCO20
1664,0,296346.3224,3236081.633,LCO20
1665,0,296348.3224,3236081.633,LCO20
1666,0,296350.3224,3236081.633,LCO20
1667,0,296340.3224,3236083.633,LCO20
1668,0,296342.3224,3236083.633,LCO20
1669,0,296344.3224,3236083.633,LCO20
1670,0,296346.3224,3236083.633,LCO20
1671,0,296348.3224,3236083.633,LCO20
1672,0,296340.3224,3236085.633,LCO20
1673,0,296342.3224,3236085.633,LCO20
1674,0,296344.3224,3236085.633,LCO20
1675,0,296346.3224,3236085.633,LCO20
1676,0,296348.3224,3236085.633,LCO20
1677,0,296338.3224,3236087.633,LCO20
1678,0,296340.3224,3236087.633,LCO20
1679,0,296342.3224,3236087.633,LCO20
1680,0,296344.3224,3236087.633,LCO20
1681,0,296346.3224,3236087.633,LCO20
1682,0,296340.3224,3236089.633,LCO20
1683,0,296342.3224,3236089.633,LCO20
1684,0,296344.3224,3236089.633,LCO20
1685,0,296346.3224,3236089.633,LCO20
1686,0,296344.3224,3236091.633,LCO20
1687,0,296282.3224,3236369.633,LCO19
1688,0,296280.3224,3236371.633,LCO19
1689,0,296282.3224,3236371.633,LCO19
1690,0,296284.3224,3236371.633,LCO19
1691,0,296286.3224,3236371.633,LCO19
1692,0,296280.3224,3236373.633,LCO19
1693,0,296282.3224,3236373.633,LCO19
1694,0,296284.3224,3236373.633,LCO19
1695,0,296286.3224,3236373.633,LCO19
1696,0,296288.3224,3236373.633,LCO19
1697,0,296278.3224,3236375.633,LCO19
1698,0,296280.3224,3236375.633,LCO19
1699,0,296282.3224,3236375.633,LCO19
1700,0,296284.3224,3236375.633,LCO19
1701,0,296286.3224,3236375.633,LCO19
1702,0,296278.3224,3236377.633,LCO19
1703,0,296280.3224,3236377.633,LCO19
1704,0,296282.3224,3236377.633,LCO19
1705,0,296284.3224,3236377.633,LCO19
1706,0,296286.3224,3236377.633,LCO19
1707,0,296276.3224,3236379.633,LCO19
1708,0,296278.3224,3236379.633,LCO19
1709,0,296280.3224,3236379.633,LCO19
1710,0,296282.3224,3236379.633,LCO19
1711,0,296284.3224,3236379.633,LCO19
1712,0,296276.3224,3236381.633,LCO19
1713,0,296278.3224,3236381.633,LCO19
1714,0,296280.3224,3236381.633,LCO19
1715,0,296282.3224,3236381.633,LCO19
1716,0,296284.3224,3236381.633,LCO19
1717,0,296274.3224,3236383.633,LCO19
1718,0,296276.3224,3236383.633,LCO19
1719,0,296278.3224,3236383.633,LCO19
1720,0,296280.3224,3236383.633,LCO19
1721,0,296282.3224,3236383.633,LCO19
1722,0,296272.3224,3236385.633,LCO19
1723,0,296274.3224,3236385.633,LCO19
1724,0,296276.3224,3236385.633,LCO19
1725,0,296278.3224,3236385.633,LCO19
1726,0,296280.3224,3236385.633,LCO19
1727,0,296282.3224,3236385.633,LCO19
1728,0,296272.3224,3236387.633,LCO19
1729,0,296274.3224,3236387.633,LCO19
1730,0,296276.3224,3236387.633,LCO19
1731,0,296278.3224,3236387.633,LCO19
1732,0,296280.3224,3236387.633,LCO19
1733,0,296270.3224,3236389.633,LCO19
1734,0,296272.3224,3236389.633,LCO19
1735,0,296274.3224,3236389.633,LCO19
1736,0,296276.3224,3236389.633,LCO19
1737,0,296278.3224,3236389.633,LCO19
1738,0,296280.3224,3236389.633,LCO19
1739,0,296270.3224,3236391.633,LCO19
1740,0,296272.3224,3236391.633,LCO19
1741,0,296274.3224,3236391.633,LCO19
1742,0,296276.3224,3236391.633,LCO19
1743,0,296278.3224,3236391.633,LCO19
1744,0,296268.3224,3236393.633,LCO19
1745,0,296270.3224,3236393.633,LCO19
1746,0,296272.3224,3236393.633,LCO19
1747,0,296274.3224,3236393.633,LCO19
1748,0,296276.3224,3236393.633,LCO19
1749,0,296278.3224,3236393.633,LCO19
1750,0,296268.3224,3236395.633,LCO19
1751,0,296270.3224,3236395.633,LCO19
1752,0,296272.3224,3236395.633,LCO19
1753,0,296274.3224,3236395.633,LCO19
1754,0,296276.3224,3236395.633,LCO19
1755,0,296266.3224,3236397.633,LCO19
1756,0,296268.3224,3236397.633,LCO19
1757,0,296270.3224,3236397.633,LCO19
1758,0,296272.3224,3236397.633,LCO19
1759,0,296274.3224,3236397.633,LCO19
1760,0,296266.3224,3236399.633,LCO19
1761,0,296268.3224,3236399.633,LCO19
1762,0,296270.3224,3236399.633,LCO19
1763,0,296272.3224,3236399.633,LCO19
1764,0,296274.3224,3236399.633,LCO19
1765,0,296264.3224,3236401.633,LCO19
1766,0,296266.3224,3236401.633,LCO19
1767,0,296268.3224,3236401.633,LCO19
1768,0,296270.3224,3236401.633,LCO19
1769,0,296272.3224,3236401.633,LCO19
1770,0,296264.3224,3236403.633,LCO19
1771,0,296266.3224,3236403.633,LCO19
1772,0,296268.3224,3236403.633,LCO19
1773,0,296270.3224,3236403.633,LCO19
1774,0,296272.3224,3236403.633,LCO19
1775,0,296262.3224,3236405.633,LCO19
1776,0,296264.3224,3236405.633,LCO19
1777,0,296266.3224,3236405.633,LCO19
1778,0,296268.3224,3236405.633,LCO19
1779,0,296270.3224,3236405.633,LCO19
1780,0,296260.3224,3236407.633,LCO19
1781,0,296262.3224,3236407.633,LCO19
1782,0,296264.3224,3236407.633,LCO19
1783,0,296266.3224,3236407.633,LCO19
1784,0,296268.3224,3236407.633,LCO19
1785,0,296270.3224,3236407.633,LCO19
1786,0,296260.3224,3236409.633,LCO19
1787,0,296262.3224,3236409.633,LCO19
1788,0,296264.3224,3236409.633,LCO19
1789,0,296266.3224,3236409.633,LCO19
1790,0,296268.3224,3236409.633,LCO19
1791,0,296258.3224,3236411.633,LCO19
1792,0,296260.3224,3236411.633,LCO19
1793,0,296262.3224,3236411.633,LCO19
1794,0,296264.3224,3236411.633,LCO19
1795,0,296266.3224,3236411.633,LCO19
1796,0,296268.3224,3236411.633,LCO19
1797,0,296258.3224,3236413.633,LCO19
1798,0,296260.3224,3236413.633,LCO19
1799,0,296262.3224,3236413.633,LCO19
1800,0,296264.3224,3236413.633,LCO19
1801,0,296266.3224,3236413.633,LCO19
1802,0,296256.3224,3236415.633,LCO19
1803,0,296258.3224,3236415.633,LCO19
1804,0,296260.3224,3236415.633,LCO19
1805,0,296262.3224,3236415.633,LCO19
1806,0,296264.3224,3236415.633,LCO19
1807,0,296266.3224,3236415.633,LCO19
1808,0,296256.3224,3236417.633,LCO19
1809,0,296258.3224,3236417.633,LCO19
1810,0,296260.3224,3236417.633,LCO19
1811,0,296262.3224,3236417.633,LCO19
1812,0,296264.3224,3236417.633,LCO19
1813,0,296254.3224,3236419.633,LCO19
1814,0,296256.3224,3236419.633,LCO19
1815,0,296258.3224,3236419.633,LCO19
1816,0,296260.3224,3236419.633,LCO19
1817,0,296262.3224,3236419.633,LCO19
1818,0,296254.3224,3236421.633,LCO19
1819,0,296256.3224,3236421.633,LCO19
1820,0,296258.3224,3236421.633,LCO19
1821,0,296260.3224,3236421.633,LCO19
1822,0,296262.3224,3236421.633,LCO19
1823,0,296252.3224,3236423.633,LCO19
1824,0,296254.3224,3236423.633,LCO19
1825,0,296256.3224,3236423.633,LCO19
1826,0,296258.3224,3236423.633,LCO19
1827,0,296260.3224,3236423.633,LCO19
1828,0,296252.3224,3236425.633,LCO19
1829,0,296254.3224,3236425.633,LCO19
1830,0,296256.3224,3236425.633,LCO19
1831,0,296258.3224,3236425.633,LCO19
1832,0,296260.3224,3236425.633,LCO19
1833,0,296250.3224,3236427.633,LCO19
1834,0,296252.3224,3236427.633,LCO19
1835,0,296254.3224,3236427.633,LCO19
1836,0,296256.3224,3236427.633,LCO19
1837,0,296258.3224,3236427.633,LCO19
1838,0,296248.3224,3236429.633,LCO19
1839,0,296250.3224,3236429.633,LCO19
1840,0,296252.3224,3236429.633,LCO19
1841,0,296254.3224,3236429.633,LCO19
1842,0,296256.3224,3236429.633,LCO19
1843,0,296258.3224,3236429.633,LCO19
1844,0,296248.3224,3236431.633,LCO19
1845,0,296250.3224,3236431.633,LCO19
1846,0,296252.3224,3236431.633,LCO19
1847,0,296254.3224,3236431.633,LCO19
1848,0,296256.3224,3236431.633,LCO19
1849,0,296246.3224,3236433.633,LCO19
1850,0,296248.3224,3236433.633,LCO19
1851,0,296250.3224,3236433.633,LCO19
1852,0,296252.3224,3236433.633,LCO19
1853,0,296254.3224,3236433.633,LCO19
1854,0,296256.3224,3236433.633,LCO19
1855,0,296246.3224,3236435.633,LCO19
1856,0,296248.3224,3236435.633,LCO19
1857,0,296250.3224,3236435.633,LCO19
1858,0,296252.3224,3236435.633,LCO19
1859,0,296254.3224,3236435.633,LCO19
1860,0,296244.3224,3236437.633,LCO19
1861,0,296246.3224,3236437.633,LCO19
1862,0,296248.3224,3236437.633,LCO19
1863,0,296250.3224,3236437.633,LCO19
1864,0,296252.3224,3236437.633,LCO19
1865,0,296244.3224,3236439.633,LCO19
1866,0,296246.3224,3236439.633,LCO19
1867,0,296248.3224,3236439.633,LCO19
1868,0,296250.3224,3236439.633,LCO19
1869,0,296252.3224,3236439.633,LCO19
1870,0,296242.3224,3236441.633,LCO19
1871,0,296244.3224,3236441.633,LCO19
1872,0,296246.3224,3236441.633,LCO19
1873,0,296248.3224,3236441.633,LCO19
1874,0,296250.3224,3236441.633,LCO19
1875,0,296242.3224,3236443.633,LCO19
1876,0,296244.3224,3236443.633,LCO19
1877,0,296246.3224,3236443.633,LCO19
1878,0,296248.3224,3236443.633,LCO19
1879,0,296250.3224,3236443.633,LCO19
1880,0,296240.3224,3236445.633,LCO19
1881,0,296242.3224,3236445.633,LCO19
1882,0,296244.3224,3236445.633,LCO19
1883,0,296246.3224,3236445.633,LCO19
1884,0,296248.3224,3236445.633,LCO19
1885,0,296240.3224,3236447.633,LCO19
1886,0,296242.3224,3236447.633,LCO19
1887,0,296244.3224,3236447.633,LCO19
1888,0,296246.3224,3236447.633,LCO19
1889,0,296248.3224,3236447.633,LCO19
1890,0,296238.3224,3236449.633,LCO19
1891,0,296240.3224,3236449.633,LCO19
1892,0,296242.3224,3236449.633,LCO19
1893,0,296244.3224,3236449.633,LCO19
1894,0,296246.3224,3236449.633,LCO19
1895,0,296236.3224,3236451.633,LCO19
1896,0,296238.3224,3236451.633,LCO19
1897,0,296240.3224,3236451.633,LCO19
1898,0,296242.3224,3236451.633,LCO19
1899,0,296244.3224,3236451.633,LCO19
1900,0,296246.3224,3236451.633,LCO19
1901,0,296236.3224,3236453.633,LCO19
1902,0,296238.3224,3236453.633,LCO19
1903,0,296240.3224,3236453.633,LCO19
1904,0,296242.3224,3236453.633,LCO19
1905,0,296244.3224,3236453.633,LCO19
1906,0,296234.3224,3236455.633,LCO19
1907,0,296236.3224,3236455.633,LCO19
1908,0,296238.3224,3236455.633,LCO19
1909,0,296240.3224,3236455.633,LCO19
1910,0,296242.3224,3236455.633,LCO19
1911,0,296244.3224,3236455.633,LCO19
1912,0,296234.3224,3236457.633,LCO19
1913,0,296236.3224,3236457.633,LCO19
1914,0,296238.3224,3236457.633,LCO19
1915,0,296240.3224,3236457.633,LCO19
1916,0,296242.3224,3236457.633,LCO19
1917,0,296232.3224,3236459.633,LCO19
1918,0,296234.3224,3236459.633,LCO19
1919,0,296236.3224,3236459.633,LCO19
1920,0,296238.3224,3236459.633,LCO19
1921,0,296240.3224,3236459.633,LCO19
1922,0,296232.3224,3236461.633,LCO19
1923,0,296234.3224,3236461.633,LCO19
1924,0,296236.3224,3236461.633,LCO19
1925,0,296238.3224,3236461.633,LCO19
1926,0,296240.3224,3236461.633,LCO19
1927,0,296230.3224,3236463.633,LCO19
1928,0,296232.3224,3236463.633,LCO19
1929,0,296234.3224,3236463.633,LCO19
1930,0,296236.3224,3236463.633,LCO19
1931,0,296238.3224,3236463.633,LCO19
1932,0,296230.3224,3236465.633,LCO19
1933,0,296232.3224,3236465.633,LCO19
1934,0,296234.3224,3236465.633,LCO19
1935,0,296236.3224,3236465.633,LCO19
1936,0,296238.3224,3236465.633,LCO19
1937,0,296228.3224,3236467.633,LCO19
1938,0,296230.3224,3236467.633,LCO19
1939,0,296232.3224,3236467.633,LCO19
1940,0,296234.3224,3236467.633,LCO19
1941,0,296236.3224,3236467.633,LCO19
1942,0,296228.3224,3236469.633,LCO19
