FID,point,elev_ft,transect,element,type,F8,POINT_X,POINT_Y,POINT_Z,POINT_M
3521,4266.000000000000000,-1.741000000000000,19.000000000000000,19.000000000000000,ROCK TOP, ,296241.834342000020000,3236455.348129999800000,-1.741000000000000,1.000000000000000
3522,4267.000000000000000,-1.728000000000000,19.000000000000000,19.000000000000000,ROCK TOP, ,296242.251733999990000,3236456.216349999900000,-1.728000000000000,1.000000000000000
3523,4268.000000000000000,-1.716000000000000,19.000000000000000,19.000000000000000,ROCK TOP, ,296243.278337000000000,3236456.498089999900000,-1.716000000000000,1.000000000000000
3524,4269.000000000000000,-1.759000000000000,19.000000000000000,19.000000000000000,ROCK TOP, ,296243.552628999980000,3236456.671329999800000,-1.759000000000000,1.000000000000000
3525,4270.000000000000000,-3.292000000000000,19.000000000000000,19.000000000000000,GS, ,296244.376647000030000,3236456.859989999800000,-3.292000000000000,1.000000000000000
3526,4271.000000000000000,-3.347000000000000,20.000000000000000,19.000000000000000,GS, ,296246.006295999980000,3236453.367170000000000,-3.347000000000000,1.000000000000000
3527,4272.000000000000000,-2.321000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296245.442734999990000,3236452.908950000100000,-2.321000000000000,1.000000000000000
3528,4273.000000000000000,-1.624000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296244.933066000000000,3236452.479230000200000,-1.624000000000000,1.000000000000000
3529,4274.000000000000000,-1.735000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296243.985264000020000,3236451.965770000100000,-1.735000000000000,1.000000000000000
3530,4275.000000000000000,-1.739000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296243.353125999970000,3236451.472780000000000,-1.739000000000000,1.000000000000000
3531,4276.000000000000000,-1.757000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296242.790489999980000,3236450.908480000200000,-1.757000000000000,1.000000000000000
3532,4277.000000000000000,-1.737000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296241.926134000010000,3236450.422040000100000,-1.737000000000000,1.000000000000000
3533,4278.000000000000000,-1.787000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296241.055554000020000,3236449.849090000100000,-1.787000000000000,1.000000000000000
3534,4279.000000000000000,-1.672000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296240.369591999970000,3236449.371189999900000,-1.672000000000000,1.000000000000000
3535,4280.000000000000000,-1.657000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296239.343266999990000,3236448.979110000200000,-1.657000000000000,1.000000000000000
3536,4281.000000000000000,-1.727000000000000,20.000000000000000,19.000000000000000,ROCK TOP, ,296238.414465999990000,3236448.549000000100000,-1.727000000000000,1.000000000000000
3537,4282.000000000000000,-3.303000000000000,20.000000000000000,19.000000000000000,GS, ,296237.960589999970000,3236448.156299999900000,-3.303000000000000,1.000000000000000
3538,4283.000000000000000,-3.266000000000000,21.000000000000000,19.000000000000000,GS, ,296239.406620999970000,3236445.400270000100000,-3.266000000000000,1.000000000000000
3539,4284.000000000000000,-1.752000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296239.607442000010000,3236445.429339999800000,-1.752000000000000,1.000000000000000
3540,4285.000000000000000,-1.714000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296240.320857000010000,3236445.516530000100000,-1.714000000000000,1.000000000000000
3541,4286.000000000000000,-1.686000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296241.258252000030000,3236445.703319999900000,-1.686000000000000,1.000000000000000
3542,4287.000000000000000,-1.502000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296242.116515000000000,3236445.975819999800000,-1.502000000000000,1.000000000000000
3543,4288.000000000000000,-1.568000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296242.776266000000000,3236446.168329999800000,-1.568000000000000,1.000000000000000
3544,4289.000000000000000,-1.514000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296243.364574000010000,3236446.240120000200000,-1.514000000000000,1.000000000000000
3545,4290.000000000000000,-1.412000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296244.042765000020000,3236446.343160000200000,-1.412000000000000,1.000000000000000
3546,4291.000000000000000,-1.583000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296244.723185000010000,3236446.564439999900000,-1.583000000000000,1.000000000000000
3547,4292.000000000000000,-1.650000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296245.303423999980000,3236446.833829999900000,-1.650000000000000,1.000000000000000
3548,4293.000000000000000,-1.655000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296245.933200999980000,3236447.193030000200000,-1.655000000000000,1.000000000000000
3549,4294.000000000000000,-1.596000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296246.539897000010000,3236447.705130000100000,-1.596000000000000,1.000000000000000
3550,4295.000000000000000,-1.580000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296247.335054999970000,3236447.833999999800000,-1.580000000000000,1.000000000000000
3551,4296.000000000000000,-1.643000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296247.696706000020000,3236447.992469999900000,-1.643000000000000,1.000000000000000
3552,4297.000000000000000,-1.735000000000000,21.000000000000000,19.000000000000000,ROCK TOP, ,296248.546610000020000,3236448.535720000000000,-1.735000000000000,1.000000000000000
3553,4298.000000000000000,-3.191000000000000,21.000000000000000,19.000000000000000,GS, ,296249.086712000020000,3236448.924029999900000,-3.191000000000000,1.000000000000000
3554,4299.000000000000000,-3.246000000000000,22.000000000000000,19.000000000000000,GS, ,296251.594937000020000,3236442.582160000200000,-3.246000000000000,1.000000000000000
3555,4300.000000000000000,-1.717000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296251.028624000030000,3236442.373010000200000,-1.717000000000000,1.000000000000000
3556,4301.000000000000000,-1.753000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296250.499573000010000,3236442.386969999900000,-1.753000000000000,1.000000000000000
3557,4302.000000000000000,-1.581000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296249.693325000000000,3236442.101530000100000,-1.581000000000000,1.000000000000000
3558,4303.000000000000000,-1.702000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296249.193084000030000,3236441.312040000200000,-1.702000000000000,1.000000000000000
3559,4304.000000000000000,-1.386000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296248.817611999980000,3236441.069860000200000,-1.386000000000000,1.000000000000000
3560,4305.000000000000000,-1.789000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296247.912239000030000,3236440.777640000000000,-1.789000000000000,1.000000000000000
3561,4306.000000000000000,-1.652000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296246.912529999970000,3236440.575540000100000,-1.652000000000000,1.000000000000000
3562,4307.000000000000000,-1.798000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296246.135483000020000,3236440.568760000200000,-1.798000000000000,1.000000000000000
3563,4308.000000000000000,-1.744000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296245.318257000010000,3236439.568289999900000,-1.744000000000000,1.000000000000000
3564,4309.000000000000000,-1.660000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296244.337120999990000,3236439.470890000000000,-1.660000000000000,1.000000000000000
3565,4310.000000000000000,-1.549000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296243.780092999980000,3236439.099489999900000,-1.549000000000000,1.000000000000000
3566,4311.000000000000000,-1.648000000000000,22.000000000000000,19.000000000000000,ROCK TOP, ,296243.508264000000000,3236438.607700000100000,-1.648000000000000,1.000000000000000
3567,4312.000000000000000,-3.176000000000000,22.000000000000000,19.000000000000000,GS, ,296242.652984999990000,3236438.291879999900000,-3.176000000000000,1.000000000000000
3568,4313.000000000000000,-3.432000000000000,23.000000000000000,19.000000000000000,GS, ,296252.210609000000000,3236421.885950000000000,-3.432000000000000,1.000000000000000
3569,4314.000000000000000,-1.861000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296253.153271000020000,3236422.225709999900000,-1.861000000000000,1.000000000000000
3570,4315.000000000000000,-1.879000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296254.040237999990000,3236422.718659999800000,-1.879000000000000,1.000000000000000
3571,4316.000000000000000,-1.945000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296254.634532000000000,3236422.813269999800000,-1.945000000000000,1.000000000000000
3572,4317.000000000000000,-1.807000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296255.684790999980000,3236423.295369999900000,-1.807000000000000,1.000000000000000
3573,4318.000000000000000,-1.791000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296256.596108999980000,3236423.927120000100000,-1.791000000000000,1.000000000000000
3574,4319.000000000000000,-1.858000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296257.756226999980000,3236424.530820000000000,-1.858000000000000,1.000000000000000
3575,4320.000000000000000,-1.811000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296258.227363999990000,3236424.802970000100000,-1.811000000000000,1.000000000000000
3576,4321.000000000000000,-1.629000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296258.821069000000000,3236425.257269999900000,-1.629000000000000,1.000000000000000
3577,4322.000000000000000,-1.756000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296259.021345000020000,3236425.579890000200000,-1.756000000000000,1.000000000000000
3578,4323.000000000000000,-1.543000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296259.637081000020000,3236426.222690000200000,-1.543000000000000,1.000000000000000
3579,4324.000000000000000,-1.856000000000000,23.000000000000000,19.000000000000000,ROCK TOP, ,296260.214724000020000,3236426.545140000100000,-1.856000000000000,1.000000000000000
3580,4325.000000000000000,-3.305000000000000,23.000000000000000,19.000000000000000,GS, ,296261.046633000020000,3236426.336860000200000,-3.305000000000000,1.000000000000000
3581,4326.000000000000000,-3.246000000000000,24.000000000000000,19.000000000000000,GS, ,296262.939891999990000,3236421.729189999900000,-3.246000000000000,1.000000000000000
3582,4327.000000000000000,-1.925000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296262.385795000010000,3236421.344050000000000,-1.925000000000000,1.000000000000000
3583,4328.000000000000000,-1.743000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296261.943756999970000,3236421.052749999800000,-1.743000000000000,1.000000000000000
3584,4329.000000000000000,-1.814000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296261.424104999980000,3236420.310380000200000,-1.814000000000000,1.000000000000000
3585,4330.000000000000000,-1.761000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296261.030885000010000,3236420.060120000000000,-1.761000000000000,1.000000000000000
3586,4331.000000000000000,-1.789000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296260.297843999990000,3236419.995040000000000,-1.789000000000000,1.000000000000000
3587,4332.000000000000000,-1.760000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296260.034764999990000,3236419.099590000200000,-1.760000000000000,1.000000000000000
3588,4333.000000000000000,-1.929000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296259.377183999980000,3236418.875670000000000,-1.929000000000000,1.000000000000000
3589,4334.000000000000000,-1.889000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296258.887234000020000,3236418.720730000200000,-1.889000000000000,1.000000000000000
3590,4335.000000000000000,-1.603000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296258.359815999980000,3236418.497229999900000,-1.603000000000000,1.000000000000000
3591,4336.000000000000000,-1.663000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296257.851605999980000,3236418.059870000000000,-1.663000000000000,1.000000000000000
3592,4337.000000000000000,-1.885000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296257.207171000020000,3236417.447499999800000,-1.885000000000000,1.000000000000000
3593,4338.000000000000000,-1.878000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296256.527416999980000,3236417.018319999800000,-1.878000000000000,1.000000000000000
3594,4339.000000000000000,-1.461000000000000,24.000000000000000,19.000000000000000,ROCK TOP, ,296255.668545000020000,3236416.853120000100000,-1.461000000000000,1.000000000000000
3595,4340.000000000000000,-3.061000000000000,24.000000000000000,19.000000000000000,GS, ,296255.170587999980000,3236416.474200000100000,-3.061000000000000,1.000000000000000
3596,4341.000000000000000,-3.310000000000000,25.000000000000000,19.000000000000000,GS, ,296257.438971000030000,3236412.032199999800000,-3.310000000000000,1.000000000000000
3597,4342.000000000000000,-2.083000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296257.589189000020000,3236412.061100000000000,-2.083000000000000,1.000000000000000
3598,4343.000000000000000,-1.809000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296258.056817999980000,3236412.457950000200000,-1.809000000000000,1.000000000000000
3599,4344.000000000000000,-1.849000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296258.642402999980000,3236412.853790000100000,-1.849000000000000,1.000000000000000
3600,4345.000000000000000,-1.770000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296259.342340999980000,3236413.219089999800000,-1.770000000000000,1.000000000000000
3601,4346.000000000000000,-1.852000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296260.021164999980000,3236413.503490000000000,-1.852000000000000,1.000000000000000
3602,4347.000000000000000,-1.614000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296260.682432000000000,3236413.909359999900000,-1.614000000000000,1.000000000000000
3603,4348.000000000000000,-1.781000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296261.148479999970000,3236414.228190000200000,-1.781000000000000,1.000000000000000
3604,4349.000000000000000,-1.735000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296261.608597000010000,3236414.816530000000000,-1.735000000000000,1.000000000000000
3605,4350.000000000000000,-1.760000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296262.492567999990000,3236415.315599999900000,-1.760000000000000,1.000000000000000
3606,4351.000000000000000,-1.879000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296263.250215000010000,3236415.656640000200000,-1.879000000000000,1.000000000000000
3607,4352.000000000000000,-1.716000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296263.671611999980000,3236415.636580000200000,-1.716000000000000,1.000000000000000
3608,4353.000000000000000,-1.909000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296263.904671000030000,3236416.443279999800000,-1.909000000000000,1.000000000000000
3609,4354.000000000000000,-1.936000000000000,25.000000000000000,19.000000000000000,ROCK TOP, ,296264.739861999990000,3236416.941250000100000,-1.936000000000000,1.000000000000000
3610,4355.000000000000000,-3.642000000000000,25.000000000000000,19.000000000000000,GS, ,296265.523441000030000,3236417.356439999800000,-3.642000000000000,1.000000000000000
3611,4356.000000000000000,-3.691000000000000,26.000000000000000,19.000000000000000,GS, ,296275.919299000000000,3236398.839480000100000,-3.691000000000000,1.000000000000000
3612,4357.000000000000000,-1.863000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296275.503696000030000,3236398.395240000000000,-1.863000000000000,1.000000000000000
3613,4358.000000000000000,-1.664000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296274.705036000000000,3236398.249040000100000,-1.664000000000000,1.000000000000000
3614,4359.000000000000000,-1.797000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296274.123484999990000,3236397.611430000000000,-1.797000000000000,1.000000000000000
3615,4360.000000000000000,-1.749000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296273.401307999970000,3236396.854630000000000,-1.749000000000000,1.000000000000000
3616,4361.000000000000000,-1.797000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296272.474341000020000,3236396.246489999800000,-1.797000000000000,1.000000000000000
3617,4362.000000000000000,-1.678000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296272.300101000000000,3236395.688630000200000,-1.678000000000000,1.000000000000000
3618,4363.000000000000000,-1.879000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296271.328187000010000,3236395.492999999800000,-1.879000000000000,1.000000000000000
3619,4364.000000000000000,-1.871000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296270.790611999980000,3236395.043699999800000,-1.871000000000000,1.000000000000000
3620,4365.000000000000000,-1.770000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296269.887316000010000,3236394.494810000100000,-1.770000000000000,1.000000000000000
3621,4366.000000000000000,-1.847000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296268.844946999980000,3236394.080000000100000,-1.847000000000000,1.000000000000000
3622,4367.000000000000000,-1.741000000000000,26.000000000000000,19.000000000000000,ROCK TOP, ,296268.174179000020000,3236393.417859999900000,-1.741000000000000,1.000000000000000
3623,4368.000000000000000,-3.965000000000000,26.000000000000000,19.000000000000000,GS, ,296267.461144000000000,3236393.089550000100000,-3.965000000000000,1.000000000000000
3624,4369.000000000000000,-3.860000000000000,27.000000000000000,19.000000000000000,GS, ,296271.372096000010000,3236386.919220000000000,-3.860000000000000,1.000000000000000
3625,4370.000000000000000,-1.899000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296271.622206999980000,3236386.866179999900000,-1.899000000000000,1.000000000000000
3626,4371.000000000000000,-1.851000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296272.297627000020000,3236386.965890000100000,-1.851000000000000,1.000000000000000
3627,4372.000000000000000,-1.866000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296272.993778000000000,3236387.744860000000000,-1.866000000000000,1.000000000000000
3628,4373.000000000000000,-1.835000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296273.736411000020000,3236388.255510000000000,-1.835000000000000,1.000000000000000
3629,4374.000000000000000,-1.882000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296274.487006000010000,3236388.699020000200000,-1.882000000000000,1.000000000000000
3630,4375.000000000000000,-1.901000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296275.367925000030000,3236389.304800000000000,-1.901000000000000,1.000000000000000
3631,4376.000000000000000,-1.654000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296276.027073999980000,3236389.569560000200000,-1.654000000000000,1.000000000000000
3632,4377.000000000000000,-1.937000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296276.297972999980000,3236390.309789999900000,-1.937000000000000,1.000000000000000
3633,4378.000000000000000,-1.875000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296277.278264999970000,3236390.915639999800000,-1.875000000000000,1.000000000000000
3634,4379.000000000000000,-1.756000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296277.886827000010000,3236391.646590000000000,-1.756000000000000,1.000000000000000
3635,4380.000000000000000,-1.800000000000000,27.000000000000000,19.000000000000000,ROCK TOP, ,296278.705573000010000,3236392.182190000100000,-1.800000000000000,1.000000000000000
3636,4381.000000000000000,-3.899000000000000,27.000000000000000,19.000000000000000,GS, ,296279.010453000020000,3236392.832210000100000,-3.899000000000000,1.000000000000000
3637,4382.000000000000000,-3.558000000000000,28.000000000000000,19.000000000000000,GS, ,296289.944903999970000,3236372.561290000100000,-3.558000000000000,1.000000000000000
3638,4383.000000000000000,-1.901000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296289.607704000020000,3236372.446210000200000,-1.901000000000000,1.000000000000000
3639,4384.000000000000000,-1.558000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296288.392952000020000,3236372.334330000000000,-1.558000000000000,1.000000000000000
3640,4385.000000000000000,-1.567000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296287.718882000020000,3236371.928270000000000,-1.567000000000000,1.000000000000000
3641,4386.000000000000000,-1.820000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296287.175050000020000,3236371.460130000000000,-1.820000000000000,1.000000000000000
3642,4387.000000000000000,-1.848000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296286.241102000000000,3236370.927040000000000,-1.848000000000000,1.000000000000000
3643,4388.000000000000000,-1.896000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296285.574468999980000,3236370.356620000200000,-1.896000000000000,1.000000000000000
3644,4389.000000000000000,-1.756000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296285.079009999990000,3236370.020360000000000,-1.756000000000000,1.000000000000000
3645,4390.000000000000000,-1.598000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296284.345086999990000,3236369.887620000200000,-1.598000000000000,1.000000000000000
3646,4391.000000000000000,-1.792000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296283.980672999980000,3236369.369490000000000,-1.792000000000000,1.000000000000000
3647,4392.000000000000000,-1.704000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296283.353202999980000,3236369.280650000100000,-1.704000000000000,1.000000000000000
3648,4393.000000000000000,-1.871000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296282.801834999990000,3236368.751000000200000,-1.871000000000000,1.000000000000000
3649,4394.000000000000000,-1.616000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296282.198825000030000,3236368.456509999900000,-1.616000000000000,1.000000000000000
3650,4395.000000000000000,-1.921000000000000,28.000000000000000,19.000000000000000,ROCK TOP, ,296281.784786999980000,3236368.088460000200000,-1.921000000000000,1.000000000000000
3651,4396.000000000000000,-3.600000000000000,28.000000000000000,19.000000000000000,GS, ,296281.132317000010000,3236368.034889999800000,-3.600000000000000,1.000000000000000
3652,4397.000000000000000,-3.989000000000000,1.000000000000000,20.000000000000000,GS, ,296336.750356999980000,3236088.394549999900000,-3.989000000000000,1.000000000000000
3653,4398.000000000000000,-1.923000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296337.274243999970000,3236088.668690000200000,-1.923000000000000,1.000000000000000
3654,4399.000000000000000,-1.813000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296338.110950000000000,3236089.165730000000000,-1.813000000000000,1.000000000000000
3655,4400.000000000000000,-2.006000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296339.058594000000000,3236089.767889999800000,-2.006000000000000,1.000000000000000
3656,4401.000000000000000,-1.956000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296339.989816999990000,3236090.410439999800000,-1.956000000000000,1.000000000000000
3657,4402.000000000000000,-1.854000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296340.733712000020000,3236090.961920000100000,-1.854000000000000,1.000000000000000
3658,4403.000000000000000,-1.950000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296341.936106999990000,3236091.161679999900000,-1.950000000000000,1.000000000000000
3659,4404.000000000000000,-1.797000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296342.877822000010000,3236091.247529999800000,-1.797000000000000,1.000000000000000
3660,4405.000000000000000,-1.886000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296343.565009000010000,3236091.797660000200000,-1.886000000000000,1.000000000000000
3661,4406.000000000000000,-1.828000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296344.086156999980000,3236092.000800000000000,-1.828000000000000,1.000000000000000
3662,4407.000000000000000,-1.815000000000000,1.000000000000000,20.000000000000000,ROCK TOP, ,296344.693739000010000,3236092.259589999900000,-1.815000000000000,1.000000000000000
3663,4408.000000000000000,-4.232000000000000,1.000000000000000,20.000000000000000,GS, ,296345.369386999980000,3236092.743369999800000,-4.232000000000000,1.000000000000000
3664,4409.000000000000000,-4.035000000000000,2.000000000000000,20.000000000000000,GS, ,296354.040478000010000,3236076.287099999800000,-4.035000000000000,1.000000000000000
3665,4410.000000000000000,-1.971000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296353.528827000000000,3236075.982379999900000,-1.971000000000000,1.000000000000000
3666,4411.000000000000000,-1.583000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296352.612465000010000,3236075.902710000100000,-1.583000000000000,1.000000000000000
3667,4412.000000000000000,-1.840000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296352.075527000010000,3236075.099210000100000,-1.840000000000000,1.000000000000000
3668,4413.000000000000000,-1.936000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296351.377767000000000,3236074.631769999900000,-1.936000000000000,1.000000000000000
3669,4414.000000000000000,-1.510000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296350.708013999970000,3236074.803309999900000,-1.510000000000000,1.000000000000000
3670,4415.000000000000000,-1.849000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296350.055438000010000,3236074.094070000100000,-1.849000000000000,1.000000000000000
3671,4416.000000000000000,-1.941000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296349.261484000020000,3236073.784740000000000,-1.941000000000000,1.000000000000000
3672,4417.000000000000000,-1.918000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296348.293638999980000,3236073.279990000200000,-1.918000000000000,1.000000000000000
3673,4418.000000000000000,-1.955000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296347.739860999980000,3236073.075300000100000,-1.955000000000000,1.000000000000000
3674,4419.000000000000000,-1.844000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296346.925447000020000,3236072.761570000100000,-1.844000000000000,1.000000000000000
3675,4420.000000000000000,-1.881000000000000,2.000000000000000,20.000000000000000,ROCK TOP, ,296345.998718000020000,3236072.538730000100000,-1.881000000000000,1.000000000000000
3676,4421.000000000000000,-3.821000000000000,2.000000000000000,20.000000000000000,GS, ,296345.402796000010000,3236072.038720000100000,-3.821000000000000,1.000000000000000
3677,4422.000000000000000,-4.007000000000000,3.000000000000000,20.000000000000000,GS, ,296349.014425000000000,3236065.297580000000000,-4.007000000000000,1.000000000000000
3678,4423.000000000000000,-1.649000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296349.199838000000000,3236065.378610000000000,-1.649000000000000,1.000000000000000
3679,4424.000000000000000,-1.847000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296350.268679999980000,3236065.752350000200000,-1.847000000000000,1.000000000000000
3680,4425.000000000000000,-1.634000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296351.302828999990000,3236066.096810000000000,-1.634000000000000,1.000000000000000
3681,4426.000000000000000,-1.553000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296351.753847000010000,3236066.440460000200000,-1.553000000000000,1.000000000000000
3682,4427.000000000000000,-1.457000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296352.695106000000000,3236066.579969999800000,-1.457000000000000,1.000000000000000
3683,4428.000000000000000,-1.271000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296353.332354000010000,3236066.921720000000000,-1.271000000000000,1.000000000000000
3684,4429.000000000000000,-1.744000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296354.710255999990000,3236067.041950000000000,-1.744000000000000,1.000000000000000
3685,4430.000000000000000,-1.560000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296355.387479000030000,3236067.102930000100000,-1.560000000000000,1.000000000000000
3686,4431.000000000000000,-1.564000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296355.831207000010000,3236067.699649999800000,-1.564000000000000,1.000000000000000
3687,4432.000000000000000,-1.716000000000000,3.000000000000000,20.000000000000000,ROCK TOP, ,296356.449102999990000,3236067.666640000000000,-1.716000000000000,1.000000000000000
3688,4433.000000000000000,-4.022000000000000,3.000000000000000,20.000000000000000,GS, ,296357.896855000000000,3236068.471210000100000,-4.022000000000000,1.000000000000000
3689,4434.000000000000000,-4.024000000000000,4.000000000000000,20.000000000000000,GS, ,296359.891938999990000,3236064.901190000100000,-4.024000000000000,1.000000000000000
