FID,Id,station,POINT_X,POINT_Y
3625,0,LCI20,298407.4375,3236186.733
3626,0,LCI20,298409.4375,3236186.733
3627,0,LCI20,298411.4375,3236186.733
3628,0,LCI20,298413.4375,3236186.733
3629,0,LCI20,298415.4375,3236186.733
3630,0,LCI20,298417.4375,3236186.733
3631,0,LCI20,298419.4375,3236186.733
3632,0,LCI20,298421.4375,3236186.733
3633,0,LCI20,298423.4375,3236186.733
3634,0,LCI20,298425.4375,3236186.733
3635,0,LCI20,298427.4375,3236186.733
3636,0,LCI20,298429.4375,3236186.733
3637,0,LCI20,298431.4375,3236186.733
3638,0,LCI20,298433.4375,3236186.733
3639,0,LCI20,298435.4375,3236186.733
3640,0,LCI20,298441.4375,3236186.733
3641,0,LCI20,298443.4375,3236186.733
3642,0,LCI20,298445.4375,3236186.733
3643,0,LCI20,298447.4375,3236186.733
3644,0,LCI20,298449.4375,3236186.733
3645,0,LCI20,298467.4375,3236186.733
3646,0,LCI20,298469.4375,3236186.733
3647,0,LCI20,298471.4375,3236186.733
3648,0,LCI20,298473.4375,3236186.733
3649,0,LCI20,298475.4375,3236186.733
3650,0,LCI20,298383.4375,3236188.733
3651,0,LCI20,298385.4375,3236188.733
3652,0,LCI20,298387.4375,3236188.733
3653,0,LCI20,298389.4375,3236188.733
3654,0,LCI20,298393.4375,3236188.733
3655,0,LCI20,298395.4375,3236188.733
3656,0,LCI20,298397.4375,3236188.733
3657,0,LCI20,298399.4375,3236188.733
3658,0,LCI20,298401.4375,3236188.733
3659,0,LCI20,298403.4375,3236188.733
3660,0,LCI20,298405.4375,3236188.733
3661,0,LCI20,298407.4375,3236188.733
3662,0,LCI20,298409.4375,3236188.733
3663,0,LCI20,298411.4375,3236188.733
3664,0,LCI20,298413.4375,3236188.733
3665,0,LCI20,298415.4375,3236188.733
3666,0,LCI20,298417.4375,3236188.733
3667,0,LCI20,298419.4375,3236188.733
3668,0,LCI20,298421.4375,3236188.733
3669,0,LCI20,298443.4375,3236188.733
3670,0,LCI20,298445.4375,3236188.733
3671,0,LCI20,298447.4375,3236188.733
3672,0,LCI20,298449.4375,3236188.733
3673,0,LCI20,298469.4375,3236188.733
3674,0,LCI20,298471.4375,3236188.733
3675,0,LCI20,298473.4375,3236188.733
3676,0,LCI20,298379.4375,3236190.733
3677,0,LCI20,298381.4375,3236190.733
3678,0,LCI20,298383.4375,3236190.733
3679,0,LCI20,298385.4375,3236190.733
3680,0,LCI20,298387.4375,3236190.733
3681,0,LCI20,298389.4375,3236190.733
3682,0,LCI20,298391.4375,3236190.733
3683,0,LCI20,298393.4375,3236190.733
3684,0,LCI20,298395.4375,3236190.733
3685,0,LCI20,298397.4375,3236190.733
3686,0,LCI20,298399.4375,3236190.733
3687,0,LCI20,298401.4375,3236190.733
3688,0,LCI20,298403.4375,3236190.733
3689,0,LCI20,298405.4375,3236190.733
3690,0,LCI20,298407.4375,3236190.733
3691,0,LCI20,298409.4375,3236190.733
3692,0,LCI20,298411.4375,3236190.733
3693,0,LCI20,298413.4375,3236190.733
3694,0,LCI20,298415.4375,3236190.733
3695,0,LCI20,298417.4375,3236190.733
3696,0,LCI20,298419.4375,3236190.733
3697,0,LCI20,298361.4375,3236192.733
3698,0,LCI20,298363.4375,3236192.733
3699,0,LCI20,298365.4375,3236192.733
3700,0,LCI20,298367.4375,3236192.733
3701,0,LCI20,298369.4375,3236192.733
3702,0,LCI20,298371.4375,3236192.733
3703,0,LCI20,298373.4375,3236192.733
3704,0,LCI20,298375.4375,3236192.733
3705,0,LCI20,298377.4375,3236192.733
3706,0,LCI20,298379.4375,3236192.733
3707,0,LCI20,298381.4375,3236192.733
3708,0,LCI20,298383.4375,3236192.733
3709,0,LCI20,298385.4375,3236192.733
3710,0,LCI20,298387.4375,3236192.733
3711,0,LCI20,298389.4375,3236192.733
3712,0,LCI20,298391.4375,3236192.733
3713,0,LCI20,298393.4375,3236192.733
3714,0,LCI20,298395.4375,3236192.733
3715,0,LCI20,298397.4375,3236192.733
3716,0,LCI20,298399.4375,3236192.733
3717,0,LCI20,298401.4375,3236192.733
3718,0,LCI20,298403.4375,3236192.733
3719,0,LCI20,298405.4375,3236192.733
3720,0,LCI20,298407.4375,3236192.733
3721,0,LCI20,298409.4375,3236192.733
3722,0,LCI20,298415.4375,3236192.733
3723,0,LCI20,298417.4375,3236192.733
3724,0,LCI20,298419.4375,3236192.733
3725,0,LCI20,298357.4375,3236194.733
3726,0,LCI20,298359.4375,3236194.733
3727,0,LCI20,298361.4375,3236194.733
3728,0,LCI20,298363.4375,3236194.733
3729,0,LCI20,298365.4375,3236194.733
3730,0,LCI20,298367.4375,3236194.733
3731,0,LCI20,298369.4375,3236194.733
3732,0,LCI20,298371.4375,3236194.733
3733,0,LCI20,298373.4375,3236194.733
3734,0,LCI20,298375.4375,3236194.733
3735,0,LCI20,298377.4375,3236194.733
3736,0,LCI20,298379.4375,3236194.733
3737,0,LCI20,298381.4375,3236194.733
3738,0,LCI20,298383.4375,3236194.733
3739,0,LCI20,298385.4375,3236194.733
3740,0,LCI20,298387.4375,3236194.733
3741,0,LCI20,298389.4375,3236194.733
3742,0,LCI20,298391.4375,3236194.733
3743,0,LCI20,298393.4375,3236194.733
3744,0,LCI20,298395.4375,3236194.733
3745,0,LCI20,298397.4375,3236194.733
3746,0,LCI20,298399.4375,3236194.733
3747,0,LCI20,298401.4375,3236194.733
3748,0,LCI20,298403.4375,3236194.733
3749,0,LCI20,298353.4375,3236196.733
3750,0,LCI20,298355.4375,3236196.733
3751,0,LCI20,298357.4375,3236196.733
3752,0,LCI20,298359.4375,3236196.733
3753,0,LCI20,298361.4375,3236196.733
3754,0,LCI20,298363.4375,3236196.733
3755,0,LCI20,298365.4375,3236196.733
3756,0,LCI20,298367.4375,3236196.733
3757,0,LCI20,298369.4375,3236196.733
3758,0,LCI20,298371.4375,3236196.733
3759,0,LCI20,298373.4375,3236196.733
3760,0,LCI20,298375.4375,3236196.733
3761,0,LCI20,298377.4375,3236196.733
3762,0,LCI20,298379.4375,3236196.733
3763,0,LCI20,298381.4375,3236196.733
3764,0,LCI20,298383.4375,3236196.733
3765,0,LCI20,298385.4375,3236196.733
3766,0,LCI20,298387.4375,3236196.733
3767,0,LCI20,298389.4375,3236196.733
3768,0,LCI20,298391.4375,3236196.733
3769,0,LCI20,298393.4375,3236196.733
3770,0,LCI20,298395.4375,3236196.733
3771,0,LCI20,298397.4375,3236196.733
3772,0,LCI20,298399.4375,3236196.733
3773,0,LCI20,298401.4375,3236196.733
3774,0,LCI20,298403.4375,3236196.733
3775,0,LCI20,298351.4375,3236198.733
3776,0,LCI20,298353.4375,3236198.733
3777,0,LCI20,298355.4375,3236198.733
3778,0,LCI20,298357.4375,3236198.733
3779,0,LCI20,298359.4375,3236198.733
3780,0,LCI20,298361.4375,3236198.733
3781,0,LCI20,298363.4375,3236198.733
3782,0,LCI20,298365.4375,3236198.733
3783,0,LCI20,298367.4375,3236198.733
3784,0,LCI20,298369.4375,3236198.733
3785,0,LCI20,298371.4375,3236198.733
3786,0,LCI20,298373.4375,3236198.733
3787,0,LCI20,298375.4375,3236198.733
3788,0,LCI20,298377.4375,3236198.733
3789,0,LCI20,298379.4375,3236198.733
3790,0,LCI20,298381.4375,3236198.733
3791,0,LCI20,298383.4375,3236198.733
3792,0,LCI20,298385.4375,3236198.733
3793,0,LCI20,298387.4375,3236198.733
3794,0,LCI20,298389.4375,3236198.733
3795,0,LCI20,298391.4375,3236198.733
3796,0,LCI20,298393.4375,3236198.733
3797,0,LCI20,298395.4375,3236198.733
3798,0,LCI20,298397.4375,3236198.733
3799,0,LCI20,298399.4375,3236198.733
3800,0,LCI20,298401.4375,3236198.733
3801,0,LCI20,298349.4375,3236200.733
3802,0,LCI20,298351.4375,3236200.733
3803,0,LCI20,298353.4375,3236200.733
3804,0,LCI20,298355.4375,3236200.733
3805,0,LCI20,298357.4375,3236200.733
3806,0,LCI20,298359.4375,3236200.733
3807,0,LCI20,298361.4375,3236200.733
3808,0,LCI20,298363.4375,3236200.733
3809,0,LCI20,298365.4375,3236200.733
3810,0,LCI20,298367.4375,3236200.733
3811,0,LCI20,298369.4375,3236200.733
3812,0,LCI20,298371.4375,3236200.733
3813,0,LCI20,298373.4375,3236200.733
3814,0,LCI20,298375.4375,3236200.733
3815,0,LCI20,298377.4375,3236200.733
3816,0,LCI20,298379.4375,3236200.733
3817,0,LCI20,298381.4375,3236200.733
3818,0,LCI20,298383.4375,3236200.733
3819,0,LCI20,298385.4375,3236200.733
3820,0,LCI20,298387.4375,3236200.733
3821,0,LCI20,298389.4375,3236200.733
3822,0,LCI20,298391.4375,3236200.733
3823,0,LCI20,298393.4375,3236200.733
3824,0,LCI20,298395.4375,3236200.733
3825,0,LCI20,298397.4375,3236200.733
3826,0,LCI20,298399.4375,3236200.733
3827,0,LCI20,298401.4375,3236200.733
3828,0,LCI20,298347.4375,3236202.733
3829,0,LCI20,298349.4375,3236202.733
3830,0,LCI20,298351.4375,3236202.733
3831,0,LCI20,298353.4375,3236202.733
3832,0,LCI20,298355.4375,3236202.733
3833,0,LCI20,298357.4375,3236202.733
3834,0,LCI20,298359.4375,3236202.733
3835,0,LCI20,298361.4375,3236202.733
3836,0,LCI20,298363.4375,3236202.733
3837,0,LCI20,298365.4375,3236202.733
3838,0,LCI20,298367.4375,3236202.733
3839,0,LCI20,298369.4375,3236202.733
3840,0,LCI20,298371.4375,3236202.733
3841,0,LCI20,298373.4375,3236202.733
3842,0,LCI20,298375.4375,3236202.733
3843,0,LCI20,298377.4375,3236202.733
3844,0,LCI20,298379.4375,3236202.733
3845,0,LCI20,298381.4375,3236202.733
3846,0,LCI20,298383.4375,3236202.733
3847,0,LCI20,298385.4375,3236202.733
3848,0,LCI20,298347.4375,3236204.733
3849,0,LCI20,298349.4375,3236204.733
3850,0,LCI20,298351.4375,3236204.733
3851,0,LCI20,298353.4375,3236204.733
3852,0,LCI20,298355.4375,3236204.733
3853,0,LCI20,298357.4375,3236204.733
3854,0,LCI20,298359.4375,3236204.733
3855,0,LCI20,298361.4375,3236204.733
3856,0,LCI20,298363.4375,3236204.733
3857,0,LCI20,298365.4375,3236204.733
3858,0,LCI20,298367.4375,3236204.733
3859,0,LCI20,298369.4375,3236204.733
3860,0,LCI20,298371.4375,3236204.733
3861,0,LCI20,298373.4375,3236204.733
3862,0,LCI20,298375.4375,3236204.733
3863,0,LCI20,298377.4375,3236204.733
3864,0,LCI20,298379.4375,3236204.733
3865,0,LCI20,298381.4375,3236204.733
3866,0,LCI20,298383.4375,3236204.733
3867,0,LCI20,298345.4375,3236206.733
3868,0,LCI20,298347.4375,3236206.733
3869,0,LCI20,298349.4375,3236206.733
3870,0,LCI20,298351.4375,3236206.733
3871,0,LCI20,298353.4375,3236206.733
3872,0,LCI20,298355.4375,3236206.733
3873,0,LCI20,298357.4375,3236206.733
3874,0,LCI20,298359.4375,3236206.733
3875,0,LCI20,298371.4375,3236206.733
3876,0,LCI20,298345.4375,3236208.733
3877,0,LCI20,298347.4375,3236208.733
3878,0,LCI20,298349.4375,3236208.733
3879,0,LCI20,298351.4375,3236208.733
3880,0,LCI20,298353.4375,3236208.733
3881,0,LCI20,298345.4375,3236210.733
3882,0,LCI20,298347.4375,3236210.733
3883,0,LCI20,298349.4375,3236210.733
3884,0,LCI20,298351.4375,3236210.733
3885,0,LCI20,298353.4375,3236210.733
3886,0,LCI20,298343.4375,3236212.733
3887,0,LCI20,298345.4375,3236212.733
3888,0,LCI20,298347.4375,3236212.733
3889,0,LCI20,298349.4375,3236212.733
3890,0,LCI20,298351.4375,3236212.733
3891,0,LCI20,298353.4375,3236212.733
3892,0,LCI20,298343.4375,3236214.733
3893,0,LCI20,298345.4375,3236214.733
3894,0,LCI20,298347.4375,3236214.733
3895,0,LCI20,298349.4375,3236214.733
3896,0,LCI20,298351.4375,3236214.733
3897,0,LCI20,298353.4375,3236214.733
3898,0,LCI20,298339.4375,3236216.733
3899,0,LCI20,298341.4375,3236216.733
3900,0,LCI20,298343.4375,3236216.733
3901,0,LCI20,298345.4375,3236216.733
3902,0,LCI20,298347.4375,3236216.733
3903,0,LCI20,298349.4375,3236216.733
3904,0,LCI20,298351.4375,3236216.733
3905,0,LCI20,298353.4375,3236216.733
3906,0,LCI20,298337.4375,3236218.733
3907,0,LCI20,298339.4375,3236218.733
3908,0,LCI20,298341.4375,3236218.733
3909,0,LCI20,298343.4375,3236218.733
3910,0,LCI20,298345.4375,3236218.733
3911,0,LCI20,298347.4375,3236218.733
3912,0,LCI20,298349.4375,3236218.733
3913,0,LCI20,298351.4375,3236218.733
3914,0,LCI20,298335.4375,3236220.733
3915,0,LCI20,298337.4375,3236220.733
3916,0,LCI20,298339.4375,3236220.733
3917,0,LCI20,298341.4375,3236220.733
3918,0,LCI20,298343.4375,3236220.733
3919,0,LCI20,298345.4375,3236220.733
3920,0,LCI20,298347.4375,3236220.733
3921,0,LCI20,298335.4375,3236222.733
3922,0,LCI20,298337.4375,3236222.733
3923,0,LCI20,298339.4375,3236222.733
3924,0,LCI20,298341.4375,3236222.733
3925,0,LCI20,298343.4375,3236222.733
3926,0,LCI20,298345.4375,3236222.733
3927,0,LCI20,298347.4375,3236222.733
3928,0,LCI20,298335.4375,3236224.733
3929,0,LCI20,298337.4375,3236224.733
3930,0,LCI20,298339.4375,3236224.733
3931,0,LCI20,298341.4375,3236224.733
3932,0,LCI20,298343.4375,3236224.733
3933,0,LCI20,298345.4375,3236224.733
3934,0,LCI20,298347.4375,3236224.733
3935,0,LCI20,298335.4375,3236226.733
3936,0,LCI20,298337.4375,3236226.733
3937,0,LCI20,298339.4375,3236226.733
3938,0,LCI20,298341.4375,3236226.733
3939,0,LCI20,298343.4375,3236226.733
3940,0,LCI20,298345.4375,3236226.733
3941,0,LCI20,298347.4375,3236226.733
3942,0,LCI20,298335.4375,3236228.733
3943,0,LCI20,298337.4375,3236228.733
3944,0,LCI20,298339.4375,3236228.733
3945,0,LCI20,298341.4375,3236228.733
3946,0,LCI20,298343.4375,3236228.733
3947,0,LCI20,298345.4375,3236228.733
3948,0,LCI20,298347.4375,3236228.733
3949,0,LCI20,298335.4375,3236230.733
3950,0,LCI20,298337.4375,3236230.733
3951,0,LCI20,298339.4375,3236230.733
3952,0,LCI20,298341.4375,3236230.733
3953,0,LCI20,298343.4375,3236230.733
3954,0,LCI20,298345.4375,3236230.733
3955,0,LCI20,298347.4375,3236230.733
3956,0,LCI20,298355.4375,3236230.733
3957,0,LCI20,298357.4375,3236230.733
3958,0,LCI20,298359.4375,3236230.733
3959,0,LCI20,298361.4375,3236230.733
3960,0,LCI20,298363.4375,3236230.733
3961,0,LCI20,298337.4375,3236232.733
3962,0,LCI20,298339.4375,3236232.733
3963,0,LCI20,298341.4375,3236232.733
3964,0,LCI20,298343.4375,3236232.733
3965,0,LCI20,298345.4375,3236232.733
3966,0,LCI20,298347.4375,3236232.733
3967,0,LCI20,298349.4375,3236232.733
3968,0,LCI20,298353.4375,3236232.733
3969,0,LCI20,298355.4375,3236232.733
3970,0,LCI20,298357.4375,3236232.733
3971,0,LCI20,298359.4375,3236232.733
3972,0,LCI20,298361.4375,3236232.733
3973,0,LCI20,298363.4375,3236232.733
3974,0,LCI20,298341.4375,3236234.733
3975,0,LCI20,298343.4375,3236234.733
3976,0,LCI20,298345.4375,3236234.733
3977,0,LCI20,298347.4375,3236234.733
3978,0,LCI20,298349.4375,3236234.733
3979,0,LCI20,298351.4375,3236234.733
3980,0,LCI20,298353.4375,3236234.733
3981,0,LCI20,298355.4375,3236234.733
3982,0,LCI20,298357.4375,3236234.733
3983,0,LCI20,298359.4375,3236234.733
3984,0,LCI20,298361.4375,3236234.733
3985,0,LCI20,298363.4375,3236234.733
3986,0,LCI20,298343.4375,3236236.733
3987,0,LCI20,298345.4375,3236236.733
3988,0,LCI20,298347.4375,3236236.733
3989,0,LCI20,298349.4375,3236236.733
3990,0,LCI20,298351.4375,3236236.733
3991,0,LCI20,298353.4375,3236236.733
3992,0,LCI20,298355.4375,3236236.733
3993,0,LCI20,298357.4375,3236236.733
3994,0,LCI20,298359.4375,3236236.733
3995,0,LCI20,298361.4375,3236236.733
3996,0,LCI20,298345.4375,3236238.733
3997,0,LCI20,298347.4375,3236238.733
3998,0,LCI20,298349.4375,3236238.733
3999,0,LCI20,298351.4375,3236238.733
4000,0,LCI20,298353.4375,3236238.733
4001,0,LCI20,298355.4375,3236238.733
4002,0,LCI20,298357.4375,3236238.733
4003,0,LCI20,298359.4375,3236238.733
4004,0,LCI20,298361.4375,3236238.733
4005,0,LCI20,298347.4375,3236240.733
4006,0,LCI20,298349.4375,3236240.733
4007,0,LCI20,298351.4375,3236240.733
4008,0,LCI20,298353.4375,3236240.733
4009,0,LCI20,298355.4375,3236240.733
4010,0,LCI20,298357.4375,3236240.733
4011,0,LCI20,298359.4375,3236240.733
4012,0,LCI20,298349.4375,3236242.733
4013,0,LCI20,298351.4375,3236242.733
4014,0,LCI20,298353.4375,3236242.733
4015,0,LCI20,298355.4375,3236242.733
4016,0,LCI20,298357.4375,3236242.733
4017,0,LCI20,298359.4375,3236242.733
4018,0,LCI20,298361.4375,3236242.733
4019,0,LCI20,298353.4375,3236244.733
4020,0,LCI20,298355.4375,3236244.733
4021,0,LCI20,298357.4375,3236244.733
4022,0,LCI20,298359.4375,3236244.733
4023,0,LCI20,298361.4375,3236244.733
4024,0,LCI20,298355.4375,3236246.733
4025,0,LCI20,298357.4375,3236246.733
4026,0,LCI20,298359.4375,3236246.733
4027,0,LCI20,298361.4375,3236246.733
4028,0,LCI20,298363.4375,3236246.733
4029,0,LCI20,298365.4375,3236246.733
4030,0,LCI20,298367.4375,3236246.733
4031,0,LCI20,298355.4375,3236248.733
4032,0,LCI20,298357.4375,3236248.733
4033,0,LCI20,298359.4375,3236248.733
4034,0,LCI20,298361.4375,3236248.733
4035,0,LCI20,298363.4375,3236248.733
4036,0,LCI20,298365.4375,3236248.733
4037,0,LCI20,298367.4375,3236248.733
4038,0,LCI20,298369.4375,3236248.733
4039,0,LCI20,298357.4375,3236250.733
4040,0,LCI20,298359.4375,3236250.733
4041,0,LCI20,298361.4375,3236250.733
4042,0,LCI20,298363.4375,3236250.733
4043,0,LCI20,298365.4375,3236250.733
4044,0,LCI20,298367.4375,3236250.733
4045,0,LCI20,298369.4375,3236250.733
4046,0,LCI20,298359.4375,3236252.733
4047,0,LCI20,298361.4375,3236252.733
4048,0,LCI20,298363.4375,3236252.733
4049,0,LCI20,298365.4375,3236252.733
4050,0,LCI20,298367.4375,3236252.733
4051,0,LCI20,298369.4375,3236252.733
4052,0,LCI20,298371.4375,3236252.733
4053,0,LCI20,298373.4375,3236252.733
4054,0,LCI20,298375.4375,3236252.733
4055,0,LCI20,298377.4375,3236252.733
4056,0,LCI20,298361.4375,3236254.733
4057,0,LCI20,298363.4375,3236254.733
4058,0,LCI20,298365.4375,3236254.733
4059,0,LCI20,298367.4375,3236254.733
4060,0,LCI20,298369.4375,3236254.733
4061,0,LCI20,298371.4375,3236254.733
4062,0,LCI20,298373.4375,3236254.733
4063,0,LCI20,298375.4375,3236254.733
4064,0,LCI20,298377.4375,3236254.733
4065,0,LCI20,298361.4375,3236256.733
4066,0,LCI20,298363.4375,3236256.733
4067,0,LCI20,298365.4375,3236256.733
4068,0,LCI20,298367.4375,3236256.733
4069,0,LCI20,298369.4375,3236256.733
4070,0,LCI20,298371.4375,3236256.733
4071,0,LCI20,298373.4375,3236256.733
4072,0,LCI20,298375.4375,3236256.733
4073,0,LCI20,298377.4375,3236256.733
4074,0,LCI20,298363.4375,3236258.733
4075,0,LCI20,298365.4375,3236258.733
4076,0,LCI20,298367.4375,3236258.733
4077,0,LCI20,298369.4375,3236258.733
4078,0,LCI20,298371.4375,3236258.733
4079,0,LCI20,298373.4375,3236258.733
4080,0,LCI20,298375.4375,3236258.733
4081,0,LCI20,298377.4375,3236258.733
4082,0,LCI20,298367.4375,3236260.733
4083,0,LCI20,298369.4375,3236260.733
4084,0,LCI20,298371.4375,3236260.733
4085,0,LCI20,298373.4375,3236260.733
4086,0,LCI20,298375.4375,3236260.733
4087,0,LCI20,298377.4375,3236260.733
4088,0,LCI20,298379.4375,3236260.733
4089,0,LCI20,298381.4375,3236260.733
4090,0,LCI20,298383.4375,3236260.733
4091,0,LCI20,298385.4375,3236260.733
4092,0,LCI20,298387.4375,3236260.733
4093,0,LCI20,298389.4375,3236260.733
4094,0,LCI20,298391.4375,3236260.733
4095,0,LCI20,298369.4375,3236262.733
4096,0,LCI20,298371.4375,3236262.733
4097,0,LCI20,298373.4375,3236262.733
4098,0,LCI20,298375.4375,3236262.733
4099,0,LCI20,298377.4375,3236262.733
4100,0,LCI20,298379.4375,3236262.733
4101,0,LCI20,298381.4375,3236262.733
4102,0,LCI20,298383.4375,3236262.733
4103,0,LCI20,298385.4375,3236262.733
4104,0,LCI20,298387.4375,3236262.733
4105,0,LCI20,298389.4375,3236262.733
4106,0,LCI20,298391.4375,3236262.733
4107,0,LCI20,298393.4375,3236262.733
4108,0,LCI20,298369.4375,3236264.733
4109,0,LCI20,298371.4375,3236264.733
4110,0,LCI20,298373.4375,3236264.733
4111,0,LCI20,298375.4375,3236264.733
4112,0,LCI20,298377.4375,3236264.733
4113,0,LCI20,298379.4375,3236264.733
4114,0,LCI20,298381.4375,3236264.733
4115,0,LCI20,298383.4375,3236264.733
4116,0,LCI20,298385.4375,3236264.733
4117,0,LCI20,298387.4375,3236264.733
4118,0,LCI20,298389.4375,3236264.733
4119,0,LCI20,298391.4375,3236264.733
4120,0,LCI20,298393.4375,3236264.733
4121,0,LCI20,298369.4375,3236266.733
4122,0,LCI20,298371.4375,3236266.733
4123,0,LCI20,298373.4375,3236266.733
4124,0,LCI20,298375.4375,3236266.733
4125,0,LCI20,298377.4375,3236266.733
4126,0,LCI20,298379.4375,3236266.733
4127,0,LCI20,298381.4375,3236266.733
4128,0,LCI20,298383.4375,3236266.733
4129,0,LCI20,298385.4375,3236266.733
4130,0,LCI20,298387.4375,3236266.733
4131,0,LCI20,298389.4375,3236266.733
4132,0,LCI20,298391.4375,3236266.733
4133,0,LCI20,298371.4375,3236268.733
4134,0,LCI20,298373.4375,3236268.733
4135,0,LCI20,298375.4375,3236268.733
4136,0,LCI20,298377.4375,3236268.733
4137,0,LCI20,298379.4375,3236268.733
4138,0,LCI20,298381.4375,3236268.733
4139,0,LCI20,298383.4375,3236268.733
4140,0,LCI20,298385.4375,3236268.733
4141,0,LCI20,298387.4375,3236268.733
4142,0,LCI20,298389.4375,3236268.733
4143,0,LCI20,298391.4375,3236268.733
4144,0,LCI20,298373.4375,3236270.733
4145,0,LCI20,298375.4375,3236270.733
4146,0,LCI20,298377.4375,3236270.733
4147,0,LCI20,298379.4375,3236270.733
4148,0,LCI20,298381.4375,3236270.733
4149,0,LCI20,298383.4375,3236270.733
4150,0,LCI20,298385.4375,3236270.733
4151,0,LCI20,298387.4375,3236270.733
4152,0,LCI20,298389.4375,3236270.733
4153,0,LCI20,298391.4375,3236270.733
4154,0,LCI20,298393.4375,3236270.733
4155,0,LCI20,298375.4375,3236272.733
4156,0,LCI20,298377.4375,3236272.733
4157,0,LCI20,298379.4375,3236272.733
4158,0,LCI20,298381.4375,3236272.733
4159,0,LCI20,298383.4375,3236272.733
4160,0,LCI20,298385.4375,3236272.733
4161,0,LCI20,298387.4375,3236272.733
4162,0,LCI20,298389.4375,3236272.733
4163,0,LCI20,298391.4375,3236272.733
4164,0,LCI20,298393.4375,3236272.733
4165,0,LCI20,298395.4375,3236272.733
4166,0,LCI20,298375.4375,3236274.733
4167,0,LCI20,298377.4375,3236274.733
4168,0,LCI20,298379.4375,3236274.733
4169,0,LCI20,298381.4375,3236274.733
4170,0,LCI20,298383.4375,3236274.733
4171,0,LCI20,298385.4375,3236274.733
4172,0,LCI20,298387.4375,3236274.733
4173,0,LCI20,298389.4375,3236274.733
4174,0,LCI20,298391.4375,3236274.733
4175,0,LCI20,298393.4375,3236274.733
4176,0,LCI20,298395.4375,3236274.733
4177,0,LCI20,298377.4375,3236276.733
4178,0,LCI20,298379.4375,3236276.733
4179,0,LCI20,298381.4375,3236276.733
4180,0,LCI20,298383.4375,3236276.733
4181,0,LCI20,298385.4375,3236276.733
4182,0,LCI20,298387.4375,3236276.733
4183,0,LCI20,298389.4375,3236276.733
4184,0,LCI20,298391.4375,3236276.733
4185,0,LCI20,298393.4375,3236276.733
4186,0,LCI20,298395.4375,3236276.733
4187,0,LCI20,298377.4375,3236278.733
4188,0,LCI20,298379.4375,3236278.733
4189,0,LCI20,298381.4375,3236278.733
4190,0,LCI20,298383.4375,3236278.733
4191,0,LCI20,298385.4375,3236278.733
4192,0,LCI20,298387.4375,3236278.733
4193,0,LCI20,298389.4375,3236278.733
4194,0,LCI20,298391.4375,3236278.733
4195,0,LCI20,298393.4375,3236278.733
4196,0,LCI20,298395.4375,3236278.733
4197,0,LCI20,298379.4375,3236280.733
4198,0,LCI20,298381.4375,3236280.733
4199,0,LCI20,298383.4375,3236280.733
4200,0,LCI20,298385.4375,3236280.733
4201,0,LCI20,298387.4375,3236280.733
4202,0,LCI20,298389.4375,3236280.733
4203,0,LCI20,298391.4375,3236280.733
4204,0,LCI20,298393.4375,3236280.733
4205,0,LCI20,298395.4375,3236280.733
4206,0,LCI20,298379.4375,3236282.733
4207,0,LCI20,298381.4375,3236282.733
4208,0,LCI20,298383.4375,3236282.733
4209,0,LCI20,298385.4375,3236282.733
4210,0,LCI20,298387.4375,3236282.733
4211,0,LCI20,298389.4375,3236282.733
4212,0,LCI20,298391.4375,3236282.733
4213,0,LCI20,298393.4375,3236282.733
4214,0,LCI20,298395.4375,3236282.733
4215,0,LCI20,298379.4375,3236284.733
4216,0,LCI20,298381.4375,3236284.733
4217,0,LCI20,298383.4375,3236284.733
4218,0,LCI20,298385.4375,3236284.733
4219,0,LCI20,298387.4375,3236284.733
4220,0,LCI20,298389.4375,3236284.733
4221,0,LCI20,298391.4375,3236284.733
4222,0,LCI20,298393.4375,3236284.733
4223,0,LCI20,298395.4375,3236284.733
4224,0,LCI20,298381.4375,3236286.733
4225,0,LCI20,298383.4375,3236286.733
4226,0,LCI20,298385.4375,3236286.733
4227,0,LCI20,298387.4375,3236286.733
4228,0,LCI20,298389.4375,3236286.733
4229,0,LCI20,298391.4375,3236286.733
4230,0,LCI20,298393.4375,3236286.733
4231,0,LCI20,298395.4375,3236286.733
4232,0,LCI20,298397.4375,3236286.733
4233,0,LCI20,298381.4375,3236288.733
4234,0,LCI20,298383.4375,3236288.733
4235,0,LCI20,298385.4375,3236288.733
4236,0,LCI20,298387.4375,3236288.733
4237,0,LCI20,298389.4375,3236288.733
4238,0,LCI20,298391.4375,3236288.733
4239,0,LCI20,298393.4375,3236288.733
4240,0,LCI20,298395.4375,3236288.733
4241,0,LCI20,298397.4375,3236288.733
4242,0,LCI20,298399.4375,3236288.733
4243,0,LCI20,298401.4375,3236288.733
4244,0,LCI20,298381.4375,3236290.733
4245,0,LCI20,298383.4375,3236290.733
4246,0,LCI20,298385.4375,3236290.733
4247,0,LCI20,298387.4375,3236290.733
4248,0,LCI20,298389.4375,3236290.733
4249,0,LCI20,298391.4375,3236290.733
4250,0,LCI20,298393.4375,3236290.733
4251,0,LCI20,298395.4375,3236290.733
4252,0,LCI20,298397.4375,3236290.733
4253,0,LCI20,298399.4375,3236290.733
4254,0,LCI20,298401.4375,3236290.733
4255,0,LCI20,298403.4375,3236290.733
4256,0,LCI20,298383.4375,3236292.733
4257,0,LCI20,298385.4375,3236292.733
4258,0,LCI20,298387.4375,3236292.733
4259,0,LCI20,298389.4375,3236292.733
