"","year","month","Site","temp_mean","temp_min","temp_max","sum_25","sal_mean","sal_min","sal_max","sum_5","sum_15"
"248","2019",8,9,30.0211962365591,25.02,34.4,744,13.7095525873803,3.38360724254784,22.4313973085727,731,321
"249","2019",9,1,28.9097552155772,26.443,31.353,719,12.0538408671877,0.303807797225731,29.2848627739188,650,196
"250","2019",9,10,29.2034722222222,25.18,33.39,720,13.4438537861272,7.12889751597573,19.0896150844974,720,263
"251","2019",9,2,29.0541666666667,25.61,31.47,720,12.3846291070677,5.82077881597508,17.1703320851103,720,96
"252","2019",9,3,29.2179137691238,25.773,32.33,719,10.0594313791146,0.0132082813940137,19.3753628994949,567,184
"253","2019",9,4,28.5805197505198,25.54,31.12,481,11.3329024849228,9.00370223966292,14.0439794356107,481,0
"254","2019",9,5,29.0280416666667,25.69,31.74,720,17.5064268336535,6.3408126843502,25.9354663545379,720,547
"255","2019",9,6,28.821933240612,26.36,31.21,719,13.3233499254886,1.61632208952713,22.595071184969,704,284
"256","2019",9,7,28.9724722222222,26.16,31.37,720,10.2247972333054,1.59172432498498,17.8748901849716,653,110
"257","2019",9,8,29.3289861111111,25.92,32.78,720,11.8271169634128,4.23362091176947,18.0604159567846,696,89
"258","2019",9,9,29.06,27.49,31.08,193,15.0525421367116,7.80309948601189,19.3719162010213,193,97
"259","2020",1,1,18.4802466487936,10.673,23.477,0,12.0107810881155,0.292999446171275,30.4599080657075,251,143
"260","2020",1,10,18.1351595744681,10.69,24.51,0,16.0502086046318,7.85897256467777,21.2896920918384,376,239
"261","2020",1,2,18.0754569892473,13.16,23.27,0,17.9334164113663,4.66093192442854,24.7122285050354,370,293
"262","2020",1,3,18.1843315508021,13.003,23.62,0,14.8061724235351,3.76290477189933,19.3787052522547,371,213
"263","2020",1,4,18.0144919786096,12.88,23.52,0,10.3600556283058,4.93334433952352,19.5629306911495,373,20
"264","2020",1,5,18.0320375335121,13.25,23.25,0,18.0854817906106,1.03885491902343,25.0529939618445,361,285
"265","2020",1,6,18.0778820375335,13.7,23.16,0,11.6782484184746,1.50941840137932,20.6890796046339,329,82
"266","2020",1,7,18.2816844919786,12.98,22.28,0,10.4468670756309,0.684355315553503,19.4688969031529,324,77
"267","2020",1,8,18.1555466666667,11.09,23.98,0,9.68646709167709,5.91201435231979,16.9405275865609,375,9
"268","2020",1,9,18.0528533333333,12.61,23.59,0,15.4917471088809,7.52198034473718,24.6322476890253,375,203
